factor,info_date,start_date,end_date,value,rice_create_tm
社会消费品零售总额:当期同比:月,2019-07-15,2019-05-31,2019-06-30,9.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-08-14,2019-06-30,2019-07-31,7.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-09-16,2019-07-31,2019-08-31,7.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-10-18,2019-08-31,2019-09-30,7.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-11-14,2019-09-30,2019-10-31,7.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-12-16,2019-10-31,2019-11-30,8.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-01-17,2019-11-30,2019-12-31,8.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-03-17,2019-12-31,2020-02-29,-41.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-04-17,2020-02-29,2020-03-31,-15.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-05-15,2020-03-31,2020-04-30,-7.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-06-15,2020-04-30,2020-05-31,-2.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-07-16,2020-05-31,2020-06-30,-1.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-08-14,2020-06-30,2020-07-31,-1.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-09-15,2020-07-31,2020-08-31,0.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-10-19,2020-08-31,2020-09-30,3.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-11-16,2020-09-30,2020-10-31,4.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2020-12-15,2020-10-31,2020-11-30,5.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-01-18,2020-11-30,2020-12-31,4.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-04-16,2020-12-31,2021-03-31,34.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-05-17,2021-03-31,2021-04-30,17.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-06-16,2021-04-30,2021-05-31,12.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-07-15,2021-05-31,2021-06-30,12.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-08-16,2021-06-30,2021-07-31,8.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-09-15,2021-07-31,2021-08-31,2.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-10-18,2021-08-31,2021-09-30,4.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-11-15,2021-09-30,2021-10-31,4.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2021-12-15,2021-10-31,2021-11-30,3.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-01-17,2021-11-30,2021-12-31,1.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-04-18,2021-12-31,2022-03-31,-3.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-05-16,2022-03-31,2022-04-30,-11.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-06-15,2022-04-30,2022-05-31,-6.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-07-15,2022-05-31,2022-06-30,3.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-08-15,2022-06-30,2022-07-31,2.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-09-16,2022-07-31,2022-08-31,5.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-10-24,2022-08-31,2022-09-30,2.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-11-15,2022-09-30,2022-10-31,-0.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2022-12-15,2022-10-31,2022-11-30,-5.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-01-17,2022-11-30,2022-12-31,-1.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-04-18,2022-12-31,2023-03-31,10.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-05-16,2023-03-31,2023-04-30,18.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-06-15,2023-04-30,2023-05-31,12.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-07-17,2023-05-31,2023-06-30,3.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-08-15,2023-06-30,2023-07-31,2.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-09-15,2023-07-31,2023-08-31,4.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-10-18,2023-08-31,2023-09-30,5.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-11-15,2023-09-30,2023-10-31,7.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2023-12-15,2023-10-31,2023-11-30,10.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2024-01-17,2023-11-30,2023-12-31,7.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2024-04-16,2023-12-31,2024-03-31,3.1,2024-04-16 11:25:12
社会消费品零售总额:当期同比:月,2024-05-17,2024-03-31,2024-04-30,2.3,2024-05-17 11:25:15
社会消费品零售总额:当期同比:月,2024-06-17,2024-04-30,2024-05-31,3.7,2024-06-17 11:25:50
社会消费品零售总额:当期同比:月,2024-07-15,2024-05-31,2024-06-30,2.0,2024-07-15 11:26:00
社会消费品零售总额:当期同比:月,2024-08-15,2024-06-30,2024-07-31,2.7,2024-08-15 11:25:28
社会消费品零售总额:当期同比:月,2024-09-14,2024-07-31,2024-08-31,2.1,2024-09-14 11:25:33
社会消费品零售总额:当期同比:月,2024-10-18,2024-08-31,2024-09-30,3.2,2024-10-18 11:25:55
社会消费品零售总额:当期同比:月,2024-11-15,2024-09-30,2024-10-31,4.8,2024-11-15 11:25:31
社会消费品零售总额:当期同比:月,2024-12-16,2024-10-31,2024-11-30,3.0,2024-12-16 11:25:47
社会消费品零售总额:当期同比:月,2025-01-17,2024-11-30,2024-12-31,3.7,2025-01-17 11:25:42
社会消费品零售总额:当期同比:月,2025-04-16,2024-12-31,2025-03-31,5.9,2025-04-16 11:25:54
社会消费品零售总额:当期同比:月,2025-05-19,2025-03-31,2025-04-30,5.1,2025-05-19 11:25:28
社会消费品零售总额:当期同比:月,2025-06-16,2025-04-30,2025-05-31,6.4,2025-06-16 11:25:44
社会消费品零售总额:当期同比:月,2025-07-15,2025-05-31,2025-06-30,4.8,2025-07-15 11:25:35
社会消费品零售总额:当期同比:月,2025-08-15,2025-06-30,2025-07-31,3.7,2025-08-15 11:25:48
社会消费品零售总额:当期同比:月,2025-09-15,2025-07-31,2025-08-31,3.4,2025-09-15 11:25:43
社会消费品零售总额:当期同比:月,2025-10-20,2025-08-31,2025-09-30,3.0,2025-10-20 11:25:41
社会消费品零售总额:当期同比:月,2025-11-14,2025-09-30,2025-10-31,2.9,2025-11-14 11:25:39
社会消费品零售总额:当期同比:月,2025-12-15,2025-10-31,2025-11-30,1.3,2025-12-15 11:25:39
社会消费品零售总额:当期同比:月,2026-01-19,2025-11-30,2025-12-31,0.9,2026-01-19 11:25:35
社会消费品零售总额:当期同比:月,2026-04-16,2025-12-31,2026-03-31,1.7,2026-04-16 11:25:38
