order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,one_year_target_price,half_year_recommendation,one_year_recommendation
000166.XSHE,2022-04-02,中金公司,5.3000,M06,3,1,2022-04-05 10:26:11,2022-04-05 10:26:11,5.3,3.0,,,
000166.XSHE,2023-04-07,中信证券,4.0200,M06,3,1,2024-12-18 04:15:16,2023-04-08 00:34:42,4.02,3.0,,,
000166.XSHE,2023-08-28,江海证券,5.4000,M06,2,1,2024-12-18 04:15:12,2023-09-05 11:05:06,5.4,2.0,,,
000166.XSHE,2024-02-01,华西证券,,,2,1,2024-12-18 17:35:28,2024-02-01 22:06:50,,2.0,,,
000166.XSHE,2024-04-03,中信证券,4.9000,M06,3,1,2024-12-18 04:15:10,2024-09-25 14:22:39,4.9,3.0,,,
000166.XSHE,2024-04-30,瑞银证券,3.6900,Y01,4,1,2024-12-18 04:15:15,2024-06-02 13:34:48,,4.0,3.69,,
000166.XSHE,2024-09-01,中金公司,5.2000,M06,3,1,2024-12-18 04:15:13,2024-09-02 17:03:56,5.2,3.0,,,
000166.XSHE,2024-10-31,瑞银证券,3.6900,Y01,4,1,2024-12-18 04:15:10,2024-11-01 16:32:44,,4.0,3.69,,
000166.XSHE,2024-11-18,东莞证券,,,2,1,2024-12-18 17:35:28,2024-11-18 17:34:13,,2.0,,,
000166.XSHE,2025-04-08,HSBC,6.6000,M06,2,1,2025-04-15 21:03:15,2025-04-15 16:25:46,6.6,2.0,,,
000166.XSHE,2025-04-24,中信证券,5.0000,M06,3,1,2025-04-25 21:07:40,2025-04-25 16:41:30,5.0,3.0,,,
000166.XSHE,2025-04-30,瑞银证券,4.1000,Y01,4,1,2025-05-01 22:41:05,2025-05-01 15:12:55,,4.0,4.1,,
000166.XSHE,2025-07-10,HSBC,7.0000,M06,2,1,2025-07-11 21:48:50,2025-07-11 17:03:30,7.0,2.0,,,
000166.XSHE,2025-08-31,中金公司,6.8000,M06,3,1,2025-09-01 10:57:35,2025-09-01 10:06:54,6.8,3.0,,,
000166.XSHE,2025-09-01,瑞银证券,4.3300,Y01,4,1,2025-09-01 17:36:55,2025-09-01 15:23:47,,4.0,4.33,,
000166.XSHE,2026-03-30,中金公司,6.8000,M06,3,1,2026-03-30 13:07:09,2026-03-30 11:37:02,6.8,3.0,,,
000166.XSHE,2026-03-31,瑞银证券,4.9900,Y01,3,1,2026-04-02 01:48:22,2026-04-01 18:17:51,,3.0,4.99,,
000166.XSHE,2026-04-06,中信证券,5.7000,M06,3,1,2026-04-07 21:26:57,2026-04-07 18:10:32,5.7,3.0,,,
000166.XSHE,2026-04-11,中金公司,6.8000,,3,1,2026-04-12 17:55:45,2026-04-12 15:36:23,,3.0,,,
