order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,half_year_recommendation,one_year_target_price,one_year_recommendation
000050.XSHE,2019-08-21,中金公司,15.0000,M06,3,1,2019-08-22 11:13:03,2019-08-22 11:13:03,3.0,15.0,,,
000050.XSHE,2019-08-21,华金证券,,,2,1,2019-08-22 15:13:03,2019-08-22 15:13:03,2.0,,,,
000050.XSHE,2019-08-26,国海证券,,,1,1,2019-08-26 12:13:03,2019-08-26 12:13:03,1.0,,,,
000050.XSHE,2019-09-01,国海证券,,,1,1,2019-09-02 12:13:05,2019-09-02 12:13:05,1.0,,,,
000050.XSHE,2019-09-08,国海证券,,,1,1,2019-09-09 11:13:03,2019-09-09 11:13:03,1.0,,,,
000050.XSHE,2019-09-15,国海证券,,,1,1,2019-09-16 12:13:04,2019-09-16 12:13:04,1.0,,,,
000050.XSHE,2019-09-26,国海证券,,,1,1,2019-09-27 12:13:04,2019-09-27 12:13:04,1.0,,,,
000050.XSHE,2019-10-07,国海证券,,,1,1,2019-10-08 17:13:18,2019-10-08 17:13:18,1.0,,,,
000050.XSHE,2019-10-24,东莞证券,,,2,1,2019-10-24 19:13:04,2019-10-24 19:13:04,2.0,,,,
000050.XSHE,2019-10-30,华西证券,17.2500,M06,1,1,2019-10-31 14:13:05,2019-10-31 14:13:05,1.0,17.25,,,
000050.XSHE,2019-11-06,天风证券,,,1,1,2019-11-06 10:13:04,2019-11-06 10:13:04,1.0,,,,
000050.XSHE,2019-11-13,华西证券,,,1,1,2019-12-02 10:13:06,2019-12-02 10:13:06,1.0,,,,
000050.XSHE,2019-12-02,太平洋证券,,,1,1,2019-12-02 20:13:10,2019-12-02 20:13:10,1.0,,,,
000050.XSHE,2019-12-08,太平洋证券,,,1,1,2019-12-09 17:13:04,2019-12-09 17:13:04,1.0,,,,
000050.XSHE,2019-12-10,华西证券,,,1,1,2019-12-12 12:13:07,2019-12-12 12:13:07,1.0,,,,
000050.XSHE,2019-12-11,国泰海通证券,26.3000,M06,1,1,2019-12-16 13:13:05,2019-12-16 13:13:05,1.0,26.3,,,
000050.XSHE,2019-12-15,国泰海通证券,,,1,1,2019-12-16 15:13:04,2019-12-16 15:13:04,1.0,,,,
000050.XSHE,2019-12-15,太平洋证券,,,1,1,2019-12-16 12:13:08,2019-12-16 12:13:08,1.0,,,,
000050.XSHE,2019-12-22,太平洋证券,,,1,1,2019-12-24 12:13:07,2019-12-24 12:13:07,1.0,,,,
000050.XSHE,2019-12-22,华西证券,,,1,1,2019-12-23 15:13:03,2019-12-23 15:13:03,1.0,,,,
000050.XSHE,2019-12-27,财信证券,19.0550,M06,2,1,2019-12-30 15:13:04,2019-12-30 15:13:04,2.0,19.055,,,
000050.XSHE,2020-01-05,太平洋证券,,,1,1,2020-01-06 18:13:04,2020-01-06 18:13:04,1.0,,,,
000050.XSHE,2020-01-07,华西证券,,,1,1,2020-01-08 11:13:03,2020-01-08 11:13:03,1.0,,,,
000050.XSHE,2020-01-12,华西证券,,,1,1,2020-01-13 12:13:03,2020-01-13 12:13:03,1.0,,,,
000050.XSHE,2020-01-12,太平洋证券,,,1,1,2020-01-13 18:13:06,2020-01-13 18:13:06,1.0,,,,
000050.XSHE,2020-01-19,太平洋证券,,,1,1,2020-01-20 14:13:04,2020-01-20 14:13:04,1.0,,,,
000050.XSHE,2020-02-11,中泰证券,,,1,1,2020-02-12 17:13:07,2020-02-12 17:13:07,1.0,,,,
000050.XSHE,2020-02-17,华西证券,,,1,1,2020-02-18 12:13:09,2020-02-18 12:13:09,1.0,,,,
000050.XSHE,2020-02-18,太平洋证券,,,1,1,2020-02-20 16:13:06,2020-02-20 16:13:06,1.0,,,,
000050.XSHE,2020-02-23,太平洋证券,,,1,1,2020-02-24 17:13:05,2020-02-24 17:13:05,1.0,,,,
000050.XSHE,2020-02-24,国信证券,,,1,1,2020-02-24 17:13:05,2020-02-24 17:13:05,1.0,,,,
000050.XSHE,2020-03-01,太平洋证券,,,1,1,2020-03-02 15:13:04,2020-03-02 15:13:04,1.0,,,,
000050.XSHE,2020-03-08,太平洋证券,,,1,1,2020-03-16 16:20:38,2020-03-16 16:20:38,1.0,,,,
000050.XSHE,2020-03-18,华金证券,,,2,1,2020-03-19 14:03:16,2020-03-19 14:03:16,2.0,,,,
000050.XSHE,2020-03-18,国信证券,,,2,1,2020-03-18 14:03:58,2020-03-18 14:03:58,2.0,,,,
000050.XSHE,2020-03-18,太平洋证券,17.6500,M06,2,1,2020-03-19 15:23:17,2020-03-19 15:23:17,2.0,17.65,,,
000050.XSHE,2020-03-18,华西证券,,,1,1,2020-03-18 11:50:39,2020-03-18 11:50:39,1.0,,,,
000050.XSHE,2020-03-19,光大证券,,,1,1,2020-03-20 10:10:17,2020-03-20 10:10:17,1.0,,,,
000050.XSHE,2020-03-20,中泰证券,,,1,1,2020-03-26 13:23:16,2020-03-26 13:23:16,1.0,,,,
000050.XSHE,2020-04-01,华金证券,,,2,1,2020-04-03 10:58:23,2020-04-03 10:58:23,2.0,,,,
000050.XSHE,2020-04-05,华金证券,,,2,1,2020-04-07 16:11:12,2020-04-07 16:11:12,2.0,,,,
000050.XSHE,2020-04-11,华金证券,,,2,1,2020-04-13 18:16:35,2020-04-13 18:16:35,2.0,,,,
000050.XSHE,2020-04-19,华金证券,,,2,1,2020-04-21 13:33:03,2020-04-21 13:33:03,2.0,,,,
000050.XSHE,2020-04-26,华金证券,,,2,1,2020-04-27 14:37:04,2020-04-27 14:37:04,2.0,,,,
000050.XSHE,2020-04-26,中泰证券,,,1,1,2020-04-27 16:22:49,2020-04-27 16:22:49,1.0,,,,
000050.XSHE,2020-04-26,华西证券,,,1,1,2020-04-26 16:51:50,2020-04-26 16:51:50,1.0,,,,
000050.XSHE,2020-04-26,太平洋证券,17.6500,M06,2,1,2020-04-27 18:54:53,2020-04-27 18:54:53,2.0,17.65,,,
000050.XSHE,2020-04-26,光大证券,,,1,1,2020-04-27 10:53:49,2020-04-27 10:53:49,1.0,,,,
000050.XSHE,2020-04-29,天风证券,,,1,1,2020-04-29 13:24:57,2020-04-29 13:24:57,1.0,,,,
000050.XSHE,2020-05-06,中泰证券,,,1,1,2020-05-07 18:10:11,2020-05-07 18:10:11,1.0,,,,
000050.XSHE,2020-05-13,中泰证券,,,1,1,2020-05-13 17:38:26,2020-05-13 17:38:26,1.0,,,,
000050.XSHE,2020-06-14,中金公司,15.0000,M06,3,1,2020-06-14 16:29:25,2020-06-14 16:29:25,3.0,15.0,,,
000050.XSHE,2020-06-14,太平洋证券,,,2,1,2020-06-15 15:18:13,2020-06-15 15:18:13,2.0,,,,
000050.XSHE,2020-06-21,太平洋证券,,,2,1,2020-06-22 14:55:35,2020-06-22 14:55:35,2.0,,,,
000050.XSHE,2020-06-23,天风证券,,,1,1,2020-06-24 10:25:07,2020-06-24 10:25:07,1.0,,,,
000050.XSHE,2020-06-28,太平洋证券,,,2,1,2020-06-29 16:38:18,2020-06-29 16:38:18,2.0,,,,
000050.XSHE,2020-07-05,太平洋证券,,,2,1,2020-07-06 17:14:30,2020-07-06 17:14:30,2.0,,,,
000050.XSHE,2020-07-08,华西证券,,,1,1,2020-07-09 11:49:53,2020-07-09 11:49:53,1.0,,,,
000050.XSHE,2020-07-11,开源证券,,,1,1,2020-07-13 16:40:15,2020-07-13 16:40:15,1.0,,,,
000050.XSHE,2020-07-12,太平洋证券,,,2,1,2020-07-13 18:19:20,2020-07-13 18:19:20,2.0,,,,
000050.XSHE,2020-07-15,太平洋证券,22.1000,M06,1,1,2020-07-16 10:24:10,2020-07-16 10:24:10,1.0,22.1,,,
000050.XSHE,2020-07-19,太平洋证券,,,1,1,2020-07-21 12:44:16,2020-07-21 12:44:16,1.0,,,,
000050.XSHE,2020-07-20,华西证券,,,1,1,2020-07-21 09:39:59,2020-07-21 09:39:59,1.0,,,,
000050.XSHE,2020-07-26,太平洋证券,,,1,1,2020-07-27 14:54:49,2020-07-27 14:54:49,1.0,,,,
000050.XSHE,2020-08-02,太平洋证券,,,1,1,2020-08-05 13:44:45,2020-08-05 13:44:45,1.0,,,,
000050.XSHE,2020-08-12,华西证券,,,1,1,2020-08-16 10:25:34,2020-08-16 10:25:34,1.0,,,,
000050.XSHE,2020-08-16,太平洋证券,,,1,1,2020-08-18 13:13:13,2020-08-18 13:13:13,1.0,,,,
000050.XSHE,2020-08-23,太平洋证券,,,1,1,2020-08-25 13:28:00,2020-08-25 13:28:00,1.0,,,,
000050.XSHE,2020-08-30,太平洋证券,22.1000,M06,1,1,2020-09-01 15:12:17,2020-09-01 15:12:17,1.0,22.1,,,
000050.XSHE,2020-08-30,华西证券,,,1,1,2020-08-31 09:55:28,2020-08-31 09:55:28,1.0,,,,
000050.XSHE,2020-08-31,光大证券,,,1,1,2020-08-31 19:48:14,2020-08-31 19:48:14,1.0,,,,
000050.XSHE,2020-09-01,中金公司,18.0000,M06,3,1,2020-09-01 16:36:52,2020-09-01 16:36:52,3.0,18.0,,,
000050.XSHE,2020-10-09,华金证券,,,1,1,2020-10-12 14:27:45,2020-10-12 14:27:45,1.0,,,,
000050.XSHE,2020-10-18,华金证券,,,1,1,2020-10-20 14:17:12,2020-10-20 14:17:12,1.0,,,,
000050.XSHE,2020-10-27,太平洋证券,22.1000,M06,1,1,2020-10-29 16:25:26,2020-10-29 16:25:26,1.0,22.1,,,
000050.XSHE,2020-10-27,华西证券,,,1,1,2020-10-28 10:27:49,2020-10-28 10:27:49,1.0,,,,
000050.XSHE,2020-10-28,中金公司,18.0000,M06,3,1,2020-10-28 11:36:48,2020-10-28 11:36:48,3.0,18.0,,,
000050.XSHE,2020-10-28,开源证券,,,1,1,2020-10-29 13:35:30,2020-10-29 13:35:30,1.0,,,,
000050.XSHE,2020-11-02,华金证券,,,1,1,2020-11-03 17:07:52,2020-11-03 17:07:52,1.0,,,,
000050.XSHE,2020-11-04,华金证券,,,1,1,2020-11-04 15:50:45,2020-11-04 15:50:45,1.0,,,,
000050.XSHE,2020-11-08,华金证券,,,1,1,2020-11-10 13:27:05,2020-11-10 13:27:05,1.0,,,,
000050.XSHE,2020-11-15,华金证券,,,1,1,2020-11-16 15:25:16,2020-11-16 15:25:16,1.0,,,,
000050.XSHE,2020-11-22,华金证券,,,1,1,2020-11-23 15:57:21,2020-11-23 15:57:21,1.0,,,,
000050.XSHE,2020-11-25,华西证券,,,1,1,2020-11-26 09:13:08,2020-11-26 09:13:08,1.0,,,,
000050.XSHE,2020-11-30,华金证券,,,1,1,2020-12-01 14:55:34,2020-12-01 14:55:34,1.0,,,,
000050.XSHE,2020-12-03,开源证券,,,1,1,2020-12-04 11:00:27,2020-12-04 11:00:27,1.0,,,,
000050.XSHE,2020-12-05,开源证券,,,1,1,2020-12-06 10:27:18,2020-12-06 10:27:18,1.0,,,,
000050.XSHE,2020-12-06,华金证券,,,1,1,2020-12-08 12:52:02,2020-12-08 12:52:02,1.0,,,,
000050.XSHE,2020-12-12,华金证券,,,1,1,2020-12-14 10:23:23,2020-12-14 10:23:23,1.0,,,,
000050.XSHE,2020-12-20,华金证券,,,1,1,2020-12-21 17:22:10,2020-12-21 17:22:10,1.0,,,,
000050.XSHE,2020-12-21,华金证券,,,1,1,2020-12-23 12:32:15,2020-12-23 12:32:15,1.0,,,,
000050.XSHE,2020-12-27,华金证券,,,1,1,2020-12-29 11:57:51,2020-12-29 11:57:51,1.0,,,,
000050.XSHE,2021-01-03,华金证券,,,1,1,2021-01-04 16:55:13,2021-01-04 16:55:13,1.0,,,,
000050.XSHE,2021-01-10,华金证券,,,1,1,2021-01-11 17:30:15,2021-01-11 17:30:15,1.0,,,,
000050.XSHE,2021-01-14,华西证券,,,1,1,2021-01-15 13:24:39,2021-01-15 13:24:39,1.0,,,,
000050.XSHE,2021-01-14,中金公司,18.0000,M06,3,1,2021-01-15 11:41:29,2021-01-15 11:41:29,3.0,18.0,,,
000050.XSHE,2021-01-24,华金证券,,,1,1,2021-01-25 17:04:16,2021-01-25 17:04:16,1.0,,,,
000050.XSHE,2021-01-26,华金证券,,,1,1,2021-01-27 11:26:23,2021-01-27 11:26:23,1.0,,,,
000050.XSHE,2021-01-27,开源证券,,,1,1,2021-01-27 17:35:45,2021-01-27 17:35:45,1.0,,,,
000050.XSHE,2021-02-01,华金证券,,,1,1,2021-02-02 15:59:38,2021-02-02 15:59:38,1.0,,,,
000050.XSHE,2021-02-05,天风证券,,,1,1,2021-02-05 14:47:09,2021-02-05 14:47:09,1.0,,,,
000050.XSHE,2021-02-07,华金证券,,,1,1,2021-02-09 11:28:40,2021-02-09 11:28:40,1.0,,,,
000050.XSHE,2021-02-21,华金证券,,,1,1,2021-02-22 17:06:34,2021-02-22 17:06:34,1.0,,,,
000050.XSHE,2021-03-01,华金证券,,,1,1,2021-03-02 16:45:46,2021-03-02 16:45:46,1.0,,,,
000050.XSHE,2021-03-14,华金证券,,,1,1,2021-03-15 16:03:34,2021-03-15 16:03:34,1.0,,,,
000050.XSHE,2021-03-14,华西证券,,,1,1,2021-03-15 11:14:07,2021-03-15 11:14:07,1.0,,,,
000050.XSHE,2021-03-15,开源证券,,,1,1,2021-03-16 14:52:37,2021-03-16 14:52:37,1.0,,,,
000050.XSHE,2021-03-15,太平洋证券,22.1000,M06,1,1,2021-03-15 14:26:17,2021-03-15 14:26:17,1.0,22.1,,,
000050.XSHE,2021-03-15,华金证券,,,1,1,2021-03-16 11:49:16,2021-03-16 11:49:16,1.0,,,,
000050.XSHE,2021-03-21,华金证券,,,1,1,2021-03-22 15:06:41,2021-03-22 15:06:41,1.0,,,,
000050.XSHE,2021-03-28,华金证券,,,1,1,2021-03-30 11:17:39,2021-03-30 11:17:39,1.0,,,,
000050.XSHE,2021-04-05,华金证券,,,1,1,2021-04-06 17:21:04,2021-04-06 17:21:04,1.0,,,,
000050.XSHE,2021-04-06,华西证券,,,1,1,2021-04-07 13:06:48,2021-04-07 13:06:48,1.0,,,,
000050.XSHE,2021-04-08,国元证券,,,2,1,2021-04-09 17:26:59,2021-04-09 17:26:59,2.0,,,,
000050.XSHE,2021-04-11,华金证券,,,1,1,2021-04-12 16:35:42,2021-04-12 16:35:42,1.0,,,,
000050.XSHE,2021-04-30,开源证券,,,1,1,2021-05-05 12:32:48,2021-05-05 12:32:48,1.0,,,,
000050.XSHE,2021-05-10,开源证券,,,1,1,2021-05-10 16:38:32,2021-05-10 16:38:32,1.0,,,,
000050.XSHE,2021-07-07,华西证券,,,1,1,2021-07-08 09:48:34,2021-07-08 09:48:34,1.0,,,,
000050.XSHE,2021-08-25,华西证券,,,1,1,2021-08-26 10:42:09,2021-08-26 10:42:09,1.0,,,,
000050.XSHE,2021-08-26,太平洋证券,22.1000,M06,1,1,2021-08-27 09:38:19,2021-08-27 09:38:19,1.0,22.1,,,
000050.XSHE,2021-08-30,光大证券,,,1,1,2021-08-31 14:28:47,2021-08-31 14:28:47,1.0,,,,
000050.XSHE,2021-09-06,中金公司,18.0000,M06,3,1,2021-09-06 11:05:23,2021-09-06 11:05:23,3.0,18.0,,,
000050.XSHE,2021-11-01,国泰海通证券,26.9000,M06,1,1,2021-11-03 12:49:05,2021-11-03 12:49:05,1.0,26.9,,,
000050.XSHE,2022-01-10,国融证券,,,2,1,2022-01-13 15:10:46,2022-01-13 15:10:46,2.0,,,,
000050.XSHE,2022-03-16,中信证券,,,1,1,2022-03-16 16:26:41,2022-03-16 16:26:41,1.0,,,,
000050.XSHE,2022-03-20,国泰海通证券,14.9000,M06,1,1,2022-03-21 13:32:12,2022-03-21 13:32:12,1.0,14.9,,,
000050.XSHE,2022-05-30,中信证券,,,1,1,2022-06-01 04:40:23,2022-05-31 13:01:54,1.0,,,,
000050.XSHE,2022-06-30,中信证券,,,1,1,2022-07-01 15:55:21,2022-07-01 13:46:29,1.0,,,,
000050.XSHE,2022-08-30,光大证券,,,2,1,2022-08-31 14:53:55,2022-08-31 11:44:37,2.0,,,,
000050.XSHE,2023-03-31,长城证券,,,2,1,2023-04-06 18:19:55,2023-04-06 15:21:43,2.0,,,,
000050.XSHE,2023-08-30,光大证券,,,2,1,2023-08-31 11:35:33,2023-08-31 09:07:52,2.0,,,,
000050.XSHE,2023-08-31,长城证券,,,2,1,2023-09-03 17:07:31,2023-09-02 05:22:25,2.0,,,,
000050.XSHE,2023-11-29,国信证券,,,1,1,2023-11-30 12:26:27,2023-11-30 09:57:39,1.0,,,,
000050.XSHE,2024-03-18,长城证券,,,2,1,2024-03-19 18:33:10,2024-03-19 14:59:43,2.0,,,,
000050.XSHE,2024-04-03,国信证券,,,1,1,2024-04-07 15:18:46,2024-04-04 11:46:44,1.0,,,,
000050.XSHE,2024-04-07,长城证券,,,2,1,2024-04-08 15:18:18,2024-04-08 13:37:33,2.0,,,,
000050.XSHE,2024-05-22,长城证券,,,1,1,2024-05-26 12:43:05,2024-05-26 09:47:27,1.0,,,,
000050.XSHE,2024-08-04,东北证券,,,1,1,2024-08-08 11:46:52,2024-08-06 13:38:58,1.0,,,,
000050.XSHE,2024-09-09,光大证券,,,2,1,2024-09-09 21:13:01,2024-09-09 16:12:51,2.0,,,,
000050.XSHE,2024-11-13,长城证券,,,1,1,2024-11-17 10:36:56,2024-11-15 21:44:50,1.0,,,,
000050.XSHE,2024-12-30,浙商证券,,,1,1,2024-12-31 21:13:02,2024-12-31 16:19:19,1.0,,,,
000050.XSHE,2025-01-10,长城证券,,,1,1,2025-01-10 22:11:43,2025-01-10 17:10:00,1.0,,,,
000050.XSHE,2025-03-17,浙商证券,,,1,1,2025-03-17 20:57:08,2025-03-17 16:41:35,1.0,,,,
000050.XSHE,2025-04-27,浙商证券,,,1,1,2025-04-28 13:16:49,2025-04-28 09:59:59,1.0,,,,
000050.XSHE,2025-04-28,长城证券,,,1,1,2025-04-29 11:16:46,2025-04-28 20:09:15,1.0,,,,
000050.XSHE,2025-05-24,东北证券,,,1,1,2025-05-26 11:21:12,2025-05-26 09:11:08,1.0,,,,
000050.XSHE,2025-05-27,东北证券,,,1,1,2025-05-27 18:02:01,2025-05-27 15:39:54,1.0,,,,
000050.XSHE,2025-07-14,Morgan Stanley,6.3000,M06,4,1,2025-07-15 21:11:42,2025-07-15 17:24:10,4.0,6.3,,,
000050.XSHE,2025-07-22,国海证券,,,1,1,2025-07-22 21:15:16,2025-07-22 17:11:05,1.0,,,,
000050.XSHE,2025-07-31,长城证券,,,1,1,2025-07-31 15:20:46,2025-07-31 13:49:42,1.0,,,,
000050.XSHE,2025-08-31,浙商证券,,,1,1,2025-09-01 08:57:28,2025-09-01 08:07:43,1.0,,,,
000050.XSHE,2025-09-09,光大证券,,,2,1,2025-09-09 17:42:35,2025-09-09 16:34:27,2.0,,,,
000050.XSHE,2026-03-15,浙商证券,,,1,1,2026-03-16 17:38:42,2026-03-16 16:28:57,1.0,,,,
000050.XSHE,2026-03-22,东北证券,,,1,1,2026-03-23 21:42:59,2026-03-23 17:13:05,1.0,,,,
000050.XSHE,2026-03-26,国海证券,,,1,1,2026-03-27 01:45:05,2026-03-26 21:39:58,1.0,,,,
