order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,one_year_target_price,half_year_recommendation,one_year_recommendation
000062.XSHE,2017-11-06,民生证券,,,1,1,2025-05-08 17:24:59,2017-11-07 12:11:05,,1.0,,,
000062.XSHE,2018-05-24,招商证券,28.0000,M06,1,1,2025-05-08 08:32:50,2018-05-25 12:57:13,28.0,1.0,,,
000062.XSHE,2018-05-30,招商证券,28.0000,M06,1,1,2025-05-08 08:32:51,2018-05-30 12:11:06,28.0,1.0,,,
000062.XSHE,2018-06-06,国盛证券,,,1,1,2025-05-08 17:24:50,2018-06-06 11:02:10,,1.0,,,
000062.XSHE,2018-09-11,东吴证券,,,1,1,2025-05-08 17:24:51,2018-09-12 17:18:07,,1.0,,,
000062.XSHE,2018-09-21,东吴证券,,,1,1,2025-05-08 17:24:48,2018-09-24 14:52:07,,1.0,,,
000062.XSHE,2018-10-14,东吴证券,,,1,1,2025-05-08 17:24:51,2018-10-15 14:06:12,,1.0,,,
000062.XSHE,2018-10-25,东吴证券,,,1,1,2025-05-08 17:24:53,2018-10-26 12:11:09,,1.0,,,
000062.XSHE,2018-11-26,东吴证券,,,1,1,2025-05-08 17:24:54,2018-11-27 12:11:09,,1.0,,,
000062.XSHE,2019-01-29,东吴证券,,,1,1,2025-05-08 17:24:48,2019-01-30 12:57:05,,1.0,,,
000062.XSHE,2019-03-28,东吴证券,,,1,1,2025-05-08 17:24:57,2019-03-29 12:11:06,,1.0,,,
000062.XSHE,2019-08-10,广发证券,15.3000,M06,1,1,2025-05-08 08:32:45,2019-08-11 14:13:06,15.3,1.0,,,
000062.XSHE,2019-09-25,国泰海通证券,16.9000,M06,2,1,2025-05-08 08:32:46,2019-09-26 17:13:03,16.9,2.0,,,
000062.XSHE,2019-10-25,广发证券,15.8500,M06,1,1,2025-05-08 08:32:49,2019-10-25 12:13:03,15.85,1.0,,,
000062.XSHE,2019-12-24,长城国瑞,,,2,1,2025-05-08 17:24:48,2019-12-25 11:13:03,,2.0,,,
000062.XSHE,2020-03-29,广发证券,17.6000,M06,1,1,2025-05-08 08:32:45,2020-03-30 18:12:28,17.6,1.0,,,
000062.XSHE,2020-04-28,广发证券,17.6000,M06,1,1,2025-05-08 08:32:51,2020-04-29 16:31:26,17.6,1.0,,,
000062.XSHE,2020-08-21,广发证券,19.8900,M06,1,1,2025-05-08 08:32:48,2020-08-21 14:08:04,19.89,1.0,,,
000062.XSHE,2020-09-02,万和证券,,,2,1,2025-05-08 17:24:57,2020-09-04 10:01:46,,2.0,,,
000062.XSHE,2020-10-28,广发证券,19.8800,M06,1,1,2025-05-08 08:32:55,2020-10-28 18:03:15,19.88,1.0,,,
000062.XSHE,2021-03-11,广发证券,19.6700,M06,1,1,2025-05-08 08:32:47,2021-03-11 11:11:44,19.67,1.0,,,
000062.XSHE,2021-04-26,广发证券,19.2400,M06,1,1,2025-05-08 08:32:53,2021-04-26 15:23:02,19.24,1.0,,,
000062.XSHE,2021-05-11,天风证券,22.7900,M06,2,1,2025-05-08 08:32:45,2021-05-12 12:53:25,22.79,2.0,,,
000062.XSHE,2021-05-21,兴业证券,,,2,1,2025-05-08 17:24:51,2021-05-23 09:56:59,,2.0,,,
000062.XSHE,2021-06-16,西部证券,,,1,1,2025-05-08 17:24:55,2021-06-17 16:24:41,,1.0,,,
000062.XSHE,2021-06-30,西部证券,,,1,1,2025-05-08 17:24:48,2021-07-01 14:06:32,,1.0,,,
000062.XSHE,2021-07-01,天风证券,22.7900,M06,2,1,2025-05-08 08:32:46,2021-07-02 10:06:39,22.79,2.0,,,
000062.XSHE,2021-07-06,开源证券,,,1,1,2025-05-08 17:24:56,2021-07-06 15:31:19,,1.0,,,
000062.XSHE,2021-08-26,开源证券,,,1,1,2025-05-08 17:24:51,2021-08-27 10:24:44,,1.0,,,
000062.XSHE,2021-08-30,西部证券,,,1,1,2025-05-08 17:24:51,2021-08-30 16:46:39,,1.0,,,
000062.XSHE,2021-09-29,西部证券,,,1,1,2025-05-08 17:24:58,2021-09-29 16:21:34,,1.0,,,
000062.XSHE,2021-10-27,开源证券,,,1,1,2025-05-08 17:24:45,2022-09-29 16:35:32,,1.0,,,
000062.XSHE,2021-10-28,西部证券,,,1,1,2025-05-08 17:24:47,2021-10-29 14:26:13,,1.0,,,
000062.XSHE,2022-04-30,西部证券,,,1,1,2025-05-08 17:24:46,2022-05-06 13:50:25,,1.0,,,
000062.XSHE,2022-10-29,西部证券,,,1,1,2025-05-08 17:24:52,2022-10-30 16:39:57,,1.0,,,
000062.XSHE,2023-04-25,西部证券,,,1,1,2025-05-08 17:24:55,2023-04-26 01:09:29,,1.0,,,
000062.XSHE,2024-07-04,东北证券,,,1,1,2025-05-08 17:24:53,2024-07-05 10:53:31,,1.0,,,
000062.XSHE,2025-04-20,东北证券,,,1,1,2025-05-08 17:24:52,2025-04-21 09:05:56,,1.0,,,
000062.XSHE,2026-04-05,东北证券,,,1,1,2026-04-07 15:11:57,2026-04-07 14:36:24,,1.0,,,
