trading_date,1Y
2012-03-12,0.0285950764
2012-03-13,0.028653877799999998
2012-03-14,0.0287853888
2012-03-15,0.0288721339
2012-03-16,0.028690008599999997
2012-03-19,0.028452153400000003
2012-03-20,0.028710752899999997
2012-03-21,0.0287746782
2012-03-22,0.0288156028
2012-03-23,0.028527654
2012-03-26,0.0284356174
2012-03-27,0.0284355229
2012-03-28,0.0284848633
2012-03-29,0.028335975800000003
2012-03-30,0.028355033399999997
2012-03-31,0.028355031000000003
2012-04-01,0.0285510302
2012-04-05,0.0285945296
2012-04-06,0.0287305307
2012-04-09,0.028698261500000002
2012-04-10,0.0287121536
2012-04-11,0.028713779499999998
2012-04-12,0.0289935096
2012-04-13,0.0287993488
2012-04-16,0.0288347622
2012-04-17,0.02872
2012-04-18,0.028545231100000002
2012-04-19,0.0284602308
2012-04-20,0.028369721499999997
2012-04-23,0.0284727192
2012-04-24,0.0284389504
2012-04-25,0.028455151600000003
2012-04-26,0.0284892457
2012-04-27,0.028540749500000004
2012-04-28,0.0285617495
2012-05-02,0.0284502506
2012-05-03,0.028496251099999998
2012-05-04,0.0286182499
2012-05-07,0.028612248899999998
2012-05-08,0.0285722494
2012-05-09,0.028398749799999998
2012-05-10,0.0279777503
2012-05-11,0.0275312495
2012-05-14,0.025487749599999998
2012-05-15,0.024765749
2012-05-16,0.024041750400000002
2012-05-17,0.0242672491
2012-05-18,0.0241962504
2012-05-21,0.0243172503
2012-05-22,0.0238172507
2012-05-23,0.023517251
2012-05-24,0.0226102495
2012-05-25,0.02234725
2012-05-28,0.0225
2012-05-29,0.0225
2012-05-30,0.0225340009
2012-05-31,0.0223070002
2012-06-01,0.0220420003
2012-06-04,0.022000000000000002
2012-06-05,0.022104001
2012-06-06,0.0222149992
2012-06-07,0.022513999899999998
2012-06-08,0.0215869999
2012-06-11,0.0217790008
2012-06-12,0.021888999899999997
2012-06-13,0.0220900011
2012-06-14,0.022507998900000003
2012-06-15,0.0224600005
2012-06-18,0.022609000199999996
2012-06-19,0.0233080006
2012-06-20,0.0237080002
2012-06-21,0.023654999700000002
2012-06-25,0.023666000399999998
2012-06-26,0.0236159992
2012-06-27,0.0237159991
2012-06-28,0.023565999999999997
2012-06-29,0.0234200001
2012-07-02,0.02347
2012-07-03,0.023452251
2012-07-04,0.0232522511
2012-07-05,0.023129251000000003
2012-07-06,0.022525
2012-07-09,0.0219790006
2012-07-10,0.022161
2012-07-11,0.0222359991
2012-07-12,0.0222869992
2012-07-13,0.0221713398
2012-07-16,0.0223530197
2012-07-17,0.0224530196
2012-07-18,0.022513019999999998
2012-07-19,0.0225910211
2012-07-20,0.022699019900000002
2012-07-23,0.022849021
2012-07-24,0.022890999999999998
2012-07-25,0.022818999299999997
2012-07-26,0.0227800012
2012-07-27,0.0229765548
2012-07-30,0.0229515505
2012-07-31,0.023076550999999997
2012-08-01,0.023277000000000003
2012-08-02,0.0233060002
2012-08-03,0.0235529995
2012-08-06,0.0237280011
2012-08-07,0.0240779996
2012-08-08,0.0243779993
2012-08-09,0.024381001000000003
2012-08-10,0.023959000100000002
2012-08-13,0.0241343248
2012-08-14,0.024183241799999998
2012-08-15,0.024572238899999998
2012-08-16,0.024622240099999998
2012-08-17,0.0247452402
2012-08-20,0.025216
2012-08-21,0.025566
2012-08-22,0.0258139992
2012-08-23,0.0263
2012-08-24,0.0262750006
2012-08-27,0.0264120007
2012-08-28,0.0268630004
2012-08-29,0.0269630003
2012-08-30,0.026917
2012-08-31,0.0268059993
2012-09-03,0.0267750001
2012-09-04,0.026250999
2012-09-05,0.026255
2012-09-06,0.0261549997
2012-09-07,0.026363999800000003
2012-09-10,0.0264750004
2012-09-11,0.026573998900000003
2012-09-12,0.0270230007
2012-09-13,0.0273653886
2012-09-14,0.0279843903
2012-09-17,0.0279843903
2012-09-18,0.0280223894
2012-09-19,0.0280223894
2012-09-20,0.028271389
2012-09-21,0.028401389099999997
2012-09-24,0.028401
2012-09-25,0.0284850506
2012-09-26,0.0283175585
2012-09-27,0.0281212435
2012-09-28,0.027921
2012-09-29,0.027920999499999998
2012-10-08,0.0278449988
2012-10-09,0.0278439999
2012-10-10,0.0276440001
2012-10-11,0.02762
2012-10-12,0.027543
2012-10-15,0.027511000600000002
2012-10-16,0.027641
2012-10-17,0.028441
2012-10-18,0.028971
2012-10-19,0.029219999999999996
2012-10-22,0.0290504015
2012-10-23,0.029061154500000002
2012-10-24,0.029421
2012-10-25,0.0297635944
2012-10-26,0.0297661332
2012-10-29,0.0298477544
2012-10-30,0.029533166899999998
2012-10-31,0.029327076299999998
2012-11-01,0.029428906600000002
2012-11-02,0.0295553921
2012-11-05,0.029475338
2012-11-06,0.029438397100000003
2012-11-07,0.0293412136
2012-11-08,0.0294233513
2012-11-09,0.029376927999999997
2012-11-12,0.0294241759
2012-11-13,0.029224212700000002
2012-11-14,0.0291879737
2012-11-15,0.029152050100000004
2012-11-16,0.0288864199
2012-11-19,0.028633000000000002
2012-11-20,0.028262999999999996
2012-11-21,0.028115952399999998
2012-11-22,0.028215543099999997
2012-11-23,0.0282313248
2012-11-26,0.028398824
2012-11-27,0.028438758499999998
2012-11-28,0.0283145561
2012-11-29,0.028665
2012-11-30,0.0288340791
2012-12-03,0.028743759299999998
2012-12-04,0.0288151353
2012-12-05,0.0291061401
2012-12-06,0.028985556699999998
2012-12-07,0.0289524938
2012-12-10,0.028975
2012-12-11,0.028998507500000003
2012-12-12,0.029089
2012-12-13,0.0290070009
2012-12-14,0.028919
2012-12-17,0.028937
2012-12-18,0.029114000799999998
2012-12-19,0.029063000699999997
2012-12-20,0.029102000000000003
2012-12-21,0.029179000899999998
2012-12-24,0.029375
2012-12-25,0.029178000000000003
2012-12-26,0.029277999399999997
2012-12-27,0.029073
2012-12-28,0.0289849997
2012-12-31,0.0290499997
2013-01-04,0.0291890001
2013-01-05,0.028768
2013-01-06,0.028687999999999998
2013-01-07,0.028689
2013-01-08,0.028498000000000002
2013-01-09,0.0283410001
2013-01-10,0.028547
2013-01-11,0.028647999999999996
2013-01-14,0.028360524499999998
2013-01-15,0.027995000000000003
2013-01-16,0.028110000000000003
2013-01-17,0.028111
2013-01-18,0.027811
2013-01-21,0.028001999899999998
2013-01-22,0.027902
2013-01-23,0.028373142100000002
2013-01-24,0.028383497900000002
2013-01-25,0.0283398882
2013-01-28,0.0284951247
2013-01-29,0.0282259763
2013-01-30,0.028091277300000002
2013-01-31,0.028046650899999997
2013-02-01,0.028063953399999998
2013-02-04,0.0278241155
2013-02-05,0.0277094027
2013-02-06,0.027869275500000002
2013-02-07,0.0278825265
2013-02-08,0.027658488800000002
2013-02-16,0.027161
2013-02-17,0.027116605
2013-02-18,0.0272196016
2013-02-19,0.0270913586
2013-02-20,0.0269293594
2013-02-21,0.027059161399999997
2013-02-22,0.0271069545
2013-02-25,0.0271994523
2013-02-26,0.027862078800000002
2013-02-27,0.027528487400000003
2013-02-28,0.0276116036
2013-03-01,0.0277265343
2013-03-04,0.027726531000000002
2013-03-05,0.0276559622
2013-03-06,0.027638925300000002
2013-03-07,0.0276451276
2013-03-08,0.0276753661
2013-03-11,0.0277193689
2013-03-12,0.0276688499
2013-03-13,0.027659
2013-03-14,0.027687
2013-03-15,0.0275029993
2013-03-18,0.0275939989
2013-03-19,0.027513999999999997
2013-03-20,0.027441000899999998
2013-03-21,0.027341001
2013-03-22,0.027341001
2013-03-25,0.027221000000000002
2013-03-26,0.027121
2013-03-27,0.0268787446
2013-03-28,0.026854975200000002
2013-03-29,0.0267899755
2013-04-01,0.026798872600000002
2013-04-02,0.0267158814
2013-04-03,0.0267414938
2013-04-07,0.026702423099999997
2013-04-08,0.0264323992
2013-04-09,0.0264211879
2013-04-10,0.0265040383
2013-04-11,0.0265750347
2013-04-12,0.0267903683
2013-04-15,0.0266357999
2013-04-16,0.026719043400000003
2013-04-17,0.027084785400000002
2013-04-18,0.027585000000000002
2013-04-19,0.0286627837
2013-04-22,0.028898287999999998
2013-04-23,0.028495177599999998
2013-04-24,0.028242732099999997
2013-04-25,0.028310644
2013-04-26,0.0281621504
2013-04-27,0.0279050037
2013-04-28,0.0278417469
2013-05-02,0.0277676008
2013-05-03,0.0277592132
2013-05-06,0.028008291600000002
2013-05-07,0.0280519762
2013-05-08,0.0283287602
2013-05-09,0.028330307399999997
2013-05-10,0.0283051822
2013-05-13,0.028415503499999998
2013-05-14,0.028411829399999998
2013-05-15,0.0282976729
2013-05-16,0.028458766899999998
2013-05-17,0.0286222966
2013-05-20,0.0286525866
2013-05-21,0.0288120727
2013-05-22,0.028714
2013-05-23,0.0286494056
2013-05-24,0.028672572299999997
2013-05-27,0.0286554353
2013-05-28,0.0286094519
2013-05-29,0.0286103372
2013-05-30,0.028609001499999998
2013-05-31,0.0286818043
2013-06-03,0.0287141294
2013-06-04,0.0288124883
2013-06-05,0.029112489199999998
2013-06-06,0.0293621672
2013-06-07,0.030309127199999997
2013-06-08,0.0310067526
2013-06-09,0.0308435985
2013-06-13,0.030858525
2013-06-14,0.0310235119
2013-06-17,0.0309995103
2013-06-18,0.0315094125
2013-06-19,0.032606135200000004
2013-06-20,0.0356061411
2013-06-21,0.036106
2013-06-24,0.036504
2013-06-25,0.0365039992
2013-06-26,0.0357376662
2013-06-27,0.0344631703
2013-06-28,0.0348115759
2013-07-01,0.0347056403
2013-07-02,0.0337210906
2013-07-03,0.0342123238
2013-07-04,0.033912
2013-07-05,0.0337157684
2013-07-08,0.0339157701
2013-07-09,0.034016000000000005
2013-07-10,0.0350006462
2013-07-11,0.035001000000000004
2013-07-12,0.035005918399999995
2013-07-15,0.0349981708
2013-07-16,0.0342987949
2013-07-17,0.034345106900000005
2013-07-18,0.0345444309
2013-07-19,0.0346241222
2013-07-22,0.0352483611
2013-07-23,0.0355029886
2013-07-24,0.0357460993
2013-07-25,0.0351071335
2013-07-26,0.0350338584
2013-07-29,0.0351280874
2013-07-30,0.0350000984
2013-07-31,0.034908065
2013-08-01,0.0343469447
2013-08-02,0.0339377363
2013-08-05,0.0341898484
2013-08-06,0.0340472239
2013-08-07,0.0340685729
2013-08-08,0.034271415
2013-08-09,0.034333267099999995
2013-08-12,0.0344792791
2013-08-13,0.0348368168
2013-08-14,0.0353733128
2013-08-15,0.035541
2013-08-16,0.0360409999
2013-08-19,0.0362409997
2013-08-20,0.0362409997
2013-08-21,0.036341
2013-08-22,0.036436
2013-08-23,0.036435
2013-08-26,0.0362120604
2013-08-27,0.0362150598
2013-08-28,0.036235187099999996
2013-08-29,0.0360861897
2013-08-30,0.0361861897
2013-09-02,0.0361731911
2013-09-03,0.036173000000000004
2013-09-04,0.0359800005
2013-09-05,0.0360549998
2013-09-06,0.036012001
2013-09-09,0.0361059999
2013-09-10,0.0361059999
2013-09-11,0.0361059999
2013-09-12,0.0359060001
2013-09-13,0.0361059999
2013-09-16,0.035906
2013-09-17,0.0359060001
2013-09-18,0.0359060001
2013-09-22,0.0357297111
2013-09-23,0.0358808708
2013-09-24,0.0361
2013-09-25,0.036000000000000004
2013-09-26,0.0355011392
2013-09-27,0.0355011392
2013-09-29,0.0356011391
2013-09-30,0.035451400300000005
2013-10-08,0.035451
2013-10-09,0.0355389905
2013-10-10,0.0356269789
2013-10-11,0.035427
2013-10-12,0.0354270005
2013-10-14,0.0354270005
2013-10-15,0.035169
2013-10-16,0.035169
2013-10-17,0.035469000300000005
2013-10-18,0.035469000300000005
2013-10-21,0.035521890800000004
2013-10-22,0.0355218911
2013-10-23,0.035644999999999996
2013-10-24,0.036445
2013-10-25,0.0374449992
2013-10-28,0.0376486301
2013-10-29,0.0378522611
2013-10-30,0.0401522589
2013-10-31,0.0397522593
2013-11-01,0.039422
2013-11-04,0.039222
2013-11-05,0.039522
2013-11-06,0.0397520377
2013-11-07,0.0401182415
2013-11-08,0.040214187600000006
2013-11-11,0.0415870887
2013-11-12,0.0412087802
2013-11-13,0.0411419777
2013-11-14,0.040956191100000004
2013-11-15,0.041453618399999996
2013-11-18,0.04155975
2013-11-19,0.0413623427
2013-11-20,0.041807770599999995
2013-11-21,0.0415603969
2013-11-22,0.0412652281
2013-11-25,0.041214809299999995
2013-11-26,0.0410671667
2013-11-27,0.041016685600000005
2013-11-28,0.040472255
2013-11-29,0.0397868106
2013-12-02,0.040385377
2013-12-03,0.040484343799999996
2013-12-04,0.040029042199999997
2013-12-05,0.040341179
2013-12-06,0.0403639027
2013-12-09,0.0403638983
2013-12-10,0.040284396400000005
2013-12-11,0.0404887544
2013-12-12,0.0403357325
2013-12-13,0.0403404093
2013-12-16,0.040389999999999995
2013-12-17,0.0402899981
2013-12-18,0.040689
2013-12-19,0.0409529591
2013-12-20,0.041053
2013-12-23,0.041253000000000005
2013-12-24,0.041546
2013-12-25,0.041546
2013-12-26,0.041546
2013-12-27,0.041496000000000005
2013-12-30,0.041522103899999996
2013-12-31,0.042189
2014-01-02,0.042251000000000004
2014-01-03,0.04231
2014-01-06,0.042131999999999996
2014-01-07,0.042503
2014-01-08,0.04181
2014-01-09,0.041839
2014-01-10,0.041338999999999994
2014-01-13,0.040615
2014-01-14,0.040384
2014-01-15,0.039984
2014-01-16,0.039584
2014-01-17,0.039163
2014-01-20,0.03891
2014-01-21,0.037799
2014-01-22,0.0373
2014-01-23,0.036974
2014-01-24,0.03678
2014-01-26,0.03639
2014-01-27,0.036054
2014-01-28,0.036054
2014-01-29,0.036044
2014-01-30,0.036094
2014-02-07,0.035653000000000004
2014-02-08,0.035838999999999996
2014-02-10,0.035039
2014-02-11,0.035517
2014-02-12,0.035448
2014-02-13,0.034683
2014-02-14,0.034654
2014-02-17,0.034339
2014-02-18,0.034061
2014-02-19,0.033925000000000004
2014-02-20,0.033585
2014-02-21,0.033523
2014-02-24,0.033503
2014-02-25,0.03294
2014-02-26,0.032764
2014-02-27,0.032464
2014-02-28,0.032775
2014-03-03,0.033075
2014-03-04,0.033325
2014-03-05,0.032933
2014-03-06,0.032733
2014-03-07,0.032509
2014-03-10,0.032002
2014-03-11,0.032401
2014-03-12,0.032083
2014-03-13,0.031621
2014-03-14,0.031621
2014-03-17,0.031133
2014-03-18,0.031032999999999998
2014-03-19,0.031333
2014-03-20,0.031133
2014-03-21,0.031433
2014-03-24,0.031233
2014-03-25,0.031032999999999998
2014-03-26,0.031032999999999998
2014-03-27,0.030994999999999998
2014-03-28,0.031095
2014-03-31,0.030901
2014-04-01,0.030892
2014-04-02,0.030892
2014-04-03,0.030851000000000003
2014-04-04,0.031158
2014-04-08,0.031759
2014-04-09,0.032659
2014-04-10,0.033147
2014-04-11,0.035647000000000005
2014-04-14,0.035574
2014-04-15,0.035373999999999996
2014-04-16,0.035174
2014-04-17,0.034003
2014-04-18,0.035003
2014-04-21,0.036059
2014-04-22,0.035786
2014-04-23,0.03581
2014-04-24,0.036141
2014-04-25,0.035944
2014-04-28,0.035956999999999996
2014-04-29,0.035808
2014-04-30,0.035774
2014-05-04,0.035562
2014-05-05,0.035613
2014-05-06,0.035509
2014-05-07,0.035267
2014-05-08,0.03497
2014-05-09,0.034687
2014-05-12,0.034974
2014-05-13,0.035024
2014-05-14,0.035132
2014-05-15,0.035126
2014-05-16,0.035139000000000004
2014-05-19,0.034881999999999996
2014-05-20,0.035036
2014-05-21,0.035037
2014-05-22,0.034682
2014-05-23,0.034584000000000004
2014-05-26,0.034562
2014-05-27,0.033587
2014-05-28,0.033732000000000005
2014-05-29,0.033589
2014-05-30,0.033589
2014-06-03,0.033139
2014-06-04,0.032339
2014-06-05,0.031739
2014-06-06,0.031939
2014-06-09,0.031739
2014-06-10,0.031488999999999996
2014-06-11,0.032489
2014-06-12,0.033289
2014-06-13,0.033489
2014-06-16,0.033298
2014-06-17,0.033498
2014-06-18,0.033898000000000005
2014-06-19,0.034123
2014-06-20,0.034039
2014-06-23,0.033788
2014-06-24,0.033805
2014-06-25,0.033901
2014-06-26,0.033615
2014-06-27,0.033639999999999996
2014-06-30,0.033814000000000004
2014-07-01,0.03405
2014-07-02,0.034561
2014-07-03,0.034656
2014-07-04,0.034506
2014-07-07,0.034441
2014-07-08,0.034325999999999995
2014-07-09,0.034839
2014-07-10,0.035115
2014-07-11,0.035115
2014-07-14,0.035196
2014-07-15,0.035893
2014-07-16,0.037277
2014-07-17,0.037771
2014-07-18,0.038653
2014-07-21,0.038088000000000004
2014-07-22,0.037799
2014-07-23,0.037794
2014-07-24,0.037369
2014-07-25,0.037238
2014-07-28,0.037274
2014-07-29,0.037576
2014-07-30,0.037576
2014-07-31,0.03738
2014-08-01,0.037231
2014-08-04,0.037131
2014-08-05,0.037165
2014-08-06,0.037112
2014-08-07,0.037014
2014-08-08,0.03703
2014-08-11,0.03728
2014-08-12,0.03748
2014-08-13,0.037924
2014-08-14,0.037766
2014-08-15,0.037443
2014-08-18,0.037474
2014-08-19,0.037433999999999995
2014-08-20,0.037834
2014-08-21,0.038049
2014-08-22,0.038121
2014-08-25,0.038148
2014-08-26,0.038276
2014-08-27,0.03807
2014-08-28,0.037973
2014-08-29,0.038103
2014-09-01,0.038041
2014-09-02,0.037937
2014-09-03,0.038193000000000005
2014-09-04,0.038022
2014-09-05,0.037808
2014-09-09,0.037948
2014-09-10,0.037904
2014-09-11,0.038058999999999996
2014-09-12,0.038224999999999995
2014-09-15,0.038024
2014-09-16,0.038284
2014-09-17,0.037924
2014-09-18,0.037675
2014-09-19,0.037732999999999996
2014-09-22,0.037929
2014-09-23,0.037637000000000004
2014-09-24,0.037819
2014-09-25,0.037521
2014-09-26,0.037462
2014-09-28,0.037401
2014-09-29,0.037511
2014-09-30,0.037401
2014-10-08,0.037408000000000004
2014-10-09,0.037409
2014-10-10,0.037357999999999995
2014-10-11,0.037261999999999997
2014-10-13,0.03721
2014-10-14,0.036716
2014-10-15,0.036355
2014-10-16,0.035672
2014-10-17,0.035385
2014-10-20,0.035010000000000006
2014-10-21,0.034849
2014-10-22,0.034851
2014-10-23,0.034763999999999996
2014-10-24,0.034966
2014-10-27,0.034516
2014-10-28,0.034163
2014-10-29,0.034024
2014-10-30,0.03381
2014-10-31,0.033555
2014-11-03,0.032953
2014-11-04,0.032425999999999996
2014-11-05,0.032463
2014-11-06,0.032329
2014-11-07,0.031972
2014-11-10,0.0318
2014-11-11,0.031555
2014-11-12,0.031515
2014-11-13,0.031516999999999996
2014-11-14,0.031543999999999996
2014-11-17,0.031692
2014-11-18,0.031522
2014-11-19,0.031522
2014-11-20,0.032121
2014-11-21,0.032686
2014-11-24,0.031325
2014-11-25,0.030041
2014-11-26,0.030302
2014-11-27,0.030302
2014-11-28,0.030347
2014-12-01,0.030243000000000003
2014-12-02,0.030442999999999998
2014-12-03,0.030642999999999997
2014-12-04,0.030556999999999997
2014-12-05,0.031431
2014-12-08,0.031983000000000004
2014-12-09,0.033669
2014-12-10,0.033769
2014-12-11,0.033609
2014-12-12,0.033325999999999995
2014-12-15,0.033309000000000005
2014-12-16,0.033283
2014-12-17,0.034383
2014-12-18,0.034998999999999995
2014-12-19,0.03525
2014-12-22,0.03495
2014-12-23,0.034801
2014-12-24,0.034005
2014-12-25,0.033418
2014-12-26,0.033189
2014-12-29,0.03273
2014-12-30,0.032486
2014-12-31,0.032586
2015-01-04,0.032536999999999996
2015-01-05,0.032313999999999996
2015-01-06,0.032189
2015-01-07,0.031767
2015-01-08,0.031889999999999995
2015-01-09,0.031787
2015-01-12,0.032146
2015-01-13,0.032014
2015-01-14,0.032012
2015-01-15,0.032059000000000004
2015-01-16,0.032029
2015-01-19,0.031887
2015-01-20,0.031812
2015-01-21,0.031751999999999996
2015-01-22,0.031652
2015-01-23,0.031606
2015-01-26,0.031427000000000004
2015-01-27,0.030817
2015-01-28,0.030955
2015-01-29,0.030980000000000004
2015-01-30,0.030962999999999997
2015-02-02,0.030832000000000002
2015-02-03,0.030907
2015-02-04,0.030906
2015-02-05,0.030804
2015-02-06,0.030912000000000002
2015-02-09,0.030855999999999998
2015-02-10,0.030932
2015-02-11,0.030928
2015-02-12,0.030872
2015-02-13,0.030859
2015-02-15,0.030656
2015-02-16,0.030801
2015-02-17,0.030624
2015-02-25,0.030352999999999998
2015-02-26,0.030352999999999998
2015-02-27,0.030438
2015-02-28,0.030396
2015-03-02,0.030488
2015-03-03,0.030341
2015-03-04,0.030291000000000002
2015-03-05,0.030518
2015-03-06,0.030576
2015-03-09,0.030787
2015-03-10,0.030812
2015-03-11,0.030615
2015-03-12,0.030495
2015-03-13,0.030944
2015-03-16,0.030944
2015-03-17,0.031142
2015-03-18,0.031042
2015-03-19,0.030992000000000002
2015-03-20,0.03102
2015-03-23,0.031032
2015-03-24,0.031031
2015-03-25,0.031183000000000002
2015-03-26,0.031483
2015-03-27,0.031833
2015-03-30,0.031833
2015-03-31,0.032236
2015-04-01,0.032186
2015-04-02,0.031743
2015-04-03,0.031753
2015-04-07,0.031800999999999996
2015-04-08,0.031802000000000004
2015-04-09,0.031202
2015-04-10,0.031602
2015-04-13,0.031602
2015-04-14,0.031301999999999996
2015-04-15,0.031002000000000002
