order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
510500.XSHG,2015-03-27,1494.0,6.052225135591394,19986502.657473926,5.923518072866157,1.983,5.923518072866157,5.342839696849969,6.031272823054728,2.006,6.528141948924249,124794324.0
510500.XSHG,2015-03-30,3242.0,6.162973073285204,17717820.51801926,6.064197885612346,2.015,6.034266010559966,5.429642134501874,6.13603438573806,2.032,6.63589669911282,112300719.0
510500.XSHG,2015-03-31,1641.0,6.180932198316632,12970266.81581796,6.151000323264252,2.05,6.064197885612346,5.5224309471642545,6.1120888856961555,2.033,6.749637824311867,82611640.0
510500.XSHG,2015-04-01,1333.0,6.300659698526155,11108381.785774712,6.106102510685679,2.042,6.100116135675204,5.501478634627588,6.270727823473774,2.082,6.7226991367647235,71687845.0
510500.XSHG,2015-04-02,4359.0,6.399434886199011,9928808.875584641,6.315625636052345,2.095,6.2827005734947265,5.645151634879015,6.381475761167582,2.12,6.899297199573771,65416402.0
510500.XSHG,2015-04-03,2058.0,6.486237323850915,18748949.85713248,6.336577948589012,2.132,6.2946733235156795,5.743926822551872,6.477257761335202,2.152,7.019024699783294,124760233.0
510500.XSHG,2015-04-07,2349.0,6.881338074542342,20893279.473306794,6.555080636471391,2.164,6.498210073871867,5.8307292602037775,6.641883074123295,2.2030000000000003,7.123786262466626,143969721.0
510500.XSHG,2015-04-08,3606.0,6.695760449217581,15419830.723585073,6.641883074123295,2.219,6.426373573746154,5.977395447960442,6.546101073955676,2.186,7.306370700286148,105423566.0
510500.XSHG,2015-04-09,4802.0,6.543107886450439,51080898.41504935,6.531135136429486,2.187,6.258755073452821,5.890593010308539,6.513176011398059,2.17,7.201609137602817,339752077.0
510500.XSHG,2015-04-10,2521.0,6.7316786992804385,12101643.443595892,6.48025094884044,2.176,6.438346323767106,5.860661135256158,6.71371957424901,2.227,7.165690887539959,83147159.0
510500.XSHG,2015-04-13,0.0,6.71371957424901,0.0,6.71371957424901,2.243,6.71371957424901,0.0,6.71371957424901,,0.0,0.0
510500.XSHG,2015-04-14,0.0,6.71371957424901,0.0,6.71371957424901,2.243,6.71371957424901,0.0,6.71371957424901,,0.0,0.0
510500.XSHG,2015-04-15,0.0,6.7964288279875005,29854023.38195,6.7964288279875005,8.001,6.536318588891683,6.042109134609629,6.559812416939047,7.801,7.385452659746417,206869383.0
510500.XSHG,2015-04-16,1398.0,6.678959687750679,20136654.8879,6.544709241765741,7.818,6.276208349795865,5.903663362187661,6.617707921770052,7.905,7.215961471690433,137379824.0
510500.XSHG,2015-04-17,1473.0,6.712522299246914,35645204.562369995,6.626098574644111,7.887,6.617707921770052,5.955685410006825,6.663017447289968,7.973,7.279730433533278,247681126.0
510500.XSHG,2015-04-20,4281.0,6.720073886833568,15747582.25896,6.544709241765741,7.941,6.527927936017624,5.996799609089712,6.562329612801266,7.825,7.329235285490224,109115946.0
510500.XSHG,2015-04-21,1374.0,6.804819480861559,97161359.39871,6.561490547513859,7.821,6.5455483070531475,5.906180558049878,6.7964288279875005,8.107000000000001,7.21847866755265,683870560.0
510500.XSHG,2015-04-22,1618.0,7.021298325012273,18736429.35758,6.821600786609677,8.1,6.8174054601726475,6.1167859451887505,7.006195149838966,8.325,7.47607171078625,135509750.0
510500.XSHG,2015-04-23,2163.0,7.091779809154365,16389432.470989998,7.015424868000432,8.35,6.949138710295368,6.30557563485507,7.050665610071476,8.408,7.706814664822864,119868599.0
510500.XSHG,2015-04-24,2627.0,7.104365788465453,19943536.406949997,6.964241885468674,8.403,6.839221157645199,6.345850768650552,7.074998503406248,8.417,7.755480451492404,146273635.0
510500.XSHG,2015-04-27,1118.0,7.213444275828216,11442456.40851,7.073320372831436,8.432,7.063251589382565,6.367666466123103,7.152192509847587,8.519,7.782330540689392,85235344.0
510500.XSHG,2015-04-28,2066.0,7.215961471690433,19391473.31702,7.171491011457922,8.524,6.865232181554782,6.437308884977792,6.9382308615590915,8.271,7.867076134717383,141582784.0
510500.XSHG,2015-04-29,1113.0,7.106043919040264,14227436.68642,6.882013487302899,8.269,6.880335356728087,6.244323868874442,7.0892626132921475,8.442,7.632137854243742,103711862.0
510500.XSHG,2015-04-30,1508.0,7.203375492379346,8810566.66722,7.094297005016583,8.449,7.094297005016583,6.380252445434192,7.134572138812064,8.486,7.798272781150103,65666372.0
510500.XSHG,2015-05-04,1288.0,7.200019231229721,8122136.880059999,7.132894008237252,8.503,7.070803176969218,6.421366644517079,7.183237925481604,8.571,7.847777633107048,60476347.0
510500.XSHG,2015-05-05,15887.0,7.157226901572022,33024577.44095,7.157226901572022,8.561,6.870266573279216,6.464998039462184,6.913897968224322,8.242,7.901477811501024,239602311.0
510500.XSHG,2015-05-06,1417.0,7.06660785053219,35313280.84888,6.92648394753541,8.24,6.712522299246914,6.2225081714018895,6.795589762700095,8.124,7.605287765046754,255243261.0
510500.XSHG,2015-05-07,1611.0,6.803141350286746,15233005.492949998,6.7511193024675835,8.099,6.649592402691474,6.115946879901345,6.652948663841096,7.943,7.475232645498842,106528413.0
510500.XSHG,2015-05-08,1575.0,7.317488371466543,24159702.106879998,6.662178382002563,7.929,6.662178382002563,5.987569890928247,6.9474605797205555,8.251,7.3183274367539495,171825708.0
510500.XSHG,2015-05-11,2341.0,7.313293045029514,24036103.07198,7.090101678579552,8.28,6.970115342480515,6.252714521748501,7.311614914454702,8.609,7.6422066376926105,178172117.0
510500.XSHG,2015-05-12,1992.0,7.465163862049975,22705123.239499997,7.3158102408917305,8.714,7.235259973300767,6.580789049124194,7.3971995737701,8.791,8.04244077978521,173278085.0
510500.XSHG,2015-05-13,1313.0,7.526415628030603,14766655.37289,7.274696041808843,8.816,7.274696041808843,6.6571439902781275,7.465163862049975,8.871,8.137255157262071,114074054.0
510500.XSHG,2015-05-14,992.0,7.4878186248099325,10208924.06645,7.442509099290016,8.897,7.358602570549429,6.718395756258755,7.43579657699077,8.86,8.211931967841194,78837191.0
510500.XSHG,2015-05-15,3200.0,7.44167003400261,14860255.4983,7.424049662967085,8.862,7.274696041808843,6.692384732349174,7.393843312620478,8.787,8.179208421632364,113666371.0
510500.XSHG,2015-05-18,949.0,7.5482313255031555,11742625.32964,7.375383876297546,8.812,7.338465003651689,6.654626794415909,7.533967215617254,8.956,8.133059830825042,91308965.0
510500.XSHG,2015-05-19,1692.0,7.78652586712642,19285025.351979997,7.544035999066126,8.979,7.504599930558048,6.780486587526789,7.725274101145793,9.173,8.287447843707723,153505760.0
510500.XSHG,2015-05-20,2093.0,8.011395364151193,23144977.05269,7.773939887815333,9.207,7.752963255630186,6.952494971444991,7.856168285981107,9.328,8.498053230846594,190221616.0
510500.XSHG,2015-05-21,1797.0,8.221161686002658,26418963.264859997,7.879662114028472,9.363,7.862041742992948,7.070803176969218,8.2127710331286,9.67,8.641533394992997,219267413.0
510500.XSHG,2015-05-22,2524.0,8.390652874058643,38523409.27777,8.264793080947763,9.788,7.9711202303557105,7.391326116758258,8.324366716353579,9.827,9.034215949498941,328899608.0
510500.XSHG,2015-05-25,2073.0,8.508122014295465,16445665.39304,8.138933287836883,9.921,8.133059830825042,7.492013951246962,8.475398468086636,10.085,9.156719481460197,142554287.0
510500.XSHG,2015-05-26,1918.0,8.852138782131869,29660246.301749997,8.475398468086636,10.101,8.475398468086636,7.627942527806713,8.812702713623793,10.424,9.322854408366558,267713615.0
510500.XSHG,2015-05-27,2569.0,9.002331468577518,26131630.729459997,8.847943455694839,10.503,8.597902000047892,7.931684161847635,8.910034286962874,10.542,9.69372126539995,239115084.0
510500.XSHG,2015-05-28,2252.0,9.007365860301952,22794787.80487,8.901643634088815,10.619,8.315976063479521,8.018946951737846,8.33443549980245,9.913,9.8011216221879,208789257.0
510500.XSHG,2015-05-29,4592.0,8.743060294769105,28730118.607569996,8.390652874058643,9.933,8.01391256001341,7.501243669408426,8.504765753145842,10.022,9.167627330196472,251134940.0
510500.XSHG,2015-06-01,2456.0,9.129030326975805,51592990.68482,8.4560999664763,10.136,8.389813808771237,7.6539535517162935,9.043445667660404,10.538,9.355577954575388,471801643.0
510500.XSHG,2015-06-02,4600.0,9.288452731582918,241552326.80560997,9.044284732947812,10.778,8.952826616620571,8.138933287836883,9.283418339858482,10.946,9.947958047483926,2285752985.0
510500.XSHG,2015-06-03,3688.0,9.389140566071621,129286870.97688998,9.258246381236306,11.064,8.966251661219065,8.355412131987597,9.220488443303044,11.025,10.211424547729369,1240404705.0
510500.XSHG,2015-06-04,4869.0,9.303555906756223,323004488.25504,9.199511811117896,10.989,8.298355692443998,8.298355692443998,9.238108814338565,11.017,10.142621194162087,3002696575.0
510500.XSHG,2015-06-05,2624.0,9.472208029524802,47977507.58954,9.229718161464508,11.01,9.145811632723921,8.314297932904708,9.454587658489277,11.218,10.161919695772422,466999558.0
510500.XSHG,2015-06-08,2511.0,9.396692153658275,35435847.887389995,9.396692153658275,11.268,9.087916127892916,8.50896107958287,9.264958903535554,11.098,10.400214237395687,340542071.0
510500.XSHG,2015-06-09,1443.0,9.328727865378399,19605553.58036,9.18273050536978,11.042,9.163432003759443,8.338630826239479,9.317820016642123,11.083,10.191286980831627,188751522.0
510500.XSHG,2015-06-10,1568.0,9.691204069537733,15539343.48462,9.30187777618141,11.105,9.172661721920909,8.386457547621612,9.473047094812207,11.279000000000002,10.250021550950038,152519291.0
510500.XSHG,2015-06-11,1348.0,9.723088550459154,10675247.84254,9.483115878261078,11.29,9.396692153658275,8.525742385330986,9.649250805167439,11.452,10.420351804293428,105834849.0
510500.XSHG,2015-06-12,1653.0,10.060392795996313,11417972.55187,9.649250805167439,11.5,9.649250805167439,8.684325724650694,9.817063862648611,11.624,10.614175885684183,116240463.0
510500.XSHG,2015-06-15,1947.0,9.917751697137316,11882000.9664,9.900131326101794,11.7,9.558631754127607,8.83535747638375,9.593872496198653,11.415,10.798770248913472,120375856.0
510500.XSHG,2015-06-16,2374.0,9.481437747686266,17429353.8144,9.439484483315972,11.434,9.129030326975805,8.634820872693748,9.217132182153419,10.964,10.552924119703555,168673747.0
510500.XSHG,2015-06-17,2127.0,9.649250805167439,29888493.893999998,9.196155549968273,10.985,8.896609242364379,8.29583849658178,9.422703177567856,11.184,10.139264933012464,283227796.0
510500.XSHG,2015-06-18,2043.0,9.462978311363337,13503199.717079999,9.396692153658275,11.23,9.061905103983335,8.48043285981107,9.098823976629193,10.822,10.36497349532464,131048274.0
510500.XSHG,2015-06-19,2356.0,8.954504747195385,35361445.643769994,8.753129078217977,10.844,8.402399788082324,8.189277205081234,8.50896107958287,10.071,10.008370748177148,323229664.0
510500.XSHG,2015-06-23,6904.0,8.534133038205045,124385384.07825999,8.47455940279923,10.141,7.979510883229769,7.658148878153324,8.507282949008058,10.151,9.359773281012416,1076017502.0
510500.XSHG,2015-06-24,2121.0,8.685164789938101,40131488.73139,8.508122014295465,10.139,8.369676241873496,7.656470747578512,8.64069432970559,10.354,9.358095150437602,358324460.0
510500.XSHG,2015-06-25,1538.0,8.734669641895048,24942003.47688,8.643211525567807,10.298,8.22451794715228,7.776457083677549,8.371354372448309,9.988,9.50493157573363,223673195.0
510500.XSHG,2015-06-26,2497.0,8.264793080947763,18322648.056959998,8.09698002346659,9.977,7.533967215617254,7.533967215617254,7.533967215617254,9.147,9.20874152927936,149482050.0
510500.XSHG,2015-06-29,12565.0,7.802468107587131,73188843.79797,7.694228685511775,8.979,6.780486587526789,6.780486587526789,7.093457939729177,8.543,8.287447843707723,553626954.0
510500.XSHG,2015-06-30,4199.0,7.670734857464412,117542485.18281999,6.7964288279875005,8.454,6.5849843755612225,6.384447771871221,7.631298788956336,8.954,7.802468107587131,865843650.0
510500.XSHG,2015-07-01,3076.0,7.64472383355483,59317380.57887,7.312453979742107,9.095,6.964241885468674,6.868588442704405,7.016263933287838,8.441,8.394848200495673,461663566.0
510500.XSHG,2015-07-02,3241.0,7.190789513068257,310509673.8585,6.972632538342733,8.362,6.525410740155406,6.314805353016534,6.712522299246914,7.86,7.71772251355914,2180763283.0
510500.XSHG,2015-07-03,4763.0,6.704131646372856,502675293.41359997,6.602604746596746,8.0,6.066442027944399,6.0412700693222225,6.216634714390048,7.3820000000000014,7.383774529171606,3277173819.0
510500.XSHG,2015-07-06,9778.0,6.8383820923577945,1205689858.323,6.8383820923577945,7.409,5.613346772745232,5.594887336422301,6.216634714390048,7.274,6.8383820923577945,7673045455.0
510500.XSHG,2015-07-07,9378.0,6.0412700693222225,625301578.36674,6.0412700693222225,7.409,5.594887336422301,5.594887336422301,5.731654978269459,6.807,6.8383820923577945,3766227529.0
510500.XSHG,2015-07-08,5551.0,5.594887336422301,167255297.56561998,5.158573386971253,6.831,5.158573386971253,5.158573386971253,5.158573386971253,6.64,6.3047365695676625,907670442.0
510500.XSHG,2015-07-09,4035.0,5.67459853872586,74559032.62093,4.9513242609820045,6.148,4.9513242609820045,4.642548235216647,5.67459853872586,6.938,5.67459853872586,429627475.0
510500.XSHG,2015-07-10,4819.0,6.241806673012224,103195240.7024,6.024488763574105,6.763,5.842411596207032,5.1073904044394975,6.241806673012224,7.295,6.241806673012224,665493541.0
510500.XSHG,2015-07-13,13311.0,6.866071246842187,252214611.12412998,6.508629434407291,7.439,6.292989655543982,5.617542099182262,6.866071246842187,7.745,6.866071246842187,1749787563.0
510500.XSHG,2015-07-14,13879.0,7.064090654669972,159653984.40862998,6.544709241765741,8.183,6.544709241765741,6.179715841744191,6.616868856482646,7.9060000000000015,7.552426651940184,1120809423.0
510500.XSHG,2015-07-15,11810.0,6.603443811884152,183347931.99824998,6.544709241765741,7.886,6.010224653688205,5.954846344719419,6.042948199897035,7.441,7.278891368245874,1221399970.0
510500.XSHG,2015-07-16,5846.0,6.498560650958419,109868613.86010998,5.9657541934556955,7.202,5.832342812758163,5.438821192964812,6.36850553141051,7.612,6.647075206829258,719193133.0
510500.XSHG,2015-07-17,6309.0,6.8383820923577945,69894581.89201999,6.427240101528921,7.59,6.400390012331932,5.731654978269459,6.777130326377166,8.04,7.005356084551561,483314375.0
510500.XSHG,2015-07-20,6871.0,6.955012167307209,130664404.04053,6.773774065227543,8.077,6.662178382002563,6.099165574153227,6.808175742011182,8.158999999999999,7.455095078601104,927976966.0
510500.XSHG,2015-07-21,6146.0,6.977666930067168,75390503.29284999,6.678959687750679,8.114,6.628615770506328,6.127693793925027,6.918932359948757,8.256,7.488657690097339,539651294.0
510500.XSHG,2015-07-22,4499.0,7.0473093489218535,75050969.6082,6.907185445925076,8.246,6.804819480861559,6.226703497838919,7.012068606850809,8.365,7.611161222058595,542408543.0
510500.XSHG,2015-07-23,8903.0,7.293155478131773,55519279.938159995,7.0196201944374605,8.357,6.994448235815285,6.310610026579505,7.258753801348131,8.607000000000001,7.71352718712211,414185054.0
510500.XSHG,2015-07-24,6601.0,7.383774529171606,41365944.25779,7.301546131005831,8.651,7.039757761335202,6.53296232774206,7.107722049615076,8.491,7.984545274954204,312404342.0
510500.XSHG,2015-07-27,5555.0,7.175686337894951,102511079.78377,6.929840208685033,8.471,6.469193365899214,6.397033751182309,6.4851356063599255,7.8610000000000015,7.818410348047843,733905471.0
510500.XSHG,2015-07-28,4087.0,6.669729969589215,60180748.071509995,6.376896184284568,7.729,6.141957903810927,5.836538139195192,6.461641778312561,7.725,7.133733073524659,398479085.0
510500.XSHG,2015-07-29,4578.0,6.855163398105911,57278958.630619995,6.502755977395448,7.701,6.30557563485507,5.815561507010045,6.836703961782982,8.096,7.107722049615076,387843315.0
510500.XSHG,2015-07-30,4383.0,7.0347233696107665,45190214.769219995,6.768739673503108,8.148,6.544709241765741,6.152865752547201,6.590018767285658,7.864,7.520542171018761,319515758.0
510500.XSHG,2015-07-31,3213.0,6.712522299246914,48307946.87758999,6.534640458316869,7.854,6.454929256013314,5.931352516672055,6.517859152568754,7.801,7.248685017899261,329580138.0
510500.XSHG,2015-08-03,3433.0,6.480940279922896,31751203.853129998,6.454090190725908,7.768,6.193979951630092,5.8659054242543975,6.298863112555824,7.6110000000000015,7.16981288088311,209044305.0
510500.XSHG,2015-08-04,19091.0,6.777130326377166,49756060.018419996,6.3852868371586275,7.507,6.335781985201681,5.668725081714019,6.761188085916454,8.016,6.929001143397627,340617184.0
510500.XSHG,2015-08-05,6994.0,6.7964288279875005,55628586.796639994,6.712522299246914,8.058,6.586662506136034,6.08490146426733,6.6210641829196755,7.9129999999999985,7.4374747075655785,388779674.0
510500.XSHG,2015-08-06,3287.0,6.736016127294278,31599857.745479997,6.506951303832477,7.891,6.358436747961639,5.959041671156449,6.579949983836788,7.8679999999999986,7.283086694682901,216981144.0
510500.XSHG,2015-08-07,4878.0,6.810692937873401,48714201.82052,6.671408100164028,7.842,6.6487533374040675,5.92212279851059,6.798946023849718,8.095,7.237777169162984,342391296.0
510500.XSHG,2015-08-10,5599.0,7.199180165942315,58791861.90218999,6.881174422015493,8.103,6.821600786609677,6.119303141050966,7.179042599044576,8.482999999999999,7.4785889066484685,429289878.0
510500.XSHG,2015-08-11,5873.0,7.2310646468637385,55837548.31207,7.132054942949846,8.556,7.060734393520347,6.4608027130251555,7.153870640422399,8.523,7.897282485063995,415915806.0
510500.XSHG,2015-08-12,3355.0,7.182398860194199,38582624.79538,7.063251589382565,8.526,7.029688977886331,6.438147950265196,7.036401500185579,8.424,7.869593330579601,285483303.0
510500.XSHG,2015-08-13,4485.0,7.257914736060727,65037814.45515999,7.036401500185579,8.386,6.964241885468674,6.332425724052059,7.209248949391187,8.624,7.740377276319098,480631579.0
510500.XSHG,2015-08-14,5686.0,7.383774529171606,45348980.71329,7.320844632616166,8.592,7.2251911898518975,6.488491867509548,7.278052302958466,8.719,7.930006031272824,344419923.0
510500.XSHG,2015-08-17,14164.0,7.486140494235122,56140321.85005999,7.249524083186667,8.674,7.236099038588174,6.550582698777583,7.48446236366031,8.917,8.005521907139352,430926560.0
