order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,half_year_recommendation,one_year_target_price,one_year_recommendation
000598.XSHE,2015-07-21,渤海证券,,,2,1,2024-06-26 17:25:05,2015-07-22 21:32:43,,2.0,,,
000598.XSHE,2015-07-21,上海证券,,,2,1,2024-06-26 17:26:14,2015-07-22 17:52:18,,2.0,,,
000598.XSHE,2015-07-27,申万宏源,,,3,1,2024-06-26 17:26:43,2015-07-27 21:30:39,,3.0,,,
000598.XSHE,2015-07-28,渤海证券,,,2,1,2024-06-26 17:28:21,2015-07-29 17:53:42,,2.0,,,
000598.XSHE,2015-07-30,中金公司,,,3,1,2024-06-26 17:28:15,2015-07-30 10:16:44,,3.0,,,
000598.XSHE,2015-07-31,中金公司,6.9000,M06,3,1,2024-06-26 05:24:02,2015-08-01 10:16:16,6.9,3.0,,,
000598.XSHE,2015-07-31,上海证券,,,2,1,2024-06-26 17:27:34,2015-07-31 21:30:53,,2.0,,,
000598.XSHE,2015-07-31,渤海证券,,,2,1,2024-06-26 17:28:30,2015-07-31 16:20:32,,2.0,,,
000598.XSHE,2015-08-03,申万宏源,,,3,1,2024-06-26 17:24:24,2015-08-03 21:31:02,,3.0,,,
000598.XSHE,2015-08-03,中金公司,,,3,1,2024-06-26 17:26:33,2015-08-03 21:31:02,,3.0,,,
000598.XSHE,2015-08-04,渤海证券,,,2,1,2024-06-26 17:26:45,2015-08-05 21:31:25,,2.0,,,
000598.XSHE,2015-08-04,东吴证券,,,1,1,2024-06-26 17:27:45,2015-08-04 17:52:40,,1.0,,,
000598.XSHE,2015-08-10,中金公司,,,3,1,2024-06-26 17:24:21,2015-08-10 21:31:25,,3.0,,,
000598.XSHE,2015-08-10,申万宏源,,,3,1,2024-06-26 17:27:06,2015-08-11 21:30:50,,3.0,,,
000598.XSHE,2015-08-11,渤海证券,,,2,1,2024-06-26 17:27:08,2015-08-12 21:34:10,,2.0,,,
000598.XSHE,2015-08-16,东吴证券,,,1,1,2024-06-26 17:27:19,2015-08-17 21:31:54,,1.0,,,
000598.XSHE,2015-08-17,中金公司,,,3,1,2024-06-26 17:29:12,2015-08-17 21:31:54,,3.0,,,
000598.XSHE,2015-08-20,中金公司,,,3,1,2024-06-26 17:25:45,2015-08-20 21:32:19,,3.0,,,
000598.XSHE,2015-08-23,东吴证券,,,1,1,2024-06-26 17:26:34,2015-08-24 21:30:49,,1.0,,,
000598.XSHE,2015-08-24,中金公司,,,3,1,2024-06-26 17:24:57,2015-08-24 21:30:49,,3.0,,,
000598.XSHE,2015-08-24,申万宏源,,,3,1,2024-06-26 17:27:18,2015-08-24 21:30:49,,3.0,,,
000598.XSHE,2015-08-26,中金公司,,,3,1,2024-06-26 17:25:11,2015-08-26 21:53:50,,3.0,,,
000598.XSHE,2015-08-27,中金公司,,,3,1,2024-06-26 17:26:03,2015-08-27 21:32:07,,3.0,,,
000598.XSHE,2015-08-31,申万宏源,,,3,1,2024-06-26 17:24:42,2015-09-01 21:31:23,,3.0,,,
000598.XSHE,2015-09-06,东吴证券,,,1,1,2024-06-26 17:26:39,2015-09-07 21:31:01,,1.0,,,
000598.XSHE,2015-09-07,申万宏源,,,3,1,2024-06-26 17:28:28,2015-09-07 21:31:01,,3.0,,,
000598.XSHE,2015-09-08,渤海证券,,,2,1,2024-06-26 17:28:10,2015-09-09 21:30:51,,2.0,,,
000598.XSHE,2015-09-09,华泰证券,9.5350,M06,2,1,2024-06-26 05:24:06,2015-09-10 16:20:21,9.535,2.0,,,
000598.XSHE,2015-09-13,东吴证券,,,1,1,2024-06-26 17:25:03,2015-09-14 21:31:15,,1.0,,,
000598.XSHE,2015-09-20,东吴证券,,,1,1,2024-06-26 17:24:57,2015-09-21 21:30:47,,1.0,,,
000598.XSHE,2015-10-18,东吴证券,,,1,1,2024-06-26 17:29:10,2015-10-19 17:52:32,,1.0,,,
000598.XSHE,2015-10-23,中金公司,,,3,1,2024-06-26 17:24:18,2015-10-23 17:52:25,,3.0,,,
000598.XSHE,2015-10-26,中金公司,,,3,1,2024-06-26 17:25:56,2015-10-26 12:11:23,,3.0,,,
000598.XSHE,2015-10-26,东吴证券,,,1,1,2024-06-26 17:28:46,2015-10-27 21:31:06,,1.0,,,
000598.XSHE,2015-10-27,东吴证券,,,1,1,2024-06-26 17:25:47,2015-10-28 16:22:53,,1.0,,,
000598.XSHE,2015-10-29,华泰证券,10.3850,M06,2,1,2024-06-26 05:24:07,2015-10-29 12:34:40,10.385,2.0,,,
000598.XSHE,2015-11-01,东吴证券,,,1,1,2024-06-26 17:28:00,2015-11-02 14:52:19,,1.0,,,
000598.XSHE,2015-11-02,申万宏源,,,3,1,2024-06-26 17:28:17,2015-11-04 10:16:19,,3.0,,,
000598.XSHE,2015-11-04,中金公司,,,3,1,2024-06-26 17:28:09,2015-11-04 11:49:33,,3.0,,,
000598.XSHE,2015-11-08,东吴证券,,,1,1,2024-06-26 17:28:43,2015-11-09 12:35:58,,1.0,,,
000598.XSHE,2015-11-11,申万宏源,,,3,1,2024-06-26 17:24:34,2015-11-12 12:12:53,,3.0,,,
000598.XSHE,2015-11-13,申万宏源,,,3,1,2024-06-26 17:25:21,2015-11-13 16:23:04,,3.0,,,
000598.XSHE,2015-11-24,渤海证券,,,2,1,2024-06-26 17:28:22,2015-11-27 16:22:50,,2.0,,,
000598.XSHE,2015-12-07,申万宏源,,,3,1,2024-06-26 17:28:35,2015-12-07 21:30:36,,3.0,,,
000598.XSHE,2015-12-10,申万宏源,,,3,1,2024-06-26 17:28:07,2015-12-10 16:20:30,,3.0,,,
000598.XSHE,2015-12-14,中金公司,,,3,1,2024-06-26 17:25:07,2015-12-15 12:57:35,,3.0,,,
000598.XSHE,2015-12-21,申万宏源,,,3,1,2024-06-26 17:28:48,2015-12-22 11:09:12,,3.0,,,
000598.XSHE,2015-12-23,中金公司,,,3,1,2024-06-26 17:28:12,2015-12-23 11:48:44,,3.0,,,
000598.XSHE,2015-12-29,渤海证券,,,2,1,2024-06-26 17:28:49,2015-12-30 14:29:45,,2.0,,,
000598.XSHE,2016-01-04,申万宏源,,,3,1,2024-06-26 17:25:20,2016-01-05 16:20:50,,3.0,,,
000598.XSHE,2016-01-05,渤海证券,,,2,1,2024-06-26 17:24:41,2016-01-07 14:06:58,,2.0,,,
000598.XSHE,2016-01-11,申万宏源,,,3,1,2024-06-26 17:27:15,2016-01-12 21:31:10,,3.0,,,
000598.XSHE,2016-01-13,华泰证券,8.3700,M06,2,1,2024-06-26 05:24:00,2016-01-15 16:20:40,8.37,2.0,,,
000598.XSHE,2016-01-14,中金公司,,,3,1,2024-06-26 17:24:50,2016-01-14 12:57:25,,3.0,,,
000598.XSHE,2016-01-15,中金公司,,,3,1,2024-06-26 17:24:36,2016-01-15 13:20:31,,3.0,,,
000598.XSHE,2016-01-18,申万宏源,,,3,1,2024-06-26 17:25:11,2016-01-18 21:30:23,,3.0,,,
000598.XSHE,2016-01-25,申万宏源,,,3,1,2024-06-26 17:28:30,2016-01-25 16:21:18,,3.0,,,
000598.XSHE,2016-01-29,东吴证券,,,1,1,2024-06-26 17:25:55,2016-01-29 21:30:39,,1.0,,,
000598.XSHE,2016-01-31,东吴证券,,,1,1,2024-06-26 17:28:28,2016-02-01 21:31:55,,1.0,,,
000598.XSHE,2016-02-01,申万宏源,,,3,1,2024-06-26 17:24:19,2016-02-01 16:20:59,,3.0,,,
000598.XSHE,2016-02-02,中金公司,,,3,1,2024-06-26 17:24:55,2016-02-02 21:30:43,,3.0,,,
000598.XSHE,2016-02-02,渤海证券,,,2,1,2024-06-26 17:25:57,2016-02-03 12:12:29,,2.0,,,
000598.XSHE,2016-02-15,申万宏源,,,3,1,2024-06-26 17:27:30,2016-02-15 14:07:53,,3.0,,,
000598.XSHE,2016-02-22,申万宏源,,,3,1,2024-06-26 17:24:15,2016-02-22 21:30:48,,3.0,,,
000598.XSHE,2016-02-26,中金公司,,,3,1,2024-06-26 17:28:31,2016-02-26 17:07:48,,3.0,,,
000598.XSHE,2016-02-29,申万宏源,,,3,1,2024-06-26 17:25:17,2016-02-29 16:21:09,,3.0,,,
000598.XSHE,2016-02-29,中金公司,,,3,1,2024-06-26 17:27:21,2016-02-29 14:30:00,,3.0,,,
000598.XSHE,2016-03-01,渤海证券,,,2,1,2024-06-26 17:24:30,2016-03-03 11:48:26,,2.0,,,
000598.XSHE,2016-03-06,渤海证券,,,2,1,2024-06-26 17:24:58,2016-03-08 10:16:35,,2.0,,,
000598.XSHE,2016-03-06,广发证券,,,1,1,2024-06-26 17:25:28,2016-03-07 12:11:28,,1.0,,,
000598.XSHE,2016-03-06,东吴证券,,,1,1,2024-06-26 17:25:46,2016-03-07 12:11:28,,1.0,,,
000598.XSHE,2016-03-06,方正证券,,,1,1,2024-06-26 17:27:20,2016-03-07 14:06:32,,1.0,,,
000598.XSHE,2016-03-07,中金公司,6.5000,M06,3,1,2024-06-26 05:24:29,2016-03-07 11:48:58,6.5,3.0,,,
000598.XSHE,2016-03-08,渤海证券,,,2,1,2024-06-26 17:25:38,2016-03-09 16:22:56,,2.0,,,
000598.XSHE,2016-03-08,华泰证券,7.4400,M06,2,1,2024-06-26 05:24:20,2016-03-09 16:22:56,7.44,2.0,,,
000598.XSHE,2016-03-09,中金公司,,,3,1,2024-06-26 17:27:11,2016-03-10 16:21:31,,3.0,,,
000598.XSHE,2016-03-09,上海证券,,,2,1,2024-06-26 17:27:51,2016-03-09 17:52:39,,2.0,,,
000598.XSHE,2016-03-10,申万宏源,,,3,1,2024-06-26 17:24:41,2016-03-10 17:52:58,,3.0,,,
000598.XSHE,2016-03-14,申万宏源,,,3,1,2024-06-26 17:27:45,2016-03-14 16:21:38,,3.0,,,
000598.XSHE,2016-03-17,申万宏源,,,3,1,2024-06-26 17:28:51,2016-03-18 10:17:32,,3.0,,,
000598.XSHE,2016-03-21,华泰证券,,,2,1,2024-06-26 17:27:50,2016-03-21 16:21:28,,2.0,,,
000598.XSHE,2016-03-22,申万宏源,,,3,1,2024-06-26 17:25:20,2016-03-23 11:26:00,,3.0,,,
000598.XSHE,2016-03-23,上海证券,,,2,1,2024-06-26 17:26:44,2016-03-28 13:44:54,,2.0,,,
000598.XSHE,2016-03-23,申万宏源,,,3,1,2024-06-26 17:28:33,2016-03-24 12:36:19,,3.0,,,
000598.XSHE,2016-03-28,申万宏源,,,3,1,2024-06-26 17:28:46,2016-03-28 21:31:46,,3.0,,,
000598.XSHE,2016-04-07,中金公司,,,3,1,2024-06-26 17:26:26,2016-04-08 11:26:27,,3.0,,,
000598.XSHE,2016-04-14,中金公司,,,3,1,2024-06-26 17:24:43,2016-04-15 12:11:50,,3.0,,,
000598.XSHE,2016-04-15,申万宏源,,,3,1,2024-06-26 17:26:47,2016-04-15 21:31:25,,3.0,,,
000598.XSHE,2016-04-18,中金公司,,,3,1,2024-06-26 17:27:32,2016-05-24 12:37:23,,3.0,,,
000598.XSHE,2016-04-18,申万宏源,,,3,1,2024-06-26 17:28:53,2016-04-19 13:45:22,,3.0,,,
000598.XSHE,2016-04-25,申万宏源,,,3,1,2024-06-26 17:28:40,2016-04-26 13:20:44,,3.0,,,
000598.XSHE,2016-04-27,中金公司,,,3,1,2024-06-26 17:25:00,2016-04-27 21:30:48,,3.0,,,
000598.XSHE,2016-04-28,申万宏源,,,3,1,2024-06-26 17:29:08,2016-04-29 21:30:27,,3.0,,,
000598.XSHE,2016-05-03,申万宏源,,,3,1,2024-06-26 17:27:24,2016-05-04 16:25:57,,3.0,,,
000598.XSHE,2016-05-09,申万宏源,,,3,1,2024-06-26 17:25:42,2016-05-09 21:34:32,,3.0,,,
000598.XSHE,2016-05-16,中信建投,,,2,1,2024-06-26 17:26:31,2016-05-17 14:32:57,,2.0,,,
000598.XSHE,2016-05-16,申万宏源,,,3,1,2024-06-26 17:27:28,2016-05-17 13:21:57,,3.0,,,
000598.XSHE,2016-05-23,申万宏源,,,3,1,2024-06-26 17:25:27,2016-05-23 21:31:57,,3.0,,,
000598.XSHE,2016-05-23,中信建投,,,2,1,2024-06-26 17:27:58,2016-05-24 12:37:23,,2.0,,,
000598.XSHE,2016-05-30,中信建投,,,2,1,2024-06-26 17:25:57,2016-05-31 11:02:47,,2.0,,,
000598.XSHE,2016-05-31,申万宏源,,,3,1,2024-06-26 17:27:36,2016-05-31 21:31:27,,3.0,,,
000598.XSHE,2016-06-01,申万宏源,,,3,1,2024-06-26 17:28:00,2016-06-01 16:21:30,,3.0,,,
000598.XSHE,2016-06-06,中信建投,,,2,1,2024-06-26 17:25:31,2016-06-07 16:21:13,,2.0,,,
000598.XSHE,2016-06-06,申万宏源,,,3,1,2024-06-26 17:26:25,2016-06-07 16:21:13,,3.0,,,
000598.XSHE,2016-06-13,中信建投,,,2,1,2024-06-26 17:26:36,2016-06-13 17:29:41,,2.0,,,
000598.XSHE,2016-06-13,申万宏源,,,3,1,2024-06-26 17:27:50,2016-06-14 12:11:17,,3.0,,,
000598.XSHE,2016-06-20,申万宏源,,,3,1,2024-06-26 17:24:16,2016-06-20 21:31:04,,3.0,,,
000598.XSHE,2016-06-20,中信建投,,,2,1,2024-06-26 17:25:02,2016-06-20 17:29:32,,2.0,,,
000598.XSHE,2016-06-27,中信建投,,,2,1,2024-06-26 17:26:12,2016-06-28 21:31:44,,2.0,,,
000598.XSHE,2016-07-04,中信建投,,,2,1,2024-06-26 17:26:46,2016-07-04 17:30:24,,2.0,,,
000598.XSHE,2016-07-04,申万宏源,,,3,1,2024-06-26 17:29:13,2016-07-06 14:29:47,,3.0,,,
000598.XSHE,2016-07-05,渤海证券,,,2,1,2024-06-26 17:29:04,2016-07-06 12:35:24,,2.0,,,
000598.XSHE,2016-07-11,申万宏源,,,3,1,2024-06-26 17:28:07,2016-07-12 12:11:44,,3.0,,,
000598.XSHE,2016-07-14,申万宏源,,,3,1,2024-06-26 17:26:27,2016-07-15 11:25:50,,3.0,,,
000598.XSHE,2016-07-18,申万宏源,,,3,1,2024-06-26 17:28:44,2016-07-19 11:25:37,,3.0,,,
000598.XSHE,2016-07-25,申万宏源,,,3,1,2024-06-26 17:28:56,2016-07-25 21:30:32,,3.0,,,
000598.XSHE,2016-08-01,申万宏源,,,3,1,2024-06-26 17:24:21,2016-08-02 14:52:29,,3.0,,,
000598.XSHE,2016-08-08,申万宏源,,,3,1,2024-06-26 17:25:47,2016-08-08 21:30:34,,3.0,,,
000598.XSHE,2016-08-09,申万宏源,,,3,1,2024-06-26 17:27:34,2016-08-10 16:23:42,,3.0,,,
000598.XSHE,2016-08-15,申万宏源,,,3,1,2024-06-26 17:26:10,2016-08-15 21:30:34,,3.0,,,
000598.XSHE,2016-08-16,渤海证券,,,2,1,2024-06-26 17:28:45,2016-08-17 16:21:32,,2.0,,,
000598.XSHE,2016-08-22,申万宏源,,,3,1,2024-06-26 17:27:54,2016-08-30 21:31:13,,3.0,,,
000598.XSHE,2016-08-28,华泰证券,6.6700,M06,2,1,2024-06-26 05:23:58,2016-08-30 21:31:13,6.67,2.0,,,
000598.XSHE,2016-08-28,方正证券,,,1,1,2024-06-26 17:26:46,2016-08-29 21:30:45,,1.0,,,
000598.XSHE,2016-08-29,申万宏源,,,3,1,2024-06-26 17:25:28,2016-08-30 21:31:13,,3.0,,,
000598.XSHE,2016-09-01,申万宏源,,,3,1,2024-06-26 17:28:12,2016-09-01 16:23:37,,3.0,,,
000598.XSHE,2016-09-05,申万宏源,,,3,1,2024-06-26 17:28:01,2016-09-05 21:30:55,,3.0,,,
000598.XSHE,2016-09-06,渤海证券,,,2,1,2024-06-26 17:28:01,2016-09-07 12:11:32,,2.0,,,
000598.XSHE,2016-09-06,申万宏源,,,3,1,2024-06-26 17:28:34,2016-09-07 14:52:33,,3.0,,,
000598.XSHE,2016-09-30,申万宏源,,,3,1,2024-06-26 17:24:38,2016-09-30 16:20:49,,3.0,,,
000598.XSHE,2016-10-07,海通证券,8.0000,M06,1,1,2024-06-26 05:24:28,2016-10-10 16:24:42,8.0,1.0,,,
000598.XSHE,2016-10-10,申万宏源,,,3,1,2024-06-26 17:27:44,2016-10-10 21:30:44,,3.0,,,
000598.XSHE,2016-10-12,海通证券,,,1,1,2024-06-26 17:25:29,2016-10-13 11:48:29,,1.0,,,
000598.XSHE,2016-10-14,申万宏源,,,3,1,2024-06-26 17:26:29,2016-10-14 17:29:47,,3.0,,,
000598.XSHE,2016-10-17,申万宏源,,,3,1,2024-06-26 17:26:03,2016-10-17 21:30:38,,3.0,,,
000598.XSHE,2016-10-24,申万宏源,,,3,1,2024-06-26 17:29:04,2016-10-24 21:30:45,,3.0,,,
000598.XSHE,2016-10-25,华泰证券,7.2000,M06,2,1,2024-06-26 05:23:57,2016-10-26 14:30:33,7.2,2.0,,,
000598.XSHE,2016-10-25,海通证券,8.0000,M06,1,1,2024-06-26 05:24:01,2016-10-26 14:30:33,8.0,1.0,,,
000598.XSHE,2016-10-25,方正证券,,,1,1,2024-06-26 17:26:34,2016-10-26 14:30:33,,1.0,,,
000598.XSHE,2016-10-25,兴业证券,,,2,1,2024-06-26 17:28:32,2016-10-26 11:25:30,,2.0,,,
000598.XSHE,2016-10-25,华金证券,6.9000,M06,2,1,2024-06-26 05:24:40,2016-10-26 14:30:33,6.9,2.0,,,
000598.XSHE,2016-10-26,申万宏源,,,3,1,2024-06-26 17:26:31,2016-10-26 21:30:45,,3.0,,,
000598.XSHE,2016-10-31,申万宏源,,,3,1,2024-06-26 17:24:27,2016-11-02 16:21:52,,3.0,,,
000598.XSHE,2016-10-31,华金证券,,,2,1,2024-06-26 17:25:17,2016-11-01 17:09:11,,2.0,,,
000598.XSHE,2016-11-02,申万宏源,,,3,1,2024-06-26 17:28:56,2016-11-03 10:42:04,,3.0,,,
000598.XSHE,2016-11-07,申万宏源,,,3,1,2024-06-26 17:24:38,2016-11-07 21:30:42,,3.0,,,
000598.XSHE,2016-11-07,华金证券,,,2,1,2024-06-26 17:27:32,2016-11-07 17:52:32,,2.0,,,
000598.XSHE,2016-11-09,申万宏源,,,3,1,2024-06-26 17:28:14,2016-11-09 12:34:30,,3.0,,,
000598.XSHE,2016-11-14,华金证券,,,2,1,2024-06-26 17:24:42,2016-11-14 17:07:04,,2.0,,,
000598.XSHE,2016-11-14,中金财富,7.8000,M06,1,1,2024-06-26 05:24:20,2016-11-15 16:23:02,7.8,1.0,,,
000598.XSHE,2016-11-14,申万宏源,,,3,1,2024-06-26 17:28:31,2016-11-14 21:30:54,,3.0,,,
000598.XSHE,2016-11-15,国金证券,7.5000,M06,1,1,2024-06-26 05:24:38,2016-11-16 11:02:50,7.5,1.0,,,
000598.XSHE,2016-11-18,申万宏源,,,3,1,2024-06-26 17:24:19,2016-11-18 12:11:35,,3.0,,,
000598.XSHE,2016-11-20,中金财富,,,1,1,2024-06-26 17:24:35,2016-11-22 16:23:53,,1.0,,,
000598.XSHE,2016-11-21,申万宏源,,,3,1,2024-06-26 17:25:41,2016-11-21 21:30:43,,3.0,,,
000598.XSHE,2016-11-21,华金证券,,,2,1,2024-06-26 17:27:36,2016-11-21 21:30:43,,2.0,,,
000598.XSHE,2016-11-22,申万宏源,,,3,1,2024-06-26 17:26:11,2016-11-23 10:16:28,,3.0,,,
000598.XSHE,2016-11-27,中金财富,,,1,1,2024-06-26 17:26:07,2016-11-28 21:30:35,,1.0,,,
000598.XSHE,2016-11-28,申万宏源,,,3,1,2024-06-26 17:28:13,2016-11-29 17:07:10,,3.0,,,
000598.XSHE,2016-11-29,华金证券,,,2,1,2024-06-26 17:24:29,2016-11-30 14:06:32,,2.0,,,
000598.XSHE,2016-12-04,中金财富,,,1,1,2024-06-26 17:26:55,2016-12-06 12:57:40,,1.0,,,
000598.XSHE,2016-12-05,申万宏源,,,3,1,2024-06-26 17:28:27,2016-12-05 21:30:33,,3.0,,,
000598.XSHE,2016-12-06,东吴证券,,,1,1,2024-06-26 17:24:17,2016-12-06 14:06:45,,1.0,,,
000598.XSHE,2016-12-06,华金证券,,,2,1,2024-06-26 17:26:02,2016-12-07 11:03:29,,2.0,,,
000598.XSHE,2016-12-06,申万宏源,,,3,1,2024-06-26 17:27:55,2016-12-06 16:21:48,,3.0,,,
000598.XSHE,2016-12-11,中金财富,,,1,1,2024-06-26 17:28:36,2016-12-12 17:53:26,,1.0,,,
000598.XSHE,2016-12-12,华金证券,6.9000,M06,2,1,2024-06-26 05:24:08,2016-12-13 11:03:54,6.9,2.0,,,
000598.XSHE,2016-12-12,申万宏源,,,3,1,2024-06-26 17:28:56,2016-12-12 21:30:37,,3.0,,,
000598.XSHE,2016-12-15,中金财富,,,1,1,2024-06-26 17:26:11,2016-12-16 12:13:13,,1.0,,,
000598.XSHE,2016-12-18,中金财富,,,1,1,2024-06-26 17:26:07,2016-12-19 16:21:34,,1.0,,,
000598.XSHE,2016-12-18,国金证券,,,1,1,2024-06-26 17:28:20,2016-12-19 16:21:34,,1.0,,,
000598.XSHE,2016-12-19,华金证券,,,2,1,2024-06-26 17:24:43,2016-12-20 16:23:24,,2.0,,,
000598.XSHE,2016-12-19,申万宏源,,,3,1,2024-06-26 17:27:31,2016-12-19 14:52:29,,3.0,,,
000598.XSHE,2016-12-26,华金证券,,,2,1,2024-06-26 17:24:15,2016-12-26 17:06:35,,2.0,,,
000598.XSHE,2016-12-26,申万宏源,,,3,1,2024-06-26 17:26:54,2016-12-27 11:25:33,,3.0,,,
000598.XSHE,2016-12-27,申万宏源,,,3,1,2024-06-26 17:28:22,2016-12-27 12:11:34,,3.0,,,
000598.XSHE,2016-12-28,申万宏源,,,3,1,2024-06-26 17:24:20,2016-12-28 11:48:36,,3.0,,,
000598.XSHE,2017-01-03,华金证券,,,2,1,2024-06-26 17:27:14,2017-01-04 17:09:13,,2.0,,,
000598.XSHE,2017-01-03,申万宏源,,,3,1,2024-06-26 17:27:31,2017-01-03 21:30:38,,3.0,,,
000598.XSHE,2017-01-03,渤海证券,,,2,1,2024-06-26 17:28:44,2017-01-04 17:09:13,,2.0,,,
000598.XSHE,2017-01-04,申万宏源,,,3,1,2024-06-26 17:26:00,2017-01-04 16:23:21,,3.0,,,
000598.XSHE,2017-01-09,华金证券,,,2,1,2024-06-26 17:28:52,2017-01-09 14:52:37,,2.0,,,
000598.XSHE,2017-01-09,申万宏源,,,3,1,2024-06-26 17:29:06,2017-01-09 14:06:29,,3.0,,,
000598.XSHE,2017-01-14,华金证券,,,2,1,2024-06-26 17:28:18,2017-01-16 14:06:30,,2.0,,,
000598.XSHE,2017-01-19,申万宏源,,,3,1,2024-06-26 17:25:44,2017-01-19 14:52:34,,3.0,,,
000598.XSHE,2017-01-19,国金证券,,,1,1,2024-06-26 17:27:38,2017-01-20 14:06:36,,1.0,,,
000598.XSHE,2017-01-22,国金证券,,,1,1,2024-06-26 17:24:18,2017-01-23 21:31:05,,1.0,,,
000598.XSHE,2017-01-23,华金证券,,,2,1,2024-06-26 17:25:54,2017-01-23 12:57:26,,2.0,,,
000598.XSHE,2017-01-23,申万宏源,,,3,1,2024-06-26 17:28:31,2017-01-24 14:52:31,,3.0,,,
000598.XSHE,2017-02-02,国金证券,,,1,1,2024-06-26 17:25:12,2017-02-03 14:06:46,,1.0,,,
000598.XSHE,2017-02-03,华金证券,,,2,1,2024-06-26 17:25:42,2017-02-06 13:25:54,,2.0,,,
000598.XSHE,2017-02-06,天风证券,,,1,1,2024-06-26 17:24:19,2017-02-07 12:57:46,,1.0,,,
000598.XSHE,2017-02-06,申万宏源,,,3,1,2024-06-26 17:28:07,2017-02-07 14:52:31,,3.0,,,
000598.XSHE,2017-02-07,申万宏源,,,3,1,2024-06-26 17:26:25,2017-02-07 14:52:31,,3.0,,,
000598.XSHE,2017-02-08,申万宏源,,,3,1,2024-06-26 17:25:47,2017-02-08 12:57:36,,3.0,,,
000598.XSHE,2017-02-10,申万宏源,,,3,1,2024-06-26 17:24:20,2017-02-10 16:21:50,,3.0,,,
000598.XSHE,2017-02-11,华金证券,,,2,1,2024-06-26 17:25:16,2017-02-13 14:52:34,,2.0,,,
000598.XSHE,2017-02-11,国金证券,,,1,1,2024-06-26 17:27:52,2017-02-13 14:52:34,,1.0,,,
000598.XSHE,2017-02-13,海通证券,,,1,1,2024-06-26 17:25:32,2017-02-15 14:06:36,,1.0,,,
000598.XSHE,2017-02-13,申万宏源,,,3,1,2024-06-26 17:28:07,2017-02-14 11:03:01,,3.0,,,
000598.XSHE,2017-02-14,申万宏源,,,3,1,2024-06-26 17:26:51,2017-02-14 14:52:32,,3.0,,,
000598.XSHE,2017-02-20,华金证券,,,2,1,2024-06-26 17:28:37,2017-02-22 11:03:24,,2.0,,,
000598.XSHE,2017-02-21,东吴证券,,,1,1,2024-06-26 17:27:15,2017-02-21 14:08:04,,1.0,,,
000598.XSHE,2017-02-21,申万宏源,,,3,1,2024-06-26 17:28:39,2017-02-22 16:22:12,,3.0,,,
000598.XSHE,2017-02-22,申万宏源,,,3,1,2024-06-26 17:24:29,2017-02-22 21:31:11,,3.0,,,
000598.XSHE,2017-02-26,华金证券,,,2,1,2024-06-26 17:25:34,2017-02-27 12:11:33,,2.0,,,
000598.XSHE,2017-02-27,国联民生,,,2,1,2024-06-26 17:27:26,2017-03-02 14:06:35,,2.0,,,
000598.XSHE,2017-02-27,申万宏源,,,3,1,2024-06-26 17:28:22,2017-02-28 21:31:21,,3.0,,,
000598.XSHE,2017-02-28,东吴证券,,,1,1,2024-06-26 17:28:04,2017-03-01 12:11:31,,1.0,,,
000598.XSHE,2017-03-06,华金证券,,,2,1,2024-06-26 17:28:33,2017-03-07 12:13:02,,2.0,,,
000598.XSHE,2017-03-13,华金证券,,,2,1,2024-06-26 17:28:54,2017-03-14 11:02:56,,2.0,,,
000598.XSHE,2017-03-17,上海证券,,,2,1,2024-06-26 17:24:35,2017-03-18 10:16:25,,2.0,,,
000598.XSHE,2017-03-20,华金证券,,,2,1,2024-06-26 17:24:52,2017-03-21 17:52:43,,2.0,,,
000598.XSHE,2017-03-22,申万宏源,,,3,1,2024-06-26 17:24:46,2017-03-23 16:21:27,,3.0,,,
000598.XSHE,2017-03-27,华金证券,,,2,1,2024-06-26 17:26:31,2017-03-27 21:31:03,,2.0,,,
000598.XSHE,2017-03-27,申万宏源,,,3,1,2024-06-26 17:28:48,2017-03-27 21:31:03,,3.0,,,
000598.XSHE,2017-03-28,方正证券,,,1,1,2024-06-26 17:25:29,2017-03-30 13:20:33,,1.0,,,
000598.XSHE,2017-03-28,国联民生,,,2,1,2024-06-26 17:25:36,2017-03-29 16:22:02,,2.0,,,
000598.XSHE,2017-03-28,中金财富,7.8000,M06,1,1,2024-06-26 05:24:10,2017-03-30 13:20:33,7.8,1.0,,,
000598.XSHE,2017-03-29,东吴证券,,,1,1,2024-06-26 17:24:57,2017-03-29 21:31:12,,1.0,,,
000598.XSHE,2017-03-29,海通证券,7.8200,M06,1,1,2024-06-26 05:24:22,2017-03-29 11:48:52,7.82,1.0,,,
000598.XSHE,2017-03-29,中金公司,6.5000,M06,3,1,2024-06-26 05:24:23,2017-03-29 14:07:01,6.5,3.0,,,
000598.XSHE,2017-04-05,东吴证券,,,1,1,2024-06-26 17:27:02,2017-04-06 17:52:56,,1.0,,,
000598.XSHE,2017-04-05,华金证券,,,2,1,2024-06-26 17:28:46,2017-04-05 21:30:44,,2.0,,,
000598.XSHE,2017-04-06,中金公司,6.5000,M06,3,1,2024-06-26 05:24:05,2017-04-07 16:20:54,6.5,3.0,,,
000598.XSHE,2017-04-06,渤海证券,,,2,1,2024-06-26 17:28:31,2017-04-07 16:20:54,,2.0,,,
