listed_date,exchange,underlying_symbol,symbol,underlying_order_book_id,round_lot,de_listed_date,maturity_date,option_type,exercise_type,type,contract_multiplier,strike_price,order_book_id,market_tplus,trading_hours,product_name,trading_code
2022-12-12,XSHG,510300.XSHG,300ETF购6月4430A,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10157.0,4.43,10004935,0.0,"09:31-11:30,13:01-15:00",510300C2306A04500,10004935
2022-12-12,XSHG,510300.XSHG,300ETF沽6月4430A,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10157.0,4.43,10004936,0.0,"09:31-11:30,13:01-15:00",510300P2306A04500,10004936
2022-12-29,XSHG,510300.XSHG,300ETF购2月3446A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.446,10004957,0.0,"09:31-11:30,13:01-15:00",510300C2302A03500,10004957
2022-12-29,XSHG,510300.XSHG,300ETF购2月3544A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.544,10004958,0.0,"09:31-11:30,13:01-15:00",510300C2302A03600,10004958
2022-12-29,XSHG,510300.XSHG,300ETF购2月3643A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.643,10004959,0.0,"09:31-11:30,13:01-15:00",510300C2302A03700,10004959
2022-12-29,XSHG,510300.XSHG,300ETF购2月3741A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.741,10004960,0.0,"09:31-11:30,13:01-15:00",510300C2302A03800,10004960
2022-12-29,XSHG,510300.XSHG,300ETF购2月3840A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.84,10004961,0.0,"09:31-11:30,13:01-15:00",510300C2302A03900,10004961
2022-12-29,XSHG,510300.XSHG,300ETF购2月3938A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,3.938,10004962,0.0,"09:31-11:30,13:01-15:00",510300C2302A04000,10004962
2022-12-29,XSHG,510300.XSHG,300ETF购2月4037A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,4.037,10004963,0.0,"09:31-11:30,13:01-15:00",510300C2302A04100,10004963
2022-12-29,XSHG,510300.XSHG,300ETF购2月4135A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,4.135,10004964,0.0,"09:31-11:30,13:01-15:00",510300C2302A04200,10004964
2022-12-29,XSHG,510300.XSHG,300ETF购2月4234A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,4.234,10004965,0.0,"09:31-11:30,13:01-15:00",510300C2302A04300,10004965
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3446A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.446,10004966,0.0,"09:31-11:30,13:01-15:00",510300P2302A03500,10004966
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3544A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.544,10004967,0.0,"09:31-11:30,13:01-15:00",510300P2302A03600,10004967
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3643A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.643,10004968,0.0,"09:31-11:30,13:01-15:00",510300P2302A03700,10004968
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3741A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.741,10004969,0.0,"09:31-11:30,13:01-15:00",510300P2302A03800,10004969
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3840A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.84,10004970,0.0,"09:31-11:30,13:01-15:00",510300P2302A03900,10004970
2022-12-29,XSHG,510300.XSHG,300ETF沽2月3938A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,3.938,10004971,0.0,"09:31-11:30,13:01-15:00",510300P2302A04000,10004971
2022-12-29,XSHG,510300.XSHG,300ETF沽2月4037A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,4.037,10004972,0.0,"09:31-11:30,13:01-15:00",510300P2302A04100,10004972
2022-12-29,XSHG,510300.XSHG,300ETF沽2月4135A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,4.135,10004973,0.0,"09:31-11:30,13:01-15:00",510300P2302A04200,10004973
2022-12-29,XSHG,510300.XSHG,300ETF沽2月4234A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,4.234,10004974,0.0,"09:31-11:30,13:01-15:00",510300P2302A04300,10004974
2023-01-05,XSHG,510300.XSHG,300ETF购2月4332A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,4.332,10004993,0.0,"09:31-11:30,13:01-15:00",510300C2302A04400,10004993
2023-01-05,XSHG,510300.XSHG,300ETF沽2月4332A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,4.332,10004994,0.0,"09:31-11:30,13:01-15:00",510300P2302A04400,10004994
2023-01-10,XSHG,510300.XSHG,300ETF购2月4430A,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10157.0,4.43,10005005,0.0,"09:31-11:30,13:01-15:00",510300C2302A04500,10005005
2023-01-10,XSHG,510300.XSHG,300ETF沽2月4430A,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10157.0,4.43,10005006,0.0,"09:31-11:30,13:01-15:00",510300P2302A04500,10005006
2023-01-16,XSHG,510300.XSHG,300ETF购1月3700,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,3.7,10005015,0.0,"09:31-11:30,13:01-15:00",510300C2301M03700,10005015
2023-01-16,XSHG,510300.XSHG,300ETF购1月3800,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,3.8,10005016,0.0,"09:31-11:30,13:01-15:00",510300C2301M03800,10005016
2023-01-16,XSHG,510300.XSHG,300ETF购1月3900,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,3.9,10005017,0.0,"09:31-11:30,13:01-15:00",510300C2301M03900,10005017
2023-01-16,XSHG,510300.XSHG,300ETF购1月4000,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.0,10005018,0.0,"09:31-11:30,13:01-15:00",510300C2301M04000,10005018
2023-01-16,XSHG,510300.XSHG,300ETF购1月4100,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.1,10005019,0.0,"09:31-11:30,13:01-15:00",510300C2301M04100,10005019
2023-01-16,XSHG,510300.XSHG,300ETF购1月4200,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.2,10005020,0.0,"09:31-11:30,13:01-15:00",510300C2301M04200,10005020
2023-01-16,XSHG,510300.XSHG,300ETF购1月4300,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.3,10005021,0.0,"09:31-11:30,13:01-15:00",510300C2301M04300,10005021
2023-01-16,XSHG,510300.XSHG,300ETF购1月4400,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.4,10005022,0.0,"09:31-11:30,13:01-15:00",510300C2301M04400,10005022
2023-01-16,XSHG,510300.XSHG,300ETF购1月4500,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.5,10005023,0.0,"09:31-11:30,13:01-15:00",510300C2301M04500,10005023
2023-01-16,XSHG,510300.XSHG,300ETF沽1月3700,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,3.7,10005024,0.0,"09:31-11:30,13:01-15:00",510300P2301M03700,10005024
2023-01-16,XSHG,510300.XSHG,300ETF沽1月3800,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,3.8,10005025,0.0,"09:31-11:30,13:01-15:00",510300P2301M03800,10005025
2023-01-16,XSHG,510300.XSHG,300ETF沽1月3900,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,3.9,10005026,0.0,"09:31-11:30,13:01-15:00",510300P2301M03900,10005026
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4000,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.0,10005027,0.0,"09:31-11:30,13:01-15:00",510300P2301M04000,10005027
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4100,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.1,10005028,0.0,"09:31-11:30,13:01-15:00",510300P2301M04100,10005028
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4200,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.2,10005029,0.0,"09:31-11:30,13:01-15:00",510300P2301M04200,10005029
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4300,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.3,10005030,0.0,"09:31-11:30,13:01-15:00",510300P2301M04300,10005030
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4400,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.4,10005031,0.0,"09:31-11:30,13:01-15:00",510300P2301M04400,10005031
2023-01-16,XSHG,510300.XSHG,300ETF沽1月4500,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.5,10005032,0.0,"09:31-11:30,13:01-15:00",510300P2301M04500,10005032
2023-01-16,XSHG,510300.XSHG,300ETF购2月3700,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,3.7,10005033,0.0,"09:31-11:30,13:01-15:00",510300C2302M03700,10005033
2023-01-16,XSHG,510300.XSHG,300ETF购2月3800,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,3.8,10005034,0.0,"09:31-11:30,13:01-15:00",510300C2302M03800,10005034
2023-01-16,XSHG,510300.XSHG,300ETF购2月3900,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,3.9,10005035,0.0,"09:31-11:30,13:01-15:00",510300C2302M03900,10005035
2023-01-16,XSHG,510300.XSHG,300ETF购2月4000,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.0,10005036,0.0,"09:31-11:30,13:01-15:00",510300C2302M04000,10005036
2023-01-16,XSHG,510300.XSHG,300ETF购2月4100,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.1,10005037,0.0,"09:31-11:30,13:01-15:00",510300C2302M04100,10005037
2023-01-16,XSHG,510300.XSHG,300ETF购2月4200,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.2,10005038,0.0,"09:31-11:30,13:01-15:00",510300C2302M04200,10005038
2023-01-16,XSHG,510300.XSHG,300ETF购2月4300,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.3,10005039,0.0,"09:31-11:30,13:01-15:00",510300C2302M04300,10005039
2023-01-16,XSHG,510300.XSHG,300ETF购2月4400,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.4,10005040,0.0,"09:31-11:30,13:01-15:00",510300C2302M04400,10005040
2023-01-16,XSHG,510300.XSHG,300ETF购2月4500,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.5,10005041,0.0,"09:31-11:30,13:01-15:00",510300C2302M04500,10005041
2023-01-16,XSHG,510300.XSHG,300ETF沽2月3700,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,3.7,10005042,0.0,"09:31-11:30,13:01-15:00",510300P2302M03700,10005042
2023-01-16,XSHG,510300.XSHG,300ETF沽2月3800,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,3.8,10005043,0.0,"09:31-11:30,13:01-15:00",510300P2302M03800,10005043
2023-01-16,XSHG,510300.XSHG,300ETF沽2月3900,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,3.9,10005044,0.0,"09:31-11:30,13:01-15:00",510300P2302M03900,10005044
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4000,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.0,10005045,0.0,"09:31-11:30,13:01-15:00",510300P2302M04000,10005045
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4100,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.1,10005046,0.0,"09:31-11:30,13:01-15:00",510300P2302M04100,10005046
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4200,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.2,10005047,0.0,"09:31-11:30,13:01-15:00",510300P2302M04200,10005047
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4300,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.3,10005048,0.0,"09:31-11:30,13:01-15:00",510300P2302M04300,10005048
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4400,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.4,10005049,0.0,"09:31-11:30,13:01-15:00",510300P2302M04400,10005049
2023-01-16,XSHG,510300.XSHG,300ETF沽2月4500,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.5,10005050,0.0,"09:31-11:30,13:01-15:00",510300P2302M04500,10005050
2023-01-16,XSHG,510300.XSHG,300ETF购3月3700,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,3.7,10005051,0.0,"09:31-11:30,13:01-15:00",510300C2303M03700,10005051
2023-01-16,XSHG,510300.XSHG,300ETF购3月3800,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,3.8,10005052,0.0,"09:31-11:30,13:01-15:00",510300C2303M03800,10005052
2023-01-16,XSHG,510300.XSHG,300ETF购3月3900,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,3.9,10005053,0.0,"09:31-11:30,13:01-15:00",510300C2303M03900,10005053
2023-01-16,XSHG,510300.XSHG,300ETF购3月4000,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.0,10005054,0.0,"09:31-11:30,13:01-15:00",510300C2303M04000,10005054
2023-01-16,XSHG,510300.XSHG,300ETF购3月4100,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.1,10005055,0.0,"09:31-11:30,13:01-15:00",510300C2303M04100,10005055
2023-01-16,XSHG,510300.XSHG,300ETF购3月4200,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.2,10005056,0.0,"09:31-11:30,13:01-15:00",510300C2303M04200,10005056
2023-01-16,XSHG,510300.XSHG,300ETF购3月4300,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.3,10005057,0.0,"09:31-11:30,13:01-15:00",510300C2303M04300,10005057
2023-01-16,XSHG,510300.XSHG,300ETF购3月4400,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.4,10005058,0.0,"09:31-11:30,13:01-15:00",510300C2303M04400,10005058
2023-01-16,XSHG,510300.XSHG,300ETF购3月4500,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.5,10005059,0.0,"09:31-11:30,13:01-15:00",510300C2303M04500,10005059
2023-01-16,XSHG,510300.XSHG,300ETF沽3月3700,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,3.7,10005060,0.0,"09:31-11:30,13:01-15:00",510300P2303M03700,10005060
2023-01-16,XSHG,510300.XSHG,300ETF沽3月3800,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,3.8,10005061,0.0,"09:31-11:30,13:01-15:00",510300P2303M03800,10005061
2023-01-16,XSHG,510300.XSHG,300ETF沽3月3900,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,3.9,10005062,0.0,"09:31-11:30,13:01-15:00",510300P2303M03900,10005062
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4000,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.0,10005063,0.0,"09:31-11:30,13:01-15:00",510300P2303M04000,10005063
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4100,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.1,10005064,0.0,"09:31-11:30,13:01-15:00",510300P2303M04100,10005064
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4200,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.2,10005065,0.0,"09:31-11:30,13:01-15:00",510300P2303M04200,10005065
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4300,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.3,10005066,0.0,"09:31-11:30,13:01-15:00",510300P2303M04300,10005066
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4400,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.4,10005067,0.0,"09:31-11:30,13:01-15:00",510300P2303M04400,10005067
2023-01-16,XSHG,510300.XSHG,300ETF沽3月4500,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.5,10005068,0.0,"09:31-11:30,13:01-15:00",510300P2303M04500,10005068
2023-01-16,XSHG,510300.XSHG,300ETF购6月3700,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,3.7,10005069,0.0,"09:31-11:30,13:01-15:00",510300C2306M03700,10005069
2023-01-16,XSHG,510300.XSHG,300ETF购6月3800,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,3.8,10005070,0.0,"09:31-11:30,13:01-15:00",510300C2306M03800,10005070
2023-01-16,XSHG,510300.XSHG,300ETF购6月3900,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,3.9,10005071,0.0,"09:31-11:30,13:01-15:00",510300C2306M03900,10005071
2023-01-16,XSHG,510300.XSHG,300ETF购6月4000,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.0,10005072,0.0,"09:31-11:30,13:01-15:00",510300C2306M04000,10005072
2023-01-16,XSHG,510300.XSHG,300ETF购6月4100,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.1,10005073,0.0,"09:31-11:30,13:01-15:00",510300C2306M04100,10005073
2023-01-16,XSHG,510300.XSHG,300ETF购6月4200,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.2,10005074,0.0,"09:31-11:30,13:01-15:00",510300C2306M04200,10005074
2023-01-16,XSHG,510300.XSHG,300ETF购6月4300,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.3,10005075,0.0,"09:31-11:30,13:01-15:00",510300C2306M04300,10005075
2023-01-16,XSHG,510300.XSHG,300ETF购6月4400,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.4,10005076,0.0,"09:31-11:30,13:01-15:00",510300C2306M04400,10005076
2023-01-16,XSHG,510300.XSHG,300ETF购6月4500,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.5,10005077,0.0,"09:31-11:30,13:01-15:00",510300C2306M04500,10005077
2023-01-16,XSHG,510300.XSHG,300ETF沽6月3700,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,3.7,10005078,0.0,"09:31-11:30,13:01-15:00",510300P2306M03700,10005078
2023-01-16,XSHG,510300.XSHG,300ETF沽6月3800,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,3.8,10005079,0.0,"09:31-11:30,13:01-15:00",510300P2306M03800,10005079
2023-01-16,XSHG,510300.XSHG,300ETF沽6月3900,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,3.9,10005080,0.0,"09:31-11:30,13:01-15:00",510300P2306M03900,10005080
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4000,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.0,10005081,0.0,"09:31-11:30,13:01-15:00",510300P2306M04000,10005081
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4100,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.1,10005082,0.0,"09:31-11:30,13:01-15:00",510300P2306M04100,10005082
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4200,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.2,10005083,0.0,"09:31-11:30,13:01-15:00",510300P2306M04200,10005083
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4300,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.3,10005084,0.0,"09:31-11:30,13:01-15:00",510300P2306M04300,10005084
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4400,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.4,10005085,0.0,"09:31-11:30,13:01-15:00",510300P2306M04400,10005085
2023-01-16,XSHG,510300.XSHG,300ETF沽6月4500,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.5,10005086,0.0,"09:31-11:30,13:01-15:00",510300P2306M04500,10005086
2023-01-20,XSHG,510300.XSHG,300ETF购1月4600,510300.XSHG,1.0,2023-01-30,2023-01-30,C,E,Option,10000.0,4.6,10005097,0.0,"09:31-11:30,13:01-15:00",510300C2301M04600,10005097
2023-01-20,XSHG,510300.XSHG,300ETF沽1月4600,510300.XSHG,1.0,2023-01-30,2023-01-30,P,E,Option,10000.0,4.6,10005098,0.0,"09:31-11:30,13:01-15:00",510300P2301M04600,10005098
2023-01-20,XSHG,510300.XSHG,300ETF购2月4600,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,4.6,10005099,0.0,"09:31-11:30,13:01-15:00",510300C2302M04600,10005099
2023-01-20,XSHG,510300.XSHG,300ETF沽2月4600,510300.XSHG,1.0,2023-02-22,2023-02-22,P,E,Option,10000.0,4.6,10005100,0.0,"09:31-11:30,13:01-15:00",510300P2302M04600,10005100
2023-01-20,XSHG,510300.XSHG,300ETF购3月4600,510300.XSHG,1.0,2023-03-22,2023-03-22,C,E,Option,10000.0,4.6,10005101,0.0,"09:31-11:30,13:01-15:00",510300C2303M04600,10005101
2023-01-20,XSHG,510300.XSHG,300ETF沽3月4600,510300.XSHG,1.0,2023-03-22,2023-03-22,P,E,Option,10000.0,4.6,10005102,0.0,"09:31-11:30,13:01-15:00",510300P2303M04600,10005102
2023-01-20,XSHG,510300.XSHG,300ETF购6月4600,510300.XSHG,1.0,2023-06-28,2023-06-28,C,E,Option,10000.0,4.6,10005103,0.0,"09:31-11:30,13:01-15:00",510300C2306M04600,10005103
2023-01-20,XSHG,510300.XSHG,300ETF沽6月4600,510300.XSHG,1.0,2023-06-28,2023-06-28,P,E,Option,10000.0,4.6,10005104,0.0,"09:31-11:30,13:01-15:00",510300P2306M04600,10005104
2023-01-31,XSHG,510300.XSHG,300ETF购9月3800,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,3.8,10005123,0.0,"09:31-11:30,13:01-15:00",510300C2309M03800,10005123
2023-01-31,XSHG,510300.XSHG,300ETF购9月3900,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,3.9,10005124,0.0,"09:31-11:30,13:01-15:00",510300C2309M03900,10005124
2023-01-31,XSHG,510300.XSHG,300ETF购9月4000,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.0,10005125,0.0,"09:31-11:30,13:01-15:00",510300C2309M04000,10005125
2023-01-31,XSHG,510300.XSHG,300ETF购9月4100,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.1,10005126,0.0,"09:31-11:30,13:01-15:00",510300C2309M04100,10005126
2023-01-31,XSHG,510300.XSHG,300ETF购9月4200,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.2,10005127,0.0,"09:31-11:30,13:01-15:00",510300C2309M04200,10005127
2023-01-31,XSHG,510300.XSHG,300ETF购9月4300,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.3,10005128,0.0,"09:31-11:30,13:01-15:00",510300C2309M04300,10005128
2023-01-31,XSHG,510300.XSHG,300ETF购9月4400,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.4,10005129,0.0,"09:31-11:30,13:01-15:00",510300C2309M04400,10005129
2023-01-31,XSHG,510300.XSHG,300ETF购9月4500,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.5,10005130,0.0,"09:31-11:30,13:01-15:00",510300C2309M04500,10005130
2023-01-31,XSHG,510300.XSHG,300ETF购9月4600,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,4.6,10005131,0.0,"09:31-11:30,13:01-15:00",510300C2309M04600,10005131
2023-01-31,XSHG,510300.XSHG,300ETF沽9月3800,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,3.8,10005132,0.0,"09:31-11:30,13:01-15:00",510300P2309M03800,10005132
2023-01-31,XSHG,510300.XSHG,300ETF沽9月3900,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,3.9,10005133,0.0,"09:31-11:30,13:01-15:00",510300P2309M03900,10005133
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4000,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.0,10005134,0.0,"09:31-11:30,13:01-15:00",510300P2309M04000,10005134
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4100,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.1,10005135,0.0,"09:31-11:30,13:01-15:00",510300P2309M04100,10005135
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4200,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.2,10005136,0.0,"09:31-11:30,13:01-15:00",510300P2309M04200,10005136
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4300,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.3,10005137,0.0,"09:31-11:30,13:01-15:00",510300P2309M04300,10005137
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4400,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.4,10005138,0.0,"09:31-11:30,13:01-15:00",510300P2309M04400,10005138
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4500,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.5,10005139,0.0,"09:31-11:30,13:01-15:00",510300P2309M04500,10005139
2023-01-31,XSHG,510300.XSHG,300ETF沽9月4600,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,4.6,10005140,0.0,"09:31-11:30,13:01-15:00",510300P2309M04600,10005140
2023-02-06,XSHG,510300.XSHG,300ETF购9月3700,510300.XSHG,1.0,2023-09-27,2023-09-27,C,E,Option,10000.0,3.7,10005169,0.0,"09:31-11:30,13:01-15:00",510300C2309M03700,10005169
2023-02-06,XSHG,510300.XSHG,300ETF沽9月3700,510300.XSHG,1.0,2023-09-27,2023-09-27,P,E,Option,10000.0,3.7,10005170,0.0,"09:31-11:30,13:01-15:00",510300P2309M03700,10005170
2023-02-20,XSHG,510300.XSHG,300ETF购2月3600,510300.XSHG,1.0,2023-02-22,2023-02-22,C,E,Option,10000.0,3.6,10005175,0.0,"09:31-11:30,13:01-15:00",510300C2302M03600,10005175
