open_time,type,initial_cashflow,total_qty,commission,pnl,net_pnl,sig_key,legs,close_time,hold_minutes
2026-03-24 10:05:00,P,176.20000000000002,20.0,40.0,44.20000000000002,4420.000000000002,"frozenset({'IO2604P4300', 'IO2604P4200', 'IO2605P4200', 'IO2605P4300'})","[{'ticker': 'IO2604P4200', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(43.8)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(117.0)}, {'ticker': 'IO2605P4200', 'side': -1, 'qty': np.float64(8.0), 'entry_price': np.float64(82.8)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(69.2)}]",2026-03-24 14:33:00,268.0
2026-03-24 09:45:00,P,183.65999999999994,17.0,34.0,67.85999999999994,6785.9999999999945,"frozenset({'IO2604P4300', 'IO2605P4250', 'IO2604P4250', 'IO2605P4300'})","[{'ticker': 'IO2604P4250', 'side': 1, 'qty': np.float64(8.0), 'entry_price': np.float64(54.8)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(115.2)}, {'ticker': 'IO2605P4250', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(95.6)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(68.4)}]",2026-03-25 09:32:00,1427.0
2026-03-24 09:46:00,P,178.85999999999996,17.0,34.0,68.45999999999994,6845.999999999994,"frozenset({'IO2604P4350', 'IO2605P4250', 'IO2604P4250', 'IO2605P4350'})","[{'ticker': 'IO2604P4250', 'side': 1, 'qty': np.float64(8.0), 'entry_price': np.float64(55.2)}, {'ticker': 'IO2605P4350', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(135.6)}, {'ticker': 'IO2605P4250', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(95.8)}, {'ticker': 'IO2604P4350', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(85.8)}]",2026-03-25 09:32:00,1426.0
2026-03-24 09:54:00,P,78.02000000000001,19.0,38.0,50.62000000000001,5062.000000000001,"frozenset({'IO2604P4050', 'IO2605P4250', 'IO2605P4050', 'IO2604P4250'})","[{'ticker': 'IO2604P4050', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(20.0)}, {'ticker': 'IO2605P4250', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(95.6)}, {'ticker': 'IO2605P4050', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(46.0)}, {'ticker': 'IO2604P4250', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(52.0)}]",2026-03-25 09:32:00,1418.0
2026-03-24 10:20:00,P,79.88,16.0,32.0,44.07999999999999,4407.999999999999,"frozenset({'IO2604P4100', 'IO2605P4250', 'IO2605P4100', 'IO2604P4250'})","[{'ticker': 'IO2604P4100', 'side': 1, 'qty': np.float64(8.0), 'entry_price': np.float64(27.0)}, {'ticker': 'IO2605P4250', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(99.0)}, {'ticker': 'IO2605P4100', 'side': -1, 'qty': np.float64(6.0), 'entry_price': np.float64(57.0)}, {'ticker': 'IO2604P4250', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(53.2)}]",2026-03-25 09:32:00,1392.0
2026-03-24 13:23:00,P,74.62000000000003,19.0,38.0,45.42000000000003,4542.000000000003,"frozenset({'IO2604P4100', 'IO2605P4100', 'IO2604P4350', 'IO2605P4350'})","[{'ticker': 'IO2604P4100', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(20.2)}, {'ticker': 'IO2605P4350', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(116.6)}, {'ticker': 'IO2605P4100', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(46.0)}, {'ticker': 'IO2604P4350', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(71.6)}]",2026-03-25 09:32:00,1209.0
2026-03-24 10:32:00,P,297.98000000000013,21.0,42.0,57.78000000000003,5778.000000000003,"frozenset({'IO2604P4350', 'IO2604P4400', 'IO2605P4400', 'IO2605P4350'})","[{'ticker': 'IO2604P4350', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(67.4)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(137.2)}, {'ticker': 'IO2605P4350', 'side': -1, 'qty': np.float64(9.0), 'entry_price': np.float64(113.8)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(85.4)}]",2026-03-25 09:39:00,1387.0
2026-03-24 10:16:00,P,124.24,18.0,36.0,53.43999999999998,5343.999999999998,"frozenset({'IO2604P4300', 'IO2605P4150', 'IO2604P4150', 'IO2605P4300'})","[{'ticker': 'IO2604P4150', 'side': 1, 'qty': np.float64(9.0), 'entry_price': np.float64(34.2)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(118.6)}, {'ticker': 'IO2605P4150', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(68.8)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(69.4)}]",2026-03-25 09:43:00,1407.0
2026-03-24 10:23:00,P,86.21999999999998,19.0,38.0,39.01999999999998,3901.999999999998,"frozenset({'IO2604P4050', 'IO2605P4050', 'IO2604P4150', 'IO2605P4150'})","[{'ticker': 'IO2604P4050', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(19.0)}, {'ticker': 'IO2605P4150', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(64.8)}, {'ticker': 'IO2605P4050', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(44.6)}, {'ticker': 'IO2604P4150', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(29.2)}]",2026-03-25 09:43:00,1400.0
2026-03-24 10:38:00,P,178.00000000000006,20.0,40.0,58.80000000000004,5880.000000000004,"frozenset({'IO2605P4250', 'IO2604P4400', 'IO2604P4250', 'IO2605P4400'})","[{'ticker': 'IO2604P4250', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(38.6)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(134.4)}, {'ticker': 'IO2605P4250', 'side': -1, 'qty': np.float64(8.0), 'entry_price': np.float64(77.2)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(81.2)}]",2026-03-25 09:43:00,1385.0
2026-03-24 11:00:00,P,93.21999999999994,19.0,38.0,51.21999999999997,5121.999999999997,"frozenset({'IO2604P4200', 'IO2604P4400', 'IO2605P4400', 'IO2605P4200'})","[{'ticker': 'IO2604P4200', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(30.2)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(129.6)}, {'ticker': 'IO2605P4200', 'side': -1, 'qty': np.float64(6.0), 'entry_price': np.float64(60.8)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(2.0), 'entry_price': np.float64(80.2)}]",2026-03-25 10:00:00,1380.0
2026-03-24 11:18:00,P,34.12000000000003,14.0,28.0,38.52000000000004,3852.0000000000036,"frozenset({'IO2604P4100', 'IO2605P4100', 'IO2604P4400', 'IO2605P4400'})","[{'ticker': 'IO2604P4100', 'side': 1, 'qty': np.float64(7.0), 'entry_price': np.float64(18.4)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(126.6)}, {'ticker': 'IO2605P4100', 'side': -1, 'qty': np.float64(5.0), 'entry_price': np.float64(42.4)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(77.8)}]",2026-03-25 10:00:00,1362.0
2026-03-24 14:21:00,P,130.09999999999994,15.0,30.0,52.29999999999998,5229.999999999998,"frozenset({'IO2604P4300', 'IO2604P4400', 'IO2605P4400', 'IO2605P4300'})","[{'ticker': 'IO2604P4300', 'side': 1, 'qty': np.float64(7.0), 'entry_price': np.float64(44.0)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(119.4)}, {'ticker': 'IO2605P4300', 'side': -1, 'qty': np.float64(6.0), 'entry_price': np.float64(80.8)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(73.0)}]",2026-03-25 10:00:00,1179.0
2026-03-24 14:35:00,P,121.90000000000003,15.0,30.0,39.10000000000005,3910.000000000005,"frozenset({'IO2604P4300', 'IO2604P4350', 'IO2605P4300', 'IO2605P4350'})","[{'ticker': 'IO2604P4300', 'side': 1, 'qty': np.float64(7.0), 'entry_price': np.float64(41.2)}, {'ticker': 'IO2605P4350', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(93.2)}, {'ticker': 'IO2605P4300', 'side': -1, 'qty': np.float64(6.0), 'entry_price': np.float64(75.2)}, {'ticker': 'IO2604P4350', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(52.6)}]",2026-03-25 10:00:00,1165.0
2026-03-24 14:54:00,P,103.96000000000006,22.0,44.0,49.16000000000007,4916.000000000006,"frozenset({'IO2604P4300', 'IO2604P4200', 'IO2605P4200', 'IO2605P4300'})","[{'ticker': 'IO2604P4200', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(25.4)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(2.0), 'entry_price': np.float64(78.2)}, {'ticker': 'IO2605P4200', 'side': -1, 'qty': np.float64(9.0), 'entry_price': np.float64(52.6)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(41.4)}]",2026-03-25 10:00:00,1146.0
2026-03-24 09:52:00,P,32.52000000000001,14.0,28.0,32.720000000000006,3272.0000000000005,"frozenset({'IO2604P4300', 'IO2604P4000', 'IO2605P4000', 'IO2605P4300'})","[{'ticker': 'IO2604P4000', 'side': 1, 'qty': np.float64(7.0), 'entry_price': np.float64(15.4)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(111.0)}, {'ticker': 'IO2605P4000', 'side': -1, 'qty': np.float64(5.0), 'entry_price': np.float64(37.8)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(62.6)}]",2026-03-25 10:04:00,1452.0
2026-03-24 14:39:00,P,96.84,18.0,36.0,36.239999999999974,3623.9999999999973,"frozenset({'IO2604P4200', 'IO2605P4250', 'IO2604P4250', 'IO2605P4200'})","[{'ticker': 'IO2604P4200', 'side': 1, 'qty': np.float64(9.0), 'entry_price': np.float64(26.4)}, {'ticker': 'IO2605P4250', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(65.2)}, {'ticker': 'IO2605P4200', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(52.4)}, {'ticker': 'IO2604P4250', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(33.2)}]",2026-03-25 10:10:00,1171.0
2026-03-24 14:00:00,P,60.54000000000004,13.0,26.0,26.74000000000005,2674.000000000005,"frozenset({'IO2605P4250', 'IO2604P4250', 'IO2604P4150', 'IO2605P4150'})","[{'ticker': 'IO2604P4150', 'side': 1, 'qty': np.float64(6.0), 'entry_price': np.float64(26.4)}, {'ticker': 'IO2605P4250', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(76.6)}, {'ticker': 'IO2605P4150', 'side': -1, 'qty': np.float64(5.0), 'entry_price': np.float64(50.6)}, {'ticker': 'IO2604P4250', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(42.8)}]",2026-03-25 10:11:00,1211.0
2026-03-24 10:29:00,P,34.91999999999997,14.0,28.0,33.119999999999976,3311.9999999999977,"frozenset({'IO2604P4300', 'IO2604P4050', 'IO2605P4050', 'IO2605P4300'})","[{'ticker': 'IO2604P4050', 'side': 1, 'qty': np.float64(7.0), 'entry_price': np.float64(16.8)}, {'ticker': 'IO2605P4300', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(101.2)}, {'ticker': 'IO2605P4050', 'side': -1, 'qty': np.float64(5.0), 'entry_price': np.float64(39.8)}, {'ticker': 'IO2604P4300', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(55.0)}]",2026-03-25 10:27:00,1438.0
2026-03-24 10:50:00,P,42.820000000000036,19.0,38.0,38.820000000000036,3882.0000000000036,"frozenset({'IO2604P4350', 'IO2604P4050', 'IO2605P4050', 'IO2605P4350'})","[{'ticker': 'IO2604P4050', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(15.6)}, {'ticker': 'IO2605P4350', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(111.2)}, {'ticker': 'IO2605P4050', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(35.2)}, {'ticker': 'IO2604P4350', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(64.0)}]",2026-03-25 10:27:00,1417.0
2026-03-24 10:59:00,P,63.88000000000002,16.0,32.0,42.48000000000001,4248.000000000001,"frozenset({'IO2605P4400', 'IO2604P4400', 'IO2604P4150', 'IO2605P4150'})","[{'ticker': 'IO2604P4150', 'side': 1, 'qty': np.float64(8.0), 'entry_price': np.float64(23.8)}, {'ticker': 'IO2605P4400', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(129.2)}, {'ticker': 'IO2605P4150', 'side': -1, 'qty': np.float64(6.0), 'entry_price': np.float64(50.6)}, {'ticker': 'IO2604P4400', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(80.2)}]",2026-03-25 10:27:00,1408.0
2026-03-24 13:07:00,P,54.02000000000006,19.0,38.0,43.22000000000007,4322.000000000007,"frozenset({'IO2604P4000', 'IO2605P4000', 'IO2604P4200', 'IO2605P4200'})","[{'ticker': 'IO2604P4000', 'side': 1, 'qty': np.float64(10.0), 'entry_price': np.float64(14.4)}, {'ticker': 'IO2605P4200', 'side': 1, 'qty': np.float64(1.0), 'entry_price': np.float64(68.6)}, {'ticker': 'IO2605P4000', 'side': -1, 'qty': np.float64(7.0), 'entry_price': np.float64(33.2)}, {'ticker': 'IO2604P4200', 'side': -1, 'qty': np.float64(1.0), 'entry_price': np.float64(34.6)}]",2026-03-25 13:30:00,1463.0
