order_book_id,date,open_interest,prev_close,contract_multiplier,limit_up,volume,low,strike_price,prev_settlement,high,limit_down,day_session_open,total_turnover,settlement,open,close
10006677,2024-01-19,7893.0,0.0175,10000.0,0.3111,8818.0,0.015,3.6,0.0175,0.02,0.0001,0.0161,1529409.0,0.0159,0.0161,0.0159
10006677,2024-01-22,8380.0,0.0159,10000.0,0.3109,21010.0,0.0138,3.6,0.0159,0.0179,0.0001,0.0152,3287878.0,0.0149,0.0152,0.0149
10006677,2024-01-23,10483.0,0.0149,10000.0,0.2961,11315.0,0.0147,3.6,0.0149,0.0176,0.0001,0.0151,1777185.0,0.0148,0.0151,0.0148
10006677,2024-01-24,9992.0,0.0148,10000.0,0.3004,18610.0,0.0125,3.6,0.0148,0.017,0.0001,0.0156,2663372.0,0.0166,0.0156,0.0166
10006677,2024-01-25,10832.0,0.0166,10000.0,0.3124,10818.0,0.0154,3.6,0.0166,0.0232,0.0001,0.0168,2108214.0,0.0226,0.0168,0.0226
10006677,2024-01-26,13149.0,0.0226,10000.0,0.3296,9576.0,0.0185,3.6,0.0226,0.0227,0.0001,0.0214,1970277.0,0.02,0.0214,0.02
10006677,2024-01-29,15102.0,0.02,10000.0,0.3258,7091.0,0.0151,3.6,0.02,0.0224,0.0001,0.0199,1278127.0,0.0151,0.0199,0.0151
10006677,2024-01-30,15969.0,0.0151,10000.0,0.3149,6975.0,0.0098,3.6,0.0151,0.0145,0.0001,0.0136,848757.0,0.0102,0.0136,0.0102
10006677,2024-01-31,16816.0,0.0102,10000.0,0.2988,4548.0,0.0093,3.6,0.0102,0.0118,0.0001,0.0097,481045.0,0.01,0.0097,0.01
10006677,2024-02-01,14848.0,0.01,10000.0,0.2944,4845.0,0.0092,3.6,0.01,0.013,0.0001,0.0092,550385.0,0.0111,0.0092,0.0111
10006677,2024-02-02,14949.0,0.0111,10000.0,0.2947,7007.0,0.0091,3.6,0.0111,0.0121,0.0001,0.0113,744335.0,0.01,0.0113,0.01
10006677,2024-02-05,14624.0,0.01,10000.0,0.2876,5402.0,0.0087,3.6,0.01,0.0118,0.0001,0.0095,574712.0,0.0109,0.0095,0.0109
10006677,2024-02-06,15053.0,0.0109,10000.0,0.2925,7904.0,0.0109,3.6,0.0109,0.021,0.0001,0.011,1244264.0,0.0183,0.011,0.0183
10006677,2024-02-07,16062.0,0.0183,10000.0,0.3205,9882.0,0.0175,3.6,0.0183,0.0245,0.0001,0.0186,1979033.0,0.0197,0.0186,0.0197
10006677,2024-02-08,17214.0,0.0197,10000.0,0.3277,14672.0,0.0211,3.6,0.0197,0.0274,0.0001,0.0211,3616989.0,0.0238,0.0211,0.0238
10006677,2024-02-19,22398.0,0.0238,10000.0,0.3362,13860.0,0.0137,3.6,0.0238,0.0265,0.0001,0.0247,2509659.0,0.0168,0.0247,0.0168
10006677,2024-02-20,27675.0,0.0168,10000.0,0.3346,16295.0,0.0112,3.6,0.0168,0.0162,0.0001,0.0159,2203423.0,0.0135,0.0159,0.0135
10006677,2024-02-21,36722.0,0.0135,10000.0,0.3337,65542.0,0.0115,3.6,0.0135,0.0435,0.0001,0.0121,19618680.0,0.0255,0.0121,0.0255
10006677,2024-02-22,37434.0,0.0255,10000.0,0.3553,32028.0,0.0248,3.6,0.0255,0.0359,0.0001,0.0249,10056365.0,0.035,0.0249,0.035
10006677,2024-02-23,40403.0,0.035,10000.0,0.37,36822.0,0.0343,3.6,0.035,0.0468,0.0001,0.0348,14400669.0,0.0373,0.0348,0.0373
10006677,2024-02-26,42117.0,0.0373,10000.0,0.3729,40130.0,0.0232,3.6,0.0373,0.039,0.0001,0.0388,11628215.0,0.0232,0.0388,0.0232
10006677,2024-02-27,47304.0,0.0232,10000.0,0.3518,52431.0,0.0204,3.6,0.0232,0.0336,0.0001,0.022,13641667.0,0.0336,0.022,0.0336
10006677,2024-02-28,58394.0,0.0336,10000.0,0.3704,100258.0,0.0248,3.6,0.0336,0.0434,0.0001,0.0346,32865047.0,0.0255,0.0346,0.0255
10006677,2024-02-29,63937.0,0.0255,10000.0,0.3551,110164.0,0.0247,3.6,0.0255,0.0371,0.0001,0.0248,34055340.0,0.0356,0.0248,0.0356
10006677,2024-03-01,64403.0,0.0356,10000.0,0.3762,130904.0,0.0324,3.6,0.0356,0.0451,0.0001,0.034,51124583.0,0.0407,0.034,0.0407
10006677,2024-03-04,71345.0,0.0407,10000.0,0.3867,87767.0,0.0318,3.6,0.0407,0.0429,0.0001,0.0398,32102243.0,0.035,0.0398,0.035
10006677,2024-03-05,72786.0,0.035,10000.0,0.3804,113966.0,0.0288,3.6,0.035,0.0387,0.0001,0.031,40335297.0,0.0355,0.031,0.0355
10006677,2024-03-06,79404.0,0.0355,10000.0,0.3867,104708.0,0.0291,3.6,0.0355,0.0413,0.0001,0.0321,35650830.0,0.0303,0.0321,0.0303
10006677,2024-03-07,89166.0,0.0303,10000.0,0.3787,99456.0,0.0196,3.6,0.0303,0.0345,0.0001,0.0303,26210858.0,0.0207,0.0303,0.0207
10006677,2024-03-08,87176.0,0.0207,10000.0,0.3653,84098.0,0.0155,3.6,0.0207,0.0242,0.0001,0.0217,16929851.0,0.0212,0.0217,0.0212
10006677,2024-03-11,82447.0,0.0212,10000.0,0.3678,123101.0,0.0185,3.6,0.0212,0.0378,0.0001,0.0196,34156288.0,0.0365,0.0196,0.0365
10006677,2024-03-12,77229.0,0.0365,10000.0,0.3927,183889.0,0.031,3.6,0.0365,0.0465,0.0001,0.04,71305153.0,0.0386,0.04,0.0386
10006677,2024-03-13,82512.0,0.0386,10000.0,0.3958,130718.0,0.0259,3.6,0.0386,0.039,0.0001,0.039,41149224.0,0.0281,0.039,0.0281
10006677,2024-03-14,84235.0,0.0281,10000.0,0.3811,161271.0,0.0176,3.6,0.0281,0.0365,0.0001,0.0265,41440468.0,0.022,0.0265,0.022
10006677,2024-03-15,89111.0,0.022,10000.0,0.3724,138195.0,0.0131,3.6,0.022,0.0234,0.0001,0.0197,24895935.0,0.0222,0.0197,0.0222
10006677,2024-03-18,84969.0,0.0222,10000.0,0.3744,171697.0,0.0203,3.6,0.0222,0.0327,0.0001,0.0225,46155619.0,0.031,0.0225,0.031
10006677,2024-03-19,86154.0,0.031,10000.0,0.3894,143114.0,0.017,3.6,0.031,0.0342,0.0001,0.029,35376559.0,0.0174,0.029,0.0174
10006677,2024-03-20,83538.0,0.0174,10000.0,0.3712,144195.0,0.0138,3.6,0.0174,0.022,0.0001,0.0174,25799467.0,0.0177,0.0174,0.0177
10006677,2024-03-21,83349.0,0.0177,10000.0,0.3721,151989.0,0.0139,3.6,0.0177,0.0256,0.0001,0.0218,28721087.0,0.0146,0.0218,0.0146
10006677,2024-03-22,80467.0,0.0146,10000.0,0.3686,156057.0,0.004,3.6,0.0146,0.0146,0.0001,0.0144,10702134.0,0.004,0.0144,0.004
10006677,2024-03-25,69050.0,0.004,10000.0,0.3518,82910.0,0.0011,3.6,0.004,0.0054,0.0001,0.004,2720623.0,0.0013,0.004,0.0013
10006677,2024-03-26,56197.0,0.0013,10000.0,0.3453,38613.0,0.0002,3.6,0.0013,0.0017,0.0001,0.0015,317358.0,0.0003,0.0015,0.0003
10006677,2024-03-27,54288.0,0.0003,10000.0,0.3465,6929.0,0.0001,3.6,0.0003,0.0003,0.0001,0.0002,12837.0,0.0,0.0002,0.0001
10006678,2024-01-18,3066.0,0.0146,10000.0,0.2723,42151.0,0.0121,2.9,0.0146,0.0325,0.0001,0.0139,10239645.0,0.0132,0.0139,0.0132
10006678,2024-01-19,3325.0,0.0132,10000.0,0.2664,15016.0,0.0112,2.9,0.0132,0.0143,0.0001,0.0142,1833425.0,0.0119,0.0142,0.0119
10006678,2024-01-22,3723.0,0.0119,10000.0,0.2644,31274.0,0.0106,2.9,0.0119,0.0304,0.0001,0.0121,4812087.0,0.0233,0.0121,0.0233
10006678,2024-01-23,3768.0,0.0233,10000.0,0.2827,12117.0,0.0136,2.9,0.0233,0.0274,0.0001,0.0234,2286735.0,0.0172,0.0234,0.0172
10006678,2024-01-24,4159.0,0.0172,10000.0,0.2744,22109.0,0.0105,2.9,0.0172,0.0231,0.0001,0.0164,3769051.0,0.011,0.0164,0.011
10006678,2024-01-25,3640.0,0.011,10000.0,0.2631,5521.0,0.0064,2.9,0.011,0.0116,0.0001,0.0111,482179.0,0.0066,0.0111,0.0066
10006678,2024-01-26,3901.0,0.0066,10000.0,0.2531,2079.0,0.0048,2.9,0.0066,0.0067,0.0001,0.0067,117461.0,0.0052,0.0067,0.005
10006678,2024-01-29,3942.0,0.005,10000.0,0.2523,1930.0,0.0046,2.9,0.0052,0.0068,0.0001,0.005,103711.0,0.0068,0.005,0.0068
10006678,2024-01-30,4034.0,0.0068,10000.0,0.2569,2732.0,0.007,2.9,0.0068,0.0125,0.0001,0.0073,257915.0,0.0123,0.0073,0.0123
10006678,2024-01-31,4346.0,0.0123,10000.0,0.268,5179.0,0.0111,2.9,0.0123,0.0234,0.0001,0.0127,881744.0,0.0183,0.0127,0.0183
10006678,2024-02-01,4512.0,0.0183,10000.0,0.2761,2456.0,0.0139,2.9,0.0183,0.0229,0.0001,0.0187,429368.0,0.0174,0.0187,0.0174
10006678,2024-02-02,5965.0,0.0174,10000.0,0.2756,15296.0,0.0152,2.9,0.0174,0.0533,0.0001,0.0161,4352243.0,0.0258,0.0161,0.0258
10006678,2024-02-05,7024.0,0.0258,10000.0,0.287,18828.0,0.0264,2.9,0.0258,0.0601,0.0001,0.0293,7376458.0,0.0372,0.0293,0.0372
10006678,2024-02-06,7780.0,0.0372,10000.0,0.2964,10746.0,0.0097,2.9,0.0372,0.0403,0.0001,0.0396,1926611.0,0.0102,0.0396,0.0102
10006678,2024-02-07,7966.0,0.0102,10000.0,0.2591,4091.0,0.0068,2.9,0.0102,0.0101,0.0001,0.0101,321869.0,0.0074,0.0101,0.0074
10006678,2024-02-08,7545.0,0.0074,10000.0,0.2534,2258.0,0.0056,2.9,0.0074,0.007,0.0001,0.0066,142214.0,0.006,0.0066,0.006
10006678,2024-02-19,7453.0,0.006,10000.0,0.2498,1376.0,0.0022,2.9,0.006,0.0043,0.0001,0.0033,37766.0,0.0025,0.0033,0.0025
10006678,2024-02-20,6865.0,0.0025,10000.0,0.2436,2979.0,0.0015,2.9,0.0025,0.0025,0.0001,0.0025,52891.0,0.0017,0.0025,0.0016
10006678,2024-02-21,6055.0,0.0016,10000.0,0.2416,2416.0,0.0005,2.9,0.0017,0.0019,0.0001,0.0019,21363.0,0.0007,0.0019,0.0007
10006678,2024-02-22,5999.0,0.0007,10000.0,0.2358,185.0,0.0006,2.9,0.0007,0.0008,0.0001,0.0007,1375.0,0.0008,0.0007,0.0007
10006678,2024-02-23,5786.0,0.0007,10000.0,0.2333,579.0,0.0006,2.9,0.0008,0.0008,0.0001,0.0007,4534.0,0.0009,0.0007,0.0008
10006678,2024-02-26,5617.0,0.0008,10000.0,0.2331,741.0,0.0007,2.9,0.0009,0.001,0.0001,0.0008,6202.0,0.001,0.0008,0.001
10006678,2024-02-27,5240.0,0.001,10000.0,0.2367,736.0,0.0007,2.9,0.001,0.0009,0.0001,0.0009,5950.0,0.0007,0.0009,0.0007
10006678,2024-02-28,4069.0,0.0007,10000.0,0.2323,2852.0,0.0005,2.9,0.0007,0.0042,0.0001,0.0007,17498.0,0.0009,0.0007,0.0009
10006678,2024-02-29,3918.0,0.0009,10000.0,0.2361,552.0,0.0005,2.9,0.0009,0.0009,0.0001,0.0008,3980.0,0.0006,0.0008,0.0006
10006678,2024-03-01,4018.0,0.0006,10000.0,0.2303,1892.0,0.0004,2.9,0.0006,0.0006,0.0001,0.0006,9548.0,0.0004,0.0006,0.0004
10006678,2024-03-04,4014.0,0.0004,10000.0,0.2274,48.0,0.0004,2.9,0.0004,0.0005,0.0001,0.0004,201.0,0.0004,0.0004,0.0004
10006678,2024-03-05,4011.0,0.0004,10000.0,0.2277,289.0,0.0003,2.9,0.0004,0.0004,0.0001,0.0004,952.0,0.0003,0.0004,0.0003
10006678,2024-03-06,4047.0,0.0003,10000.0,0.2247,175.0,0.0003,2.9,0.0003,0.0004,0.0001,0.0003,541.0,0.0004,0.0003,0.0004
10006678,2024-03-07,4067.0,0.0004,10000.0,0.2262,140.0,0.0003,2.9,0.0004,0.0004,0.0001,0.0004,492.0,0.0003,0.0004,0.0003
10006678,2024-03-08,4044.0,0.0003,10000.0,0.228,320.0,0.0002,2.9,0.0003,0.0003,0.0001,0.0003,903.0,0.0003,0.0003,0.0002
10006678,2024-03-11,4019.0,0.0002,10000.0,0.227,101.0,0.0002,2.9,0.0003,0.0002,0.0001,0.0002,202.0,0.0003,0.0002,0.0002
10006678,2024-03-12,3831.0,0.0002,10000.0,0.2222,335.0,0.0002,2.9,0.0003,0.0003,0.0001,0.0003,912.0,0.0003,0.0003,0.0003
10006678,2024-03-13,3768.0,0.0003,10000.0,0.2217,103.0,0.0002,2.9,0.0003,0.0003,0.0001,0.0003,276.0,0.0002,0.0003,0.0002
10006678,2024-03-14,3798.0,0.0002,10000.0,0.2237,45.0,0.0002,2.9,0.0002,0.0003,0.0001,0.0003,130.0,0.0003,0.0003,0.0002
10006678,2024-03-15,3785.0,0.0002,10000.0,0.2251,55.0,0.0001,2.9,0.0003,0.0002,0.0001,0.0002,91.0,0.0002,0.0002,0.0002
10006678,2024-03-18,3791.0,0.0002,10000.0,0.2241,109.0,0.0001,2.9,0.0002,0.0002,0.0001,0.0001,162.0,0.0002,0.0001,0.0002
10006678,2024-03-19,3884.0,0.0002,10000.0,0.221,267.0,0.0001,2.9,0.0002,0.0002,0.0001,0.0001,300.0,0.0001,0.0001,0.0001
10006678,2024-03-20,4049.0,0.0001,10000.0,0.2232,346.0,0.0001,2.9,0.0001,0.0002,0.0001,0.0001,353.0,0.0001,0.0001,0.0001
10006678,2024-03-21,4094.0,0.0001,10000.0,0.2229,225.0,0.0001,2.9,0.0001,0.0002,0.0001,0.0001,242.0,0.0001,0.0001,0.0001
10006678,2024-03-22,4064.0,0.0001,10000.0,0.2231,34.0,0.0001,2.9,0.0001,0.0001,0.0001,0.0001,34.0,0.0001,0.0001,0.0001
10006678,2024-03-25,3831.0,0.0001,10000.0,0.2262,857.0,0.0001,2.9,0.0001,0.0002,0.0001,0.0001,1186.0,0.0001,0.0001,0.0001
10006678,2024-03-26,3841.0,0.0001,10000.0,0.2281,31.0,0.0001,2.9,0.0001,0.0001,0.0001,0.0001,31.0,0.0001,0.0001,0.0001
10006678,2024-03-27,3875.0,0.0001,10000.0,0.227,49.0,0.0001,2.9,0.0001,0.0001,0.0001,0.0001,49.0,0.0,0.0001,0.0001
10006679,2024-01-18,1520.0,0.0211,10000.0,0.2888,22072.0,0.0168,2.95,0.0211,0.0423,0.0001,0.0193,6572561.0,0.0186,0.0193,0.0186
10006679,2024-01-19,1978.0,0.0186,10000.0,0.2818,7502.0,0.0154,2.95,0.0186,0.0194,0.0001,0.0194,1280942.0,0.0166,0.0194,0.0166
10006679,2024-01-22,2497.0,0.0166,10000.0,0.2791,20472.0,0.0147,2.95,0.0166,0.0405,0.0001,0.0172,4313471.0,0.0317,0.0172,0.0317
10006679,2024-01-23,2921.0,0.0317,10000.0,0.3011,4732.0,0.0186,2.95,0.0317,0.042,0.0001,0.0321,1197630.0,0.0232,0.0321,0.0232
10006679,2024-01-24,3639.0,0.0232,10000.0,0.2904,7065.0,0.0144,2.95,0.0232,0.0311,0.0001,0.0223,1570975.0,0.015,0.0223,0.0152
10006679,2024-01-25,3599.0,0.0152,10000.0,0.2771,3328.0,0.0087,2.95,0.015,0.0159,0.0001,0.0147,384683.0,0.009,0.0147,0.009
10006679,2024-01-26,2589.0,0.009,10000.0,0.2655,3739.0,0.0068,2.95,0.009,0.0093,0.0001,0.0088,297022.0,0.0075,0.0088,0.0075
10006679,2024-01-29,3332.0,0.0075,10000.0,0.2646,3202.0,0.0063,2.95,0.0075,0.0103,0.0001,0.007,262399.0,0.0103,0.007,0.0103
10006679,2024-01-30,4000.0,0.0103,10000.0,0.2704,4590.0,0.0103,2.95,0.0103,0.0174,0.0001,0.0106,577332.0,0.0172,0.0106,0.0172
10006679,2024-01-31,4608.0,0.0172,10000.0,0.2829,7761.0,0.0157,2.95,0.0172,0.0315,0.0001,0.0172,1805155.0,0.0252,0.0172,0.0252
10006679,2024-02-01,4467.0,0.0252,10000.0,0.293,2092.0,0.0188,2.95,0.0252,0.0309,0.0001,0.0264,501179.0,0.0238,0.0264,0.0227
10006679,2024-02-02,5024.0,0.0227,10000.0,0.292,12816.0,0.021,2.95,0.0238,0.0677,0.0001,0.0229,4671066.0,0.0354,0.0229,0.0354
10006679,2024-02-05,5849.0,0.0354,10000.0,0.3066,23434.0,0.0355,2.95,0.0354,0.0765,0.0001,0.0391,11674450.0,0.0464,0.0391,0.0464
10006679,2024-02-06,5368.0,0.0464,10000.0,0.3156,7626.0,0.0136,2.95,0.0464,0.0506,0.0001,0.0506,1847575.0,0.0142,0.0506,0.0142
10006679,2024-02-07,5439.0,0.0142,10000.0,0.2731,2288.0,0.0096,2.95,0.0142,0.0138,0.0001,0.0136,254465.0,0.0102,0.0136,0.0102
10006679,2024-02-08,5126.0,0.0102,10000.0,0.2662,2891.0,0.0076,2.95,0.0102,0.0096,0.0001,0.0096,248221.0,0.0078,0.0096,0.0078
10006679,2024-02-19,6250.0,0.0078,10000.0,0.2616,2665.0,0.003,2.95,0.0078,0.0058,0.0001,0.0058,92979.0,0.0034,0.0058,0.0035
10006679,2024-02-20,6203.0,0.0035,10000.0,0.2545,1004.0,0.0023,2.95,0.0034,0.0036,0.0001,0.0035,27709.0,0.0025,0.0035,0.0025
10006679,2024-02-21,5305.0,0.0025,10000.0,0.2524,3478.0,0.0007,2.95,0.0025,0.0027,0.0001,0.0026,44202.0,0.0009,0.0026,0.0008
10006679,2024-02-22,4712.0,0.0008,10000.0,0.246,1353.0,0.0008,2.95,0.0009,0.0011,0.0001,0.0009,13586.0,0.001,0.0009,0.001
10006679,2024-02-23,4642.0,0.001,10000.0,0.2435,352.0,0.0009,2.95,0.001,0.0011,0.0001,0.0009,3842.0,0.0011,0.0009,0.0011
10006679,2024-02-26,4708.0,0.0011,10000.0,0.2433,247.0,0.001,2.95,0.0011,0.0013,0.0001,0.001,2758.0,0.0014,0.001,0.0013
10006679,2024-02-27,4583.0,0.0013,10000.0,0.2471,332.0,0.001,2.95,0.0014,0.0012,0.0001,0.0012,3599.0,0.001,0.0012,0.001
10006679,2024-02-28,5213.0,0.001,10000.0,0.2426,1599.0,0.0008,2.95,0.001,0.0012,0.0001,0.0009,16036.0,0.0012,0.0009,0.0012
10006679,2024-02-29,4842.0,0.0012,10000.0,0.2464,1387.0,0.0007,2.95,0.0012,0.0012,0.0001,0.0012,12923.0,0.0007,0.0012,0.0007
10006679,2024-03-01,3717.0,0.0007,10000.0,0.2404,1650.0,0.0005,2.95,0.0007,0.0007,0.0001,0.0007,9600.0,0.0005,0.0007,0.0005
10006679,2024-03-04,3693.0,0.0005,10000.0,0.2375,108.0,0.0004,2.95,0.0005,0.0005,0.0001,0.0005,530.0,0.0005,0.0005,0.0005
10006679,2024-03-05,3714.0,0.0005,10000.0,0.2378,149.0,0.0004,2.95,0.0005,0.0005,0.0001,0.0004,648.0,0.0005,0.0004,0.0004
10006679,2024-03-06,3700.0,0.0004,10000.0,0.2349,134.0,0.0003,2.95,0.0005,0.0004,0.0001,0.0003,430.0,0.0004,0.0003,0.0003
10006679,2024-03-07,3693.0,0.0003,10000.0,0.2362,100.0,0.0003,2.95,0.0004,0.0004,0.0001,0.0003,370.0,0.0003,0.0003,0.0003
10006679,2024-03-08,2992.0,0.0003,10000.0,0.238,1052.0,0.0003,2.95,0.0003,0.0004,0.0001,0.0003,4080.0,0.0003,0.0003,0.0003
10006679,2024-03-11,2960.0,0.0003,10000.0,0.237,213.0,0.0003,2.95,0.0003,0.0004,0.0001,0.0003,647.0,0.0003,0.0003,0.0003
10006679,2024-03-12,2849.0,0.0003,10000.0,0.2322,528.0,0.0002,2.95,0.0003,0.0004,0.0001,0.0002,1901.0,0.0003,0.0002,0.0003
10006679,2024-03-13,2857.0,0.0003,10000.0,0.2317,87.0,0.0003,2.95,0.0003,0.0004,0.0001,0.0003,314.0,0.0003,0.0003,0.0004
10006679,2024-03-14,2837.0,0.0004,10000.0,0.2338,20.0,0.0002,2.95,0.0003,0.0002,0.0001,0.0002,40.0,0.0003,0.0002,0.0002
10006679,2024-03-15,2876.0,0.0002,10000.0,0.2351,194.0,0.0002,2.95,0.0003,0.0002,0.0001,0.0002,388.0,0.0003,0.0002,0.0002
10006679,2024-03-18,2770.0,0.0002,10000.0,0.2342,118.0,0.0001,2.95,0.0003,0.0002,0.0001,0.0001,121.0,0.0002,0.0001,0.0002
10006679,2024-03-19,2770.0,0.0002,10000.0,0.231,1.0,0.0002,2.95,0.0002,0.0002,0.0001,0.0002,2.0,0.0002,0.0002,0.0002
10006679,2024-03-20,2739.0,0.0002,10000.0,0.2333,61.0,0.0001,2.95,0.0002,0.0002,0.0001,0.0001,68.0,0.0001,0.0001,0.0002
10006679,2024-03-21,2759.0,0.0002,10000.0,0.2329,432.0,0.0001,2.95,0.0001,0.0002,0.0001,0.0002,439.0,0.0001,0.0002,0.0001
10006679,2024-03-22,2739.0,0.0001,10000.0,0.2331,24.0,0.0001,2.95,0.0001,0.0001,0.0001,0.0001,24.0,0.0001,0.0001,0.0001
10006679,2024-03-25,2711.0,0.0001,10000.0,0.2362,21.0,0.0001,2.95,0.0001,0.0002,0.0001,0.0001,22.0,0.0001,0.0001,0.0001
10006679,2024-03-26,2707.0,0.0001,10000.0,0.2381,13.0,0.0001,2.95,0.0001,0.0001,0.0001,0.0001,13.0,0.0001,0.0001,0.0001
10006679,2024-03-27,2735.0,0.0001,10000.0,0.237,39.0,0.0001,2.95,0.0001,0.0001,0.0001,0.0001,39.0,0.0,0.0001,0.0001
10006680,2024-01-18,4095.0,0.0293,10000.0,0.307,33344.0,0.023,3.0,0.0293,0.0549,0.0001,0.0266,13549664.0,0.0248,0.0266,0.0248
10006680,2024-01-19,5517.0,0.0248,10000.0,0.298,9641.0,0.0215,3.0,0.0248,0.0282,0.0001,0.0268,2269179.0,0.023,0.0268,0.023
10006680,2024-01-22,5749.0,0.023,10000.0,0.2955,16619.0,0.0203,3.0,0.023,0.0521,0.0001,0.0234,4972455.0,0.0426,0.0234,0.0426
10006680,2024-01-23,6728.0,0.0426,10000.0,0.322,9819.0,0.0254,3.0,0.0426,0.0668,0.0001,0.0447,3628244.0,0.0314,0.0447,0.0314
10006680,2024-01-24,6179.0,0.0314,10000.0,0.3086,12071.0,0.02,3.0,0.0314,0.042,0.0001,0.0303,3782806.0,0.0208,0.0303,0.0213
10006680,2024-01-25,7020.0,0.0213,10000.0,0.2929,9517.0,0.0119,3.0,0.0208,0.0228,0.0001,0.0209,1474277.0,0.0127,0.0209,0.0127
10006680,2024-01-26,7123.0,0.0127,10000.0,0.2792,3535.0,0.0098,3.0,0.0127,0.0131,0.0001,0.0124,404233.0,0.0107,0.0124,0.0107
10006680,2024-01-29,8389.0,0.0107,10000.0,0.2778,5916.0,0.0094,3.0,0.0107,0.0146,0.0001,0.0103,705821.0,0.0146,0.0103,0.0146
10006680,2024-01-30,8845.0,0.0146,10000.0,0.2847,9963.0,0.0148,3.0,0.0146,0.0245,0.0001,0.0153,1862870.0,0.0238,0.0153,0.0238
10006680,2024-01-31,8643.0,0.0238,10000.0,0.2995,15956.0,0.0223,3.0,0.0238,0.0414,0.0001,0.0247,4992133.0,0.0331,0.0247,0.0331
10006680,2024-02-01,8795.0,0.0331,10000.0,0.3109,5675.0,0.0255,3.0,0.0331,0.0412,0.0001,0.0353,1830896.0,0.0326,0.0353,0.0326
10006680,2024-02-02,9782.0,0.0326,10000.0,0.3108,19732.0,0.0284,3.0,0.0326,0.0814,0.0001,0.0311,9257063.0,0.0463,0.0311,0.0463
10006680,2024-02-05,10379.0,0.0463,10000.0,0.3275,27405.0,0.0461,3.0,0.0463,0.0954,0.0001,0.0498,17396336.0,0.0598,0.0498,0.0598
10006680,2024-02-06,12089.0,0.0598,10000.0,0.339,14887.0,0.0188,3.0,0.0598,0.0647,0.0001,0.0644,4919212.0,0.0198,0.0644,0.0198
10006680,2024-02-07,11033.0,0.0198,10000.0,0.2887,7303.0,0.0137,3.0,0.0198,0.0195,0.0001,0.0195,1156415.0,0.0145,0.0195,0.0145
10006680,2024-02-08,12465.0,0.0145,10000.0,0.2805,6143.0,0.011,3.0,0.0145,0.0137,0.0001,0.0137,751268.0,0.0111,0.0137,0.0111
10006680,2024-02-19,14391.0,0.0111,10000.0,0.2749,8081.0,0.0048,3.0,0.0111,0.0094,0.0001,0.0092,459710.0,0.0054,0.0092,0.0054
10006680,2024-02-20,16367.0,0.0054,10000.0,0.2665,8195.0,0.0033,3.0,0.0054,0.006,0.0001,0.0058,334847.0,0.004,0.0058,0.004
10006680,2024-02-21,16720.0,0.004,10000.0,0.2639,9419.0,0.0013,3.0,0.004,0.0048,0.0001,0.0041,210846.0,0.0016,0.0041,0.0016
10006680,2024-02-22,16635.0,0.0016,10000.0,0.2567,1401.0,0.0014,3.0,0.0016,0.0017,0.0001,0.0017,21927.0,0.0015,0.0017,0.0015
10006680,2024-02-23,16194.0,0.0015,10000.0,0.254,1019.0,0.0014,3.0,0.0015,0.0018,0.0001,0.0015,16250.0,0.0016,0.0015,0.0017
10006680,2024-02-26,15933.0,0.0017,10000.0,0.2538,764.0,0.0015,3.0,0.0016,0.0019,0.0001,0.0017,12622.0,0.002,0.0017,0.0019
10006680,2024-02-27,17393.0,0.0019,10000.0,0.2577,2547.0,0.0015,3.0,0.002,0.0018,0.0001,0.0018,43318.0,0.0015,0.0018,0.0015
10006680,2024-02-28,17891.0,0.0015,10000.0,0.2531,1953.0,0.0012,3.0,0.0015,0.002,0.0001,0.0013,29427.0,0.0019,0.0013,0.0018
10006680,2024-02-29,16366.0,0.0018,10000.0,0.2571,3767.0,0.001,3.0,0.0019,0.0018,0.0001,0.0017,45795.0,0.001,0.0017,0.001
10006680,2024-03-01,16453.0,0.001,10000.0,0.2507,1840.0,0.0008,3.0,0.001,0.0011,0.0001,0.001,18079.0,0.0009,0.001,0.0009
10006680,2024-03-04,15445.0,0.0009,10000.0,0.2479,1183.0,0.0006,3.0,0.0009,0.0008,0.0001,0.0007,8360.0,0.0007,0.0007,0.0007
10006680,2024-03-05,16272.0,0.0007,10000.0,0.248,4027.0,0.0005,3.0,0.0007,0.0008,0.0001,0.0007,25029.0,0.0005,0.0007,0.0006
10006680,2024-03-06,16229.0,0.0006,10000.0,0.2449,293.0,0.0005,3.0,0.0005,0.0007,0.0001,0.0006,1708.0,0.0005,0.0006,0.0006
10006680,2024-03-07,15981.0,0.0006,10000.0,0.2463,509.0,0.0005,3.0,0.0005,0.0006,0.0001,0.0005,2852.0,0.0004,0.0005,0.0005
10006680,2024-03-08,16040.0,0.0005,10000.0,0.2481,2261.0,0.0004,3.0,0.0004,0.0007,0.0001,0.0005,13436.0,0.0004,0.0005,0.0005
10006680,2024-03-11,15918.0,0.0005,10000.0,0.2471,422.0,0.0004,3.0,0.0004,0.0005,0.0001,0.0005,1833.0,0.0003,0.0005,0.0004
10006680,2024-03-12,15907.0,0.0004,10000.0,0.2422,111.0,0.0003,3.0,0.0003,0.0004,0.0001,0.0004,439.0,0.0003,0.0004,0.0003
10006680,2024-03-13,15746.0,0.0003,10000.0,0.2417,206.0,0.0002,3.0,0.0003,0.0004,0.0001,0.0003,573.0,0.0003,0.0003,0.0004
