time,option_type,k1,k2,t1,t2,score0,peak_score,ttl_min,ttl_improve1,n_tracked,resolved,exit_reason,leg1_buy,leg2_buy,leg1_sell,leg2_sell
2026-04-02 14:30:00,P,4150.0,4900.0,15,78,1.7144190107498087,1.7144190107498087,,,25,False,session_end,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900
2026-04-02 10:53:00,P,4200.0,4950.0,15,78,1.714307346236419,1.714307346236419,,,47,False,session_end,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 09:30:00,P,4250.0,4850.0,15,78,1.7111375686489243,1.7111375686489243,,,90,False,timeout_90min,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850
2026-04-02 10:21:00,P,4200.0,4850.0,15,78,1.7093664832125752,1.7093664832125752,,,79,False,timeout_60min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-02 11:19:00,P,4200.0,4950.0,15,78,1.7081649045962923,1.7081649045962923,,,21,False,session_end,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 14:39:00,P,4150.0,4950.0,15,78,1.7077442989072988,1.7077442989072988,,,16,False,session_end,IO2604P4150,IO2606P4950,IO2606P4150,IO2604P4950
2026-04-02 13:44:00,P,4300.0,4800.0,15,169,1.706558618485939,1.706558618485939,,,71,False,timeout_60min,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-02 14:53:00,P,4150.0,5000.0,15,78,1.7050733355069068,1.7050733355069068,,,2,False,session_end,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000
2026-04-02 13:20:00,P,4150.0,4800.0,15,78,1.7017160771942363,1.7017160771942363,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-02 13:20:00,P,4200.0,5100.0,15,78,1.6952816897242675,1.6952816897242675,,,90,False,timeout_90min,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-02 09:30:00,P,4200.0,4750.0,15,78,1.6947171955196343,1.6947171955196343,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-02 09:31:00,P,4000.0,4600.0,15,78,1.6937547934408042,1.6937547934408042,,,90,False,timeout_90min,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-04-02 14:30:00,P,4100.0,4750.0,15,78,1.6937221845697217,1.6937221845697217,,,25,False,session_end,IO2604P4100,IO2606P4750,IO2606P4100,IO2604P4750
2026-04-02 09:30:00,P,4300.0,4900.0,15,169,1.6925910433963054,1.6925910433963054,,,90,False,timeout_90min,IO2604P4300,IO2609P4900,IO2609P4300,IO2604P4900
2026-04-02 14:04:00,P,4150.0,5000.0,15,78,1.6918245906211866,1.7750444566922703,,,51,False,session_end,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000
2026-04-02 14:30:00,P,4150.0,4850.0,15,78,1.6886742743424894,1.6886742743424894,,,25,False,session_end,IO2604P4150,IO2606P4850,IO2606P4150,IO2604P4850
2026-04-02 13:05:00,P,4200.0,4950.0,15,78,1.6872622702833215,1.6872622702833215,,,90,False,timeout_90min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 13:37:00,P,4100.0,4700.0,15,78,1.6868260910437975,1.6868260910437975,,,78,False,timeout_60min,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-04-02 09:37:00,P,4200.0,4750.0,15,78,1.6862581652142763,1.6862581652142763,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-02 14:39:00,P,4150.0,4900.0,15,78,1.6857602323012062,1.6857602323012062,,,16,False,session_end,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900
2026-04-02 10:39:00,P,4200.0,4850.0,15,78,1.6852716253383933,1.6852716253383933,,,61,False,timeout_60min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-02 11:24:00,P,4250.0,5200.0,15,78,1.6823071865049304,1.6823071865049304,,,16,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-02 14:39:00,P,4100.0,4750.0,15,78,1.6811792330822302,1.6811792330822302,,,16,False,session_end,IO2604P4100,IO2606P4750,IO2606P4100,IO2604P4750
2026-04-02 13:20:00,P,4100.0,4700.0,15,78,1.6768065573460216,1.6868260760166636,,,90,False,timeout_90min,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-04-02 14:19:00,P,4150.0,4800.0,15,78,1.6741446886467617,1.6741446886467617,,,36,False,session_end,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-02 09:32:00,P,4200.0,4750.0,15,78,1.671152596527227,1.6862582679836162,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-02 13:20:00,P,4200.0,5000.0,15,78,1.6703391231636784,1.6703391231636784,,,90,False,timeout_90min,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-02 14:30:00,P,4050.0,4650.0,15,78,1.6693508570971711,1.6693508570971711,,,25,False,session_end,IO2604P4050,IO2606P4650,IO2606P4050,IO2604P4650
2026-04-02 14:37:00,P,4200.0,5200.0,15,78,1.6683898306943887,1.6683898306943887,,,18,False,session_end,IO2604P4200,IO2606P5200,IO2606P4200,IO2604P5200
2026-04-02 09:30:00,P,4100.0,5000.0,15,169,1.668158141461683,1.668158141461683,,,90,False,timeout_90min,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000
2026-04-02 10:21:00,P,4200.0,4800.0,15,78,1.6666134980081098,1.6666134980081098,,,79,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 13:39:00,P,4200.0,5000.0,15,78,1.6664408549160703,1.6664408549160703,,,76,False,timeout_60min,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-02 10:28:00,P,4200.0,4800.0,15,78,1.6663454248486649,1.6663454248486649,,,72,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 14:15:00,P,4200.0,5100.0,15,78,1.6660361000246475,1.6660361000246475,,,40,False,session_end,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-02 11:15:00,P,4100.0,4700.0,15,78,1.6657311509486004,1.6657311509486004,,,25,False,session_end,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-04-02 09:30:00,P,4250.0,4800.0,15,78,1.6656861365733524,1.6656861365733524,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 09:30:00,P,4400.0,5000.0,15,169,1.6616125327648563,1.6616125327648563,,,90,False,timeout_90min,IO2604P4400,IO2609P5000,IO2609P4400,IO2604P5000
2026-04-02 14:39:00,P,4150.0,4850.0,15,78,1.6615291181061234,1.6615291181061234,,,16,False,session_end,IO2604P4150,IO2606P4850,IO2606P4150,IO2604P4850
2026-04-02 09:30:00,P,4000.0,4700.0,43,169,1.658496230731315,1.658496230731315,,,90,False,timeout_90min,IO2605P4000,IO2609P4700,IO2609P4000,IO2605P4700
2026-04-02 10:13:00,P,4300.0,4700.0,15,169,1.6571917386089825,1.6571917386089825,,,87,False,timeout_60min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 09:48:00,P,4250.0,5000.0,15,78,1.6550257715906944,1.7187351155529456,,,90,False,timeout_90min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-02 14:37:00,P,4200.0,5100.0,15,78,1.6527381411829216,1.6527381411829216,,,18,False,session_end,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-02 10:20:00,P,4200.0,4800.0,15,78,1.6515803616474196,1.666613467317699,,,80,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 09:43:00,P,4300.0,5200.0,15,78,1.6512919927301983,1.6512919927301983,,,90,False,timeout_90min,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
2026-04-02 09:53:00,P,4250.0,5000.0,15,78,1.6482769269693027,1.7187351155529456,,,90,False,timeout_90min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-02 09:36:00,P,4250.0,4900.0,15,78,1.646165047314908,1.646165047314908,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-02 14:39:00,P,4200.0,5100.0,15,78,1.643247124633819,1.643247124633819,,,16,False,session_end,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-02 09:53:00,P,4400.0,5000.0,15,169,1.6423022556504792,1.6423022556504792,,,90,False,timeout_90min,IO2604P4400,IO2609P5000,IO2609P4400,IO2604P5000
2026-04-02 14:15:00,P,4200.0,5000.0,15,78,1.6418849850190202,1.6418849850190202,,,40,False,session_end,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-02 10:28:00,P,4150.0,4700.0,15,78,1.6386186888127725,1.6386186888127725,,,72,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 09:41:00,P,4150.0,4650.0,15,78,1.637860773779099,1.637860773779099,,,90,False,timeout_90min,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-02 09:47:00,P,4250.0,4900.0,15,78,1.6376033762326154,1.6376033762326154,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-02 09:30:00,P,4200.0,4700.0,15,78,1.637238786559032,1.637238786559032,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 13:20:00,P,4200.0,4900.0,15,78,1.6336769912523414,1.6336769912523414,,,90,False,timeout_90min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-02 11:19:00,P,4250.0,5100.0,15,78,1.633662983336868,1.633662983336868,,,21,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-02 09:43:00,P,4300.0,5100.0,15,78,1.6328344756686748,1.6328344756686748,,,90,False,timeout_90min,IO2604P4300,IO2606P5100,IO2606P4300,IO2604P5100
2026-04-02 11:14:00,P,4000.0,4600.0,15,78,1.6319159142911863,1.6319159142911863,,,26,False,session_end,IO2604P4000,IO2606P4600,IO2606P4000,IO2604P4600
2026-04-02 09:38:00,P,4200.0,4700.0,15,78,1.630803772813978,1.630803772813978,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 09:38:00,P,4250.0,4800.0,15,78,1.6286023776154506,1.6286023776154506,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 14:37:00,P,4200.0,5000.0,15,78,1.6283828492689938,1.6283828492689938,,,18,False,session_end,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-02 14:39:00,P,4150.0,4800.0,15,78,1.6234873973597557,1.6234873973597557,,,16,False,session_end,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-02 13:29:00,P,4150.0,4700.0,15,78,1.622341731565884,1.622341731565884,,,86,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 14:39:00,P,4100.0,4700.0,15,78,1.6211872155377471,1.6211872155377471,,,16,False,session_end,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700
2026-04-02 14:13:00,P,4300.0,4800.0,15,169,1.621182309279018,1.621182309279018,,,42,False,session_end,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-02 09:44:00,P,4200.0,4700.0,15,78,1.6196055565544822,1.6196055565544822,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 10:28:00,P,4050.0,4600.0,15,78,1.6180012923797866,1.6180012923797866,,,72,False,timeout_60min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-02 11:19:00,P,4200.0,4800.0,15,78,1.6175864409980054,1.6175864409980054,,,21,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 14:39:00,P,4200.0,4600.0,15,169,1.6142561565513909,1.6142561565513909,,,16,False,session_end,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600
2026-04-02 14:37:00,P,4200.0,4950.0,15,78,1.6135573594073005,1.6135573594073005,,,18,False,session_end,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 09:37:00,P,4200.0,4700.0,15,78,1.6098429073771996,1.6308037509426834,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 14:30:00,P,4150.0,4750.0,15,78,1.6096732678003691,1.6096732678003691,,,25,False,session_end,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-02 09:30:00,P,4250.0,4750.0,15,78,1.609145444475961,1.609145444475961,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-04-02 10:21:00,P,4250.0,4900.0,15,78,1.6088810862093643,1.6088810862093643,,,79,False,timeout_60min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-02 13:20:00,P,4200.0,4850.0,15,78,1.607643551582808,1.607643551582808,,,90,False,timeout_90min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-02 10:50:00,P,4200.0,4800.0,15,78,1.6048873242825925,1.617586477688811,,,50,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 11:27:00,P,4300.0,4700.0,15,169,1.604645855050851,1.604645855050851,,,13,False,session_end,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 09:31:00,P,4150.0,4650.0,15,78,1.6045728803549768,1.637860803885465,,,90,False,timeout_90min,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-02 09:43:00,P,4300.0,5000.0,15,78,1.603257418848607,1.603257418848607,,,90,False,timeout_90min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-04-02 14:39:00,P,4200.0,4950.0,15,78,1.6030757072660822,1.6030757072660822,,,16,False,session_end,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 13:05:00,P,4200.0,4800.0,15,78,1.601791915678882,1.601791915678882,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 09:39:00,P,4300.0,5100.0,15,78,1.6012534182942044,1.6328345788361247,,,90,False,timeout_90min,IO2604P4300,IO2606P5100,IO2606P4300,IO2604P5100
2026-04-02 10:12:00,P,4250.0,4800.0,15,78,1.597391733358775,1.597391733358775,,,88,False,timeout_60min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 13:20:00,P,4150.0,4700.0,15,78,1.5964039408891164,1.6223416910324027,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 11:24:00,P,4250.0,4900.0,15,78,1.596127938292352,1.596127938292352,,,16,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-02 09:37:00,P,4250.0,4800.0,15,78,1.5951518069700927,1.62860240009816,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 10:39:00,P,4200.0,4750.0,15,78,1.592907017702221,1.592907017702221,,,61,False,timeout_60min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-02 14:37:00,P,4200.0,4900.0,15,78,1.5926042475693545,1.5926042475693545,,,18,False,session_end,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-02 14:04:00,P,4200.0,5200.0,15,78,1.5914905415495324,1.668389822205462,,,51,False,session_end,IO2604P4200,IO2606P5200,IO2606P4200,IO2604P5200
2026-04-02 13:44:00,P,4250.0,5200.0,15,78,1.591095078372568,1.591095078372568,,,71,False,timeout_60min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-02 13:39:00,P,4150.0,4700.0,15,78,1.5905207533018952,1.5905207533018952,,,76,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 11:19:00,P,4250.0,4950.0,15,78,1.589762143422016,1.589762143422016,,,21,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-02 10:37:00,P,4300.0,4700.0,15,169,1.587964415394602,1.6046457675794825,,,63,False,timeout_60min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 09:30:00,P,4100.0,4900.0,15,169,1.5852545942036718,1.5852545942036718,,,90,False,timeout_90min,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900
2026-04-02 14:11:00,P,4200.0,4950.0,15,78,1.5849131179293188,1.6135572518831434,,,44,False,session_end,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-02 09:34:00,P,4200.0,4700.0,15,78,1.5830032159743814,1.6308037509426834,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 14:39:00,P,4200.0,4900.0,15,78,1.5810916406599895,1.5810916406599895,,,16,False,session_end,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-02 14:39:00,P,4150.0,4750.0,15,78,1.5800373350303802,1.5800373350303802,,,16,False,session_end,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-02 10:21:00,P,4250.0,4850.0,15,78,1.5787320752147875,1.5787320752147875,,,79,False,timeout_60min,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850
2026-04-02 09:30:00,P,4400.0,4900.0,15,169,1.5787089855068452,1.5787089855068452,,,90,False,timeout_90min,IO2604P4400,IO2609P4900,IO2609P4400,IO2604P4900
2026-04-02 13:05:00,P,4250.0,5100.0,15,78,1.5785836828370636,1.5785836828370636,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-02 13:03:00,P,4150.0,4700.0,15,78,1.5768172678787031,1.6223416910324027,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 14:04:00,P,4200.0,5100.0,15,78,1.5760123053602688,1.6660362693343977,,,51,False,session_end,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-02 13:44:00,P,4250.0,5100.0,15,78,1.5754859772721548,1.5754859772721548,,,71,False,timeout_60min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-02 13:05:00,P,4300.0,4700.0,15,169,1.5752521462100504,1.5752521462100504,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 09:30:00,P,4300.0,4800.0,15,169,1.5744281819086514,1.9541479852193948,,,90,False,timeout_90min,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-02 09:53:00,P,4250.0,4850.0,15,78,1.5740867987613594,1.5787320323376022,,,90,False,timeout_90min,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850
2026-04-02 09:39:00,P,4300.0,5000.0,15,78,1.5716035366902317,1.6032574617356314,,,90,False,timeout_90min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-04-02 09:36:00,P,4250.0,4800.0,15,78,1.5715225971570477,1.62860240009816,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 13:24:00,P,4300.0,4700.0,15,169,1.5707861930079148,1.5707861930079148,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 13:20:00,P,4200.0,4800.0,15,78,1.5703934798458576,1.5703934798458576,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 14:19:00,P,4150.0,4700.0,15,78,1.568498771140519,1.568498771140519,,,36,False,session_end,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-02 11:15:00,P,4100.0,4650.0,15,78,1.567885094143208,1.567885094143208,,,25,False,session_end,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-02 11:19:00,P,4200.0,4750.0,15,78,1.5675123561977364,1.5675123561977364,,,21,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-02 14:37:00,P,4200.0,4850.0,15,78,1.5671784560670317,1.5671784560670317,,,18,False,session_end,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-02 10:07:00,P,4250.0,4800.0,15,78,1.5630896395334395,1.5973916205524403,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 10:47:00,P,4250.0,4900.0,15,78,1.5618105069018058,1.5961279778282924,,,53,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-02 14:04:00,P,4150.0,4750.0,15,78,1.5595864565488524,1.6096734256343186,,,51,False,session_end,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-02 13:20:00,P,4250.0,5100.0,15,78,1.5582111240331815,1.5754860469363994,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-02 10:03:00,P,4200.0,4700.0,15,78,1.5579334136527134,1.5579334136527134,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 09:43:00,P,4300.0,4900.0,15,78,1.5573205049560694,1.5573205049560694,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-04-02 14:04:00,P,4300.0,4800.0,15,169,1.5569261129291538,1.6211823299711063,,,51,False,session_end,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-02 14:39:00,P,4200.0,4850.0,15,78,1.556860526464907,1.556860526464907,,,16,False,session_end,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-02 14:30:00,P,4050.0,4600.0,15,78,1.554904606826267,1.554904606826267,,,25,False,session_end,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-02 09:39:00,P,4100.0,4600.0,15,78,1.5538395245292165,1.5538395245292165,,,90,False,timeout_90min,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-02 14:04:00,P,4200.0,5000.0,15,78,1.5523691096945984,1.6418850113639232,,,51,False,session_end,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-02 09:30:00,P,4000.0,5200.0,15,169,1.5520976052848177,1.5520976052848177,,,90,False,timeout_90min,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200
2026-04-02 09:30:00,P,4250.0,4700.0,15,78,1.5516670355153588,1.5516670355153588,,,90,False,timeout_90min,IO2604P4250,IO2606P4700,IO2606P4250,IO2604P4700
2026-04-02 14:30:00,P,4100.0,4650.0,15,78,1.5503651754750274,1.5503651754750274,,,25,False,session_end,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-02 13:44:00,P,4300.0,4700.0,15,169,1.5495755795161,1.5495755795161,,,71,False,timeout_60min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 09:39:00,P,4250.0,4750.0,15,78,1.5488316392903914,1.5488316392903914,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-04-02 13:02:00,P,4250.0,4950.0,15,78,1.547561602703574,1.547561602703574,,,90,False,timeout_90min,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-02 11:24:00,P,4300.0,5200.0,15,78,1.54735927184843,1.54735927184843,,,16,False,session_end,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
2026-04-02 10:06:00,P,4300.0,5000.0,15,78,1.5469067726477943,1.5469067726477943,,,90,False,timeout_90min,IO2604P4300,IO2606P5000,IO2606P4300,IO2604P5000
2026-04-02 14:19:00,P,4250.0,5000.0,15,78,1.5465562210850152,1.5465562210850152,,,36,False,session_end,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-02 13:20:00,P,4300.0,4700.0,15,169,1.5462248599165542,1.5707861363663351,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-02 10:28:00,P,4200.0,4700.0,15,78,1.5408176044017623,1.5408176044017623,,,72,False,timeout_60min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 10:31:00,P,4250.0,4800.0,15,78,1.540802842498303,1.540802842498303,,,69,False,timeout_60min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 14:39:00,P,4100.0,4650.0,15,78,1.540725780297961,1.540725780297961,,,16,False,session_end,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-02 14:04:00,P,4000.0,4550.0,15,78,1.539442668733702,1.539442668733702,,,51,False,session_end,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-04-02 09:37:00,P,4250.0,4750.0,15,78,1.53906321586029,1.5488316098390247,,,90,False,timeout_90min,IO2604P4250,IO2606P4750,IO2606P4250,IO2604P4750
2026-04-02 10:21:00,P,4200.0,4700.0,15,78,1.5389278735808554,1.5408176274667318,,,79,False,timeout_60min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 13:05:00,P,4250.0,4950.0,15,78,1.5369860625636214,1.5369860625636214,,,90,False,timeout_90min,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-02 10:21:00,P,4250.0,4800.0,15,78,1.535979090010322,1.540802786367834,,,79,False,timeout_60min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 09:44:00,P,4300.0,4900.0,15,78,1.535633144831846,1.535633144831846,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-04-02 14:37:00,P,4250.0,5200.0,15,78,1.535435784164219,1.535435784164219,,,18,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-02 14:15:00,P,4250.0,5100.0,15,78,1.5345613816363803,1.5345613816363803,,,40,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-02 13:20:00,P,4250.0,5000.0,15,78,1.5332685574725926,1.546556189928266,,,90,False,timeout_90min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-02 14:19:00,P,4250.0,4950.0,15,78,1.5311441197087845,1.5311441197087845,,,36,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-02 09:53:00,P,4250.0,4800.0,15,78,1.531121880094136,1.5973916205524403,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 14:37:00,P,4200.0,4800.0,15,78,1.5300837706434107,1.5300837706434107,,,18,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-02 10:28:00,P,4250.0,4800.0,15,78,1.5297762569242543,1.540802786367834,,,72,False,timeout_60min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-02 09:43:00,P,4300.0,4850.0,15,78,1.5283409034085411,1.5283409034085411,,,90,False,timeout_90min,IO2604P4300,IO2606P4850,IO2606P4300,IO2604P4850
2026-04-02 10:20:00,P,4200.0,4700.0,15,78,1.5256716904670578,1.5408176274667318,,,80,False,timeout_60min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-02 13:02:00,P,4250.0,4900.0,15,78,1.5249589612115262,1.5249589612115262,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
