time,option_type,score0,k1,k2,t1,t2,entry_pnl_pts,exit_60min_gross_pts,exit_60min_net_rmb,exit_30min_gross_pts,exit_30min_net_rmb,exit_15min_gross_pts,exit_15min_net_rmb,exit_improve1_gross_pts,exit_improve1_net_rmb,exit_revert_gross_pts,exit_revert_net_rmb
2026-03-24 10:24:00,P,1.262175757085192,4300.0,4900.0,24,269,1.2945557,,,,,,,,,,
2026-03-24 10:40:00,P,1.2621175736625885,4050.0,4900.0,24,87,-37.468933,,,,,,,,,,
2026-03-24 13:08:00,P,1.2619221278116002,3950.0,4750.0,24,87,-57.08719,,,,,,,,,,
2026-03-24 09:57:00,P,1.261583618398216,4200.0,4700.0,24,360,-54.84076,,,,,,,,,,
2026-03-24 11:09:00,P,1.260824100804956,4100.0,5200.0,24,87,-15.540405,,,,,,,,,,
2026-03-24 14:37:00,P,1.260780385434341,4100.0,4950.0,24,87,-31.499695,,,,,,,,,,
2026-03-24 10:47:00,P,1.2602924026648994,4100.0,5000.0,24,87,-25.994629,,,,,,,,,,
2026-03-24 14:37:00,P,1.2591478041317097,4050.0,4800.0,24,87,-50.28653,,,,,,,,,,
2026-03-24 13:53:00,P,1.2587928497964307,4100.0,4500.0,24,269,-93.42511,,,,,,,,,,
2026-03-24 14:36:00,P,1.257985002473981,4000.0,4700.0,24,87,-60.95038,,,,,,,,,,
2026-03-24 14:29:00,P,1.2577899231613756,4000.0,4900.0,52,178,-80.67218,,,,,,,,,,
2026-03-24 09:57:00,P,1.2576157972484578,4000.0,5200.0,24,87,-23.996765,,,,,,,,,,
2026-03-24 14:02:00,P,1.2575412539110598,4000.0,4800.0,24,87,-48.340057,,,,,,,,,,
2026-03-24 13:53:00,P,1.2573568025211252,4200.0,4700.0,24,178,-58.763977,,,,,,,,,,
2026-03-24 14:37:00,P,1.2571756175880204,4150.0,5200.0,24,87,-14.289795,,,,,,,,,,
2026-03-24 10:06:00,P,1.2570795262039154,4000.0,5200.0,24,87,-23.98645,,,,,,,,,,
2026-03-24 11:11:00,P,1.2570626976853874,4050.0,4950.0,24,87,-36.75116,,,,,,,,,,
2026-03-24 10:12:00,P,1.2559474447573435,4000.0,4800.0,24,87,-44.354523,,,,,,,,,,
2026-03-24 14:29:00,P,1.255314633616091,4100.0,5000.0,24,87,-28.190918,,,,,,,,,,
2026-03-24 13:53:00,P,1.254705247813779,4100.0,5200.0,24,87,-15.148499,,,,,,,,,,
2026-03-24 14:54:00,P,1.2543233564074865,4050.0,4800.0,24,87,-50.88269,,,,,,,,,,
2026-03-24 11:23:00,P,1.2534287474813457,4050.0,4850.0,24,87,-44.581482,,,,,,,,,,
2026-03-24 14:36:00,P,1.2533649248717087,3950.0,4650.0,24,87,-69.29166,,,,,,,,,,
2026-03-24 10:25:00,P,1.2531136923540307,4050.0,4950.0,24,87,-26.955261,,,,,-2.61895751953125,-269.895751953125,,,,
2026-03-24 14:36:00,P,1.2489977188968124,4150.0,5100.0,24,87,-17.126282,,,,,,,,,,
2026-03-24 13:03:00,P,1.2489324232288446,4050.0,5000.0,24,87,-29.24237,,,,,,,,,,
2026-03-24 13:03:00,P,1.248340219021295,4200.0,4700.0,24,178,-53.36142,,,,,,,,,,
2026-03-24 14:37:00,P,1.2481396260200737,3950.0,4650.0,24,87,-70.49164,,,,,,,,,,
2026-03-24 13:53:00,P,1.2470452134326435,4000.0,4700.0,24,87,-55.18631,,,,,,,,,,
2026-03-24 14:31:00,P,1.2466382694133444,4100.0,5000.0,24,87,-28.780518,,,,,,,,,,
2026-03-24 10:12:00,P,1.246169687298194,4050.0,5000.0,24,87,-23.446167,,,,,,,,,,
2026-03-24 10:22:00,P,1.24600853834974,4000.0,4500.0,24,178,-108.432556,,,,,,,,,,
2026-03-24 10:38:00,P,1.2454919599719356,4100.0,5000.0,24,87,-25.204346,,,,,,,,,,
2026-03-24 11:27:00,P,1.245361265024586,3950.0,4700.0,24,87,-63.189392,,,,,,,,,,
2026-03-24 11:09:00,P,1.2443021408165538,4200.0,4600.0,24,269,-60.99887,,,,,,,,,,
2026-03-24 10:47:00,P,1.244160534564114,4100.0,4950.0,24,87,-28.915161,,,,,,,,,,
2026-03-24 14:19:00,P,1.2438596278611562,3950.0,4600.0,24,87,-68.43738,,,,,,,,,,
2026-03-24 10:19:00,P,1.2427777451210176,4000.0,5200.0,24,87,-22.01477,,,,,,,,,,
2026-03-24 09:57:00,P,1.2419551201880736,4000.0,5100.0,24,87,-27.431702,,,,,-13.41900634765625,-1349.900634765625,,,,
2026-03-24 10:13:00,P,1.2419373018259752,4050.0,4950.0,24,87,-26.368408,,,,,,,,,,
2026-03-24 11:27:00,P,1.2417653202899028,4000.0,4750.0,24,87,-54.84955,,,,,,,,,,
2026-03-24 14:29:00,P,1.2408857032012612,4100.0,4950.0,24,87,-29.708618,,,,,,,,,,
2026-03-24 14:36:00,P,1.2399614233547456,4100.0,4850.0,24,87,-37.344177,,,,,,,,,,
2026-03-24 14:37:00,P,1.2397095544796628,4100.0,4900.0,24,87,-35.221252,,,,,,,,,,
2026-03-24 11:11:00,P,1.239256068283651,4100.0,4500.0,24,269,-97.015686,,,,,,,,,,
2026-03-24 14:54:00,P,1.2387144226080034,4000.0,4700.0,24,87,-62.34552,,,,,,,,,,
2026-03-24 09:57:00,P,1.2381042197102163,3950.0,4800.0,24,87,-51.376343,,,,,-8.815185546875,-889.5185546875,,,,
2026-03-24 13:03:00,P,1.238037216529964,4000.0,4800.0,24,87,-47.34317,,,,,,,,,,
2026-03-24 11:11:00,P,1.2378686374842005,4050.0,4900.0,24,87,-39.871704,,,,,,,,,,
2026-03-24 10:40:00,P,1.237530061610042,4050.0,4850.0,24,87,-41.592255,,,,,,,,,,
2026-03-24 13:12:00,P,1.2359703625355314,4300.0,5000.0,24,178,0.9345703,,,,,,,,,,
2026-03-24 13:03:00,P,1.2359100865617991,4050.0,4950.0,24,87,-31.560486,,,,,,,,,,
2026-03-24 10:03:00,P,1.2348856903955558,4000.0,5000.0,52,269,-61.423523,,,,,,,,,,
2026-03-24 11:11:00,P,1.2348609064251708,4000.0,5200.0,52,178,-61.658447,,,,,,,,,,
2026-03-24 10:25:00,P,1.2348439268418494,4050.0,4900.0,24,87,-30.877563,,,,,-4.4217529296875,-450.17529296875,,,,
2026-03-24 13:52:00,P,1.2338305939338152,4000.0,4700.0,24,87,-54.5925,,,,,,,,,,
2026-03-24 13:42:00,P,1.2327086057454646,4000.0,4700.0,24,87,-53.780792,,,,,,,,,,
2026-03-24 11:11:00,P,1.2323466292508722,4200.0,5200.0,52,360,-11.474365,,,,,,,,,,
2026-03-24 10:12:00,P,1.231577384394244,4050.0,4950.0,24,87,-26.366333,,,,,,,,,,
2026-03-24 11:27:00,P,1.2312938763347474,4300.0,4900.0,24,178,-13.863831,,,,,,,,,,
2026-03-24 13:03:00,P,1.2307311821493578,4300.0,5000.0,24,178,1.7438965,,,,,,,,,,
2026-03-24 10:05:00,P,1.2300842193137098,3950.0,4850.0,24,87,-46.04541,,,,,,,,,,
2026-03-24 11:11:00,P,1.2295646635482145,4300.0,4900.0,24,178,-11.462036,,,,,,,,,,
2026-03-24 14:29:00,P,1.2294021690003607,4050.0,4800.0,24,87,-48.495483,,,,,,,,,,
2026-03-24 10:25:00,P,1.2290366810166822,4100.0,5200.0,24,87,-8.74292,,,,,,,,,,
2026-03-24 13:36:00,P,1.2283951955182952,4200.0,4700.0,24,178,-56.966553,-4.51165771484375,-459.165771484375,,,,,,,,
2026-03-24 09:35:00,P,1.2275235008676746,3950.0,4750.0,24,87,-66.07645,,,,,,,,,,
2026-03-24 14:02:00,P,1.226020110929159,4000.0,4750.0,24,87,-51.862976,,,,,,,,,,
2026-03-24 10:39:00,P,1.225857264319489,4050.0,4800.0,24,87,-46.114838,,,-7.800384521484375,-788.0384521484375,,,,,,
2026-03-24 10:12:00,P,1.225680716806892,4000.0,4750.0,24,87,-47.47821,,,,,,,,,,
2026-03-24 10:13:00,P,1.2251873108653633,4050.0,4900.0,24,87,-29.088928,,,,,,,,,,
2026-03-24 14:36:00,P,1.2243280506556036,4150.0,5000.0,24,87,-21.965027,,,,,,,,,,
2026-03-24 10:47:00,P,1.2243135448081912,4100.0,4900.0,24,87,-32.836792,,,,,,,,,,
2026-03-24 09:56:00,P,1.2239046479136608,4100.0,4600.0,24,178,-79.82196,,,,,,,,,,
2026-03-24 13:53:00,P,1.2232679408402216,4050.0,4800.0,24,87,-43.723114,,,,,,,,,,
2026-03-24 13:08:00,P,1.2229310219761471,3950.0,4700.0,24,87,-59.41156,,,,,,,,,,
2026-03-24 10:11:00,P,1.222653270023912,4100.0,4500.0,24,269,-75.00491,9.53936767578125,945.936767578125,,,,,,,,
2026-03-24 14:37:00,P,1.2224727472998405,4050.0,4750.0,24,87,-53.40979,,,,,,,,,,
2026-03-24 14:29:00,P,1.2224520891257815,4200.0,5200.0,52,269,-14.173157,,,,,,,,,,
2026-03-24 11:09:00,P,1.2219591103148242,4100.0,5000.0,24,87,-23.613281,,,,,,,,,,
2026-03-24 14:29:00,P,1.2209613546318645,4100.0,4900.0,24,87,-33.63086,,,,,,,,,,
2026-03-24 10:12:00,P,1.2206516585363518,4300.0,5200.0,24,178,19.782837,,,,,,,,,,
2026-03-24 09:57:00,P,1.220044615537884,4100.0,4600.0,24,178,-80.21774,,,,,,,,,,
2026-03-24 09:57:00,P,1.219068356497509,4000.0,5000.0,24,87,-32.670288,,,,,-12.818603515625,-1289.8603515625,,,,
2026-03-24 10:47:00,P,1.218795039124676,4150.0,5200.0,24,87,-8.497986,-83.87835693359375,-8395.8359375,,,,,,,,
2026-03-24 11:07:00,P,1.2187400564728996,3950.0,4700.0,24,87,-64.9877,,,,,,,,,,
2026-03-24 11:23:00,P,1.21873765314595,4050.0,4800.0,24,87,-49.507904,,,,,,,,,,
2026-03-24 10:13:00,P,1.217903391860437,4300.0,5200.0,24,178,18.778564,,,,,,,,,,
2026-03-24 14:29:00,P,1.2175238440053098,4300.0,4800.0,24,178,-25.073914,,,,,,,,,,
2026-03-24 13:03:00,P,1.2174416594245103,4050.0,4900.0,24,87,-35.282104,,,,,,,,,,
2026-03-24 14:29:00,P,1.2172427067194755,4000.0,4700.0,24,87,-60.960022,,,,,,,,,,
2026-03-24 10:14:00,P,1.217238255940763,4050.0,5000.0,24,87,-23.253784,,,,,,,,,,
2026-03-24 09:33:00,P,1.2160414585220904,3950.0,4800.0,24,87,-59.949036,,,,,,,,,,
2026-03-24 11:23:00,P,1.216008319912451,4000.0,4700.0,24,87,-60.37143,,,,,,,,,,
2026-03-24 11:11:00,P,1.2146588747711866,4050.0,4850.0,24,87,-43.994568,,,,,,,,,,
2026-03-24 14:37:00,P,1.2143663112624152,4100.0,4850.0,24,87,-39.54489,,,,,,,,,,
2026-03-24 10:12:00,P,1.2139051835526806,4050.0,4900.0,24,87,-30.288574,,,,,,,,,,
2026-03-24 14:54:00,P,1.2134040707615936,4050.0,4750.0,24,87,-55.6084,,,,,,,,,,
2026-03-24 10:25:00,P,1.213133060625864,4100.0,5100.0,24,87,-12.77887,,,,,,,,,,
2026-03-24 11:24:00,P,1.21157054194867,4000.0,4700.0,24,87,-59.57141,,,,,,,,,,
2026-03-24 10:24:00,P,1.2113500481015929,4100.0,4500.0,24,269,-89.03186,,,,,,,,,,
2026-03-24 10:25:00,P,1.2112584179262071,4050.0,4850.0,24,87,-35.802185,,,,,-4.22137451171875,-430.137451171875,,,,
2026-03-24 10:36:00,P,1.2105884537485527,4050.0,4700.0,24,87,-51.963837,,,,,,,,,,
2026-03-24 10:38:00,P,1.2104955681061949,4100.0,4900.0,24,87,-32.44751,,,,,,,,,,
2026-03-24 13:09:00,P,1.210013079823521,4300.0,5000.0,24,178,2.732788,,,,,,,,,,
2026-03-24 13:17:00,P,1.209735019275898,3950.0,4600.0,24,87,-66.27161,,,,,,,,,,
2026-03-24 14:36:00,P,1.2097107862789576,4150.0,4950.0,24,87,-24.083069,,,,,,,,,,
2026-03-24 10:32:00,P,1.2095944150717717,4150.0,5200.0,24,87,-5.3149414,-80.6953125,-8077.53125,,,-7.42864990234375,-750.864990234375,,,,
2026-03-24 10:38:00,P,1.2087025187841547,4150.0,5200.0,24,87,-9.108765,-84.4891357421875,-8456.9140625,,,,,,,,
2026-03-24 14:37:00,P,1.2085822509619055,4400.0,5000.0,24,269,27.323547,,,,,,,,,,
2026-03-24 14:36:00,P,1.20853934582572,4100.0,5200.0,52,178,-51.11316,,,,,,,,,,
2026-03-24 14:36:00,P,1.207782447513473,4400.0,5000.0,24,269,27.314026,,,,,,,,,,
2026-03-24 09:57:00,P,1.2076269425710182,3950.0,4750.0,24,87,-55.10138,,,,,-9.21624755859375,-929.624755859375,,,,
2026-03-24 11:09:00,P,1.2075738007228156,4100.0,4950.0,24,87,-26.532776,,,,,,,,,,
2026-03-24 13:03:00,P,1.2065596046345517,4000.0,4750.0,24,87,-50.666443,,,,,,,,,,
2026-03-24 10:06:00,P,1.2064684069313798,4200.0,4800.0,24,178,-42.91327,,,,,,,,,,
2026-03-24 09:56:00,P,1.205952481255326,4200.0,4800.0,24,178,-38.522522,,,,,,,,,,
2026-03-24 14:02:00,P,1.2047235293317986,4100.0,5100.0,24,87,-18.985413,,,,,,,,,,
2026-03-24 14:36:00,P,1.204568629936086,4100.0,4800.0,24,87,-42.67093,,,,,,,,,,
2026-03-24 09:57:00,P,1.2042817738138585,4000.0,4950.0,24,87,-35.590515,,,,,-12.418701171875,-1249.8701171875,,,,
2026-03-24 10:12:00,P,1.2033251901473498,4100.0,5100.0,24,87,-11.387512,,,,,,,,,,
2026-03-24 10:13:00,P,1.203321460386391,4050.0,4850.0,24,87,-33.412903,,,,,,,,,,
2026-03-24 10:05:00,P,1.2019069519377397,3950.0,4800.0,24,87,-50.972534,,,,,,,,,,
2026-03-24 09:55:00,P,1.2015373961144964,4300.0,5000.0,24,269,17.74231,,,,,,,,,,
2026-03-24 09:57:00,P,1.2008062302454223,4200.0,4800.0,24,178,-39.317444,,,,,-17.45831298828125,-1753.831298828125,,,,
2026-03-24 14:37:00,P,1.2007369698540409,4150.0,4950.0,24,87,-25.082336,,,,,,,,,,
2026-03-24 10:11:00,P,1.1996762624051034,4100.0,5200.0,24,87,-7.753601,,,,,,,,,,
2026-03-24 10:47:00,P,1.199561556042089,4100.0,4850.0,24,87,-37.562195,,,,,,,,,,
2026-03-24 14:36:00,P,1.199263918755642,4200.0,4600.0,24,178,-73.58008,,,,,,,,,,
2026-03-24 11:27:00,P,1.1982511047871425,4000.0,4700.0,24,87,-57.776276,,,,,,,,,,
2026-03-24 14:36:00,P,1.1973154190590485,4000.0,4650.0,24,87,-64.68057,,,,,,,,,,
2026-03-24 14:29:00,P,1.197155054261316,4100.0,4850.0,24,87,-37.352478,,,,,,,,,,
2026-03-24 13:03:00,P,1.1970669396174551,4300.0,4800.0,24,269,-9.758545,,,,,,,,,,
2026-03-24 14:29:00,P,1.1969672118259362,4000.0,4600.0,52,269,-96.99603,,,,,,,,,,
2026-03-24 13:13:00,P,1.1962622936116272,4300.0,4900.0,24,178,-8.277222,,,,,,,,,,
2026-03-24 14:29:00,P,1.1961161082399197,4300.0,4700.0,24,269,-31.760437,,,,,,,,,,
2026-03-24 11:09:00,P,1.1960856720226611,4050.0,4800.0,24,87,-44.921753,,,,,,,,,,
2026-03-24 11:30:00,P,1.195691901124711,4150.0,5200.0,24,87,-89.20276,-164.5831298828125,-16466.3125,-164.5831298828125,-16466.3125,-164.5831298828125,-16466.3125,,,,
2026-03-24 09:35:00,P,1.1942866175704263,4300.0,4800.0,24,360,-39.749634,,,-44.84783935546875,-4492.7841796875,,,,,,
2026-03-24 09:56:00,P,1.1934084260734577,4300.0,5000.0,24,269,19.139648,,,,,,,,,,
2026-03-24 10:25:00,P,1.1931322032688505,4300.0,5000.0,24,178,3.3581543,,,,,,,,,,
2026-03-24 14:36:00,P,1.1928861489061484,4200.0,5200.0,24,87,-5.8703613,,,,,,,,,,
2026-03-24 14:29:00,P,1.1926813656232982,4100.0,5200.0,52,178,-47.518005,,,,,,,,,,
2026-03-24 13:42:00,P,1.1920859731028215,4100.0,4900.0,24,87,-26.851257,,,,,,,,,,
2026-03-24 09:39:00,P,1.1917217737819568,4300.0,5200.0,24,178,9.797974,,,,,,,,,,
2026-03-24 13:53:00,P,1.1916715169516694,4000.0,4650.0,24,87,-60.718597,,,,,,,,,,
2026-03-24 10:39:00,P,1.1916270267239877,4050.0,4750.0,24,87,-49.639496,,,,,,,,,,
2026-03-24 10:25:00,P,1.1905395161201928,4100.0,5000.0,24,87,-17.8172,,,,,,,,,,
2026-03-24 14:19:00,P,1.190242243828416,4000.0,4600.0,24,87,-63.224945,,,,,,,,,,
2026-03-24 14:29:00,P,1.190069506374701,4000.0,4400.0,24,269,-110.14087,,,,,,,,,,
2026-03-24 14:29:00,P,1.1899135057775765,4000.0,4800.0,52,178,-87.57892,,,,,,,,,,
2026-03-24 14:36:00,P,1.1889231733897787,4150.0,4900.0,24,87,-28.005371,,,,,,,,,,
2026-03-24 09:35:00,P,1.1887600053292977,3950.0,4700.0,24,87,-66.80423,,,-16.587860107421875,-1666.7860107421875,,,,,,
2026-03-24 10:12:00,P,1.1883298556351791,4000.0,4700.0,24,87,-51.006714,,,,,,,,,,
2026-03-24 10:07:00,P,1.187508925726121,4100.0,4500.0,24,360,-104.13257,,,,,,,,,,
2026-03-24 14:22:00,P,1.1874889146042469,4400.0,5000.0,24,269,26.712769,,,,,-18.5130615234375,-1859.30615234375,,,,
2026-03-24 09:57:00,P,1.1873326587933788,4000.0,4900.0,24,87,-39.11212,,,,,-12.818359375,-1289.8359375,,,,
2026-03-24 10:38:00,P,1.186395552137257,4100.0,4850.0,24,87,-35.76935,,,,,,,,,,
2026-03-24 10:23:00,P,1.1859943882591502,4200.0,4700.0,24,178,-50.150482,,,,,,,,,,
2026-03-24 14:02:00,P,1.1859267336154835,4000.0,4700.0,24,87,-54.989044,,,,,,,,,,
2026-03-24 11:30:00,P,1.1850535408019565,4000.0,4700.0,52,269,-143.25671,-120.80194091796875,-12088.1943359375,-120.80194091796875,-12088.1943359375,-120.80194091796875,-12088.1943359375,,,,
2026-03-24 10:06:00,P,1.1846434262877423,4000.0,4900.0,24,87,-39.702393,,,,,,,,,,
2026-03-24 09:35:00,P,1.1840705103169755,4100.0,5200.0,24,87,-23.735962,,,,,,,,,,
2026-03-24 10:12:00,P,1.1839915390827451,4200.0,4700.0,24,178,-47.56653,,,,,,,,,,
2026-03-24 10:25:00,P,1.183988281880514,4400.0,5200.0,24,360,55.30896,,,,,,,,,,
2026-03-24 14:29:00,P,1.1839342655501257,4400.0,5000.0,24,269,30.920776,,,,,,,,,,
2026-03-24 11:11:00,P,1.1837453714227038,4050.0,4800.0,24,87,-47.71933,,,,,,,,,,
2026-03-24 11:11:00,P,1.1837440738756857,4100.0,4900.0,52,269,-52.269775,,,,,,,,,,
2026-03-24 13:52:00,P,1.1836117700917903,4000.0,4650.0,24,87,-58.922363,,,,,,,,,,
2026-03-24 10:25:00,P,1.1835505542525937,4050.0,4800.0,24,87,-39.327606,,,,,,,,,,
2026-03-24 10:13:00,P,1.1834975181722929,4100.0,5100.0,24,87,-11.388184,,,,,,,,,,
2026-03-24 11:09:00,P,1.1829583528045975,4150.0,5200.0,24,87,-8.519714,-83.90008544921875,-8398.0087890625,-83.90008544921875,-8398.0087890625,,,,,,
2026-03-24 10:11:00,P,1.182795470089519,4100.0,5100.0,24,87,-12.791565,,,,,,,,,,
2026-03-24 10:24:00,P,1.1823994340530084,4000.0,4400.0,24,269,-102.40692,,,,,,,,,,
2026-03-24 13:53:00,P,1.1820527261676623,4100.0,4900.0,24,87,-29.859985,,,,,,,,,,
2026-03-24 09:57:00,P,1.1814318835376605,4050.0,5200.0,24,87,-18.179565,,,,,,,,,,
2026-03-24 14:19:00,P,1.1812150318259331,4300.0,4800.0,24,178,-25.480713,,,,,,,,,,
2026-03-24 10:12:00,P,1.1810290320854937,4100.0,5000.0,24,87,-16.226196,,,,,,,,,,
2026-03-24 14:19:00,P,1.1808625861835689,4000.0,4800.0,52,178,-89.19418,,,,,,,,,,
2026-03-24 11:30:00,P,1.1807272979670198,4150.0,5100.0,24,87,-92.03485,-165.1827392578125,-16526.2734375,-165.1827392578125,-16526.2734375,-165.1827392578125,-16526.2734375,,,,
2026-03-24 14:37:00,P,1.179666138899363,4150.0,4900.0,24,87,-28.803955,,,,,,,,,,
2026-03-24 14:37:00,P,1.1796322776826484,4100.0,4800.0,24,87,-44.470947,,,,,,,,,,
2026-03-24 13:03:00,P,1.1787053616925944,4200.0,4600.0,24,269,-61.63391,,,,,,,,,,
2026-03-24 13:42:00,P,1.1785132337164803,3950.0,4600.0,24,87,-65.856415,,,,,,,,,,
2026-03-24 11:23:00,P,1.1781828687042266,4300.0,4800.0,24,178,-24.687439,,,,,,,,,,
2026-03-24 09:36:00,P,1.177860603177777,4050.0,4900.0,24,87,-42.87787,,,,,,,,,,
2026-03-24 14:36:00,P,1.176866891997934,4200.0,5100.0,24,87,-9.505188,,,,,,,,,,
2026-03-24 10:25:00,P,1.176642712878315,4100.0,4950.0,24,87,-20.135986,,,,,,,,,,
2026-03-24 13:43:00,P,1.1760644596695111,4050.0,4750.0,24,87,-45.443665,,,,,,,,,,
2026-03-24 13:12:00,P,1.1759484278727317,4300.0,4900.0,24,178,-8.487488,,,,,,,,,,
2026-03-24 14:36:00,P,1.175558093483461,3950.0,4600.0,24,87,-72.22601,,,,,,,,,,
2026-03-24 10:47:00,P,1.1754695098833332,4150.0,5000.0,24,87,-18.573547,-86.68353271484375,-8676.353515625,,,,,,,,
2026-03-24 14:54:00,P,1.173870160091077,4000.0,4650.0,24,87,-67.27884,,,,,,,,,,
2026-03-24 10:13:00,P,1.1737321363837412,4050.0,4800.0,24,87,-38.139374,,,,,,,,,,
2026-03-24 13:03:00,P,1.173343211276016,4300.0,4900.0,24,178,-6.8756104,,,,,,,,,,
2026-03-24 14:37:00,P,1.1723861865257414,4050.0,4700.0,24,87,-57.537933,,,,,,,,,,
2026-03-24 09:57:00,P,1.170944444625389,3950.0,4700.0,24,87,-57.428802,,,,,-7.815155029296875,-789.5155029296875,,,,
2026-03-24 13:45:00,P,1.1708450231553786,3950.0,4600.0,24,87,-65.46573,,,,,,,,,,
2026-03-24 14:37:00,P,1.1705973112851609,3950.0,4600.0,24,87,-73.02527,,,,,,,,,,
2026-03-24 11:11:00,P,1.1690793468935436,4000.0,5000.0,52,178,-72.62836,,,,,,,,,,
2026-03-24 14:36:00,P,1.1684140508791778,4100.0,4750.0,24,87,-46.395294,,,,,,,,,,
2026-03-24 14:37:00,P,1.1683290970951408,4200.0,5200.0,24,87,-7.469055,,,,,,,,,,
2026-03-24 10:38:00,P,1.1675659143616357,4150.0,5000.0,24,87,-17.983276,-86.09326171875,-8617.326171875,,,,,,,,
2026-03-24 13:03:00,P,1.1672773226761324,4050.0,4800.0,24,87,-42.128662,,,,,,,,,,
2026-03-24 14:36:00,P,1.167128580358299,4400.0,5200.0,24,178,27.22467,,,,,,,,,,
2026-03-24 10:13:00,P,1.1667293828383227,3950.0,4600.0,24,87,-63.287476,,,,,,,,,,
2026-03-24 09:35:00,P,1.1666064366693452,4100.0,5100.0,24,87,-27.371582,,,,,,,,,,
2026-03-24 10:12:00,P,1.1664367291815436,4100.0,4950.0,24,87,-19.146362,,,,,,,,,,
2026-03-24 13:03:00,P,1.1661647584389645,4000.0,4700.0,24,87,-54.193207,,,,,,,,,,
2026-03-24 14:54:00,P,1.1661327799289292,4050.0,4700.0,24,87,-57.73343,,,,,,,,,,
2026-03-24 10:47:00,P,1.165799947714254,4100.0,4800.0,24,87,-41.88858,,,,,,,,,,
2026-03-24 14:54:00,P,1.16579369994985,4100.0,4800.0,24,87,-45.467834,,,,,,,,,,
2026-03-24 09:57:00,P,1.165771206477276,4050.0,5100.0,24,87,-21.61444,,,,,-13.0179443359375,-1309.79443359375,,,,
2026-03-24 09:50:00,P,1.165714634329142,4000.0,4800.0,24,87,-46.95807,,,,,,,,,,
2026-03-24 14:29:00,P,1.1654239173319838,4200.0,4600.0,24,178,-72.190186,,,,,,,,,,
2026-03-24 13:58:00,P,1.165260443747325,4100.0,4900.0,24,87,-29.460266,,,,,,,,,,
2026-03-24 14:36:00,P,1.1650867269924834,4150.0,4850.0,24,87,-31.527252,,,,,,,,,,
2026-03-24 11:27:00,P,1.1647432644797266,4050.0,4750.0,24,87,-49.83606,,,,,,,,,,
2026-03-24 09:57:00,P,1.164529651918411,4000.0,4850.0,24,87,-43.436096,,,,,,,,,,
2026-03-24 10:12:00,P,1.1640337384940425,4050.0,4800.0,24,87,-38.337585,,,,,,,,,,
2026-03-24 14:29:00,P,1.163848909318367,4100.0,4800.0,24,87,-42.479614,,,,,,,,,,
2026-03-24 14:27:00,P,1.1626914364965215,4100.0,4800.0,24,87,-43.281982,,,,,,,,,,
2026-03-24 10:29:00,P,1.1622713186137448,4150.0,5200.0,24,87,-4.521179,,,,,,,,,,
2026-03-24 10:11:00,P,1.1605537841777227,4100.0,5000.0,24,87,-17.629517,,,,,,,,,,
2026-03-24 10:47:00,P,1.1593376417825476,4150.0,4950.0,24,87,-21.49408,-73.6842041015625,-7376.42041015625,,,,,,,,
2026-03-24 10:25:00,P,1.1583729473661335,4100.0,4900.0,24,87,-24.058228,,,,,,,,,,
2026-03-24 10:12:00,P,1.1582331561061954,3950.0,4600.0,24,87,-63.68579,,,,,,,,,,
2026-03-24 11:23:00,P,1.1581530043123485,4000.0,4650.0,24,87,-65.303406,,,,,,,,,,
2026-03-24 14:29:00,P,1.15777032525168,4000.0,4650.0,24,87,-64.8913,,,,,,,,,,
2026-03-24 11:30:00,P,1.1572509097342454,4150.0,5000.0,24,87,-97.07306,-165.18304443359375,-16526.3046875,-165.18304443359375,-16526.3046875,-165.18304443359375,-16526.3046875,,,,
2026-03-24 10:32:00,P,1.1563705521070633,4150.0,4950.0,24,87,-16.308594,-68.49871826171875,-6857.8720703125,,,-3.62518310546875,-370.518310546875,,,,
2026-03-24 11:11:00,P,1.154810003420676,4150.0,5100.0,24,87,-15.555359,-88.7032470703125,-8878.3251953125,-88.7032470703125,-8878.3251953125,,,,,,
2026-03-24 14:19:00,P,1.1546657802481983,4200.0,5200.0,24,87,-2.6762085,,,,,,,,,,
2026-03-24 10:38:00,P,1.154443915371871,4100.0,4800.0,24,87,-40.89688,,,,,,,,,,
2026-03-24 14:37:00,P,1.1543228956821152,4150.0,4850.0,24,87,-33.127625,,,,,,,,,,
2026-03-24 10:25:00,P,1.1537927447006413,4050.0,4750.0,24,87,-42.25055,,,,,,,,,,
2026-03-24 13:34:00,P,1.1537649545983517,4100.0,4900.0,24,87,-26.266174,,,,,,,,,,
2026-03-24 10:05:00,P,1.1536907747931562,4050.0,5200.0,24,87,-17.574036,,,,,,,,,,
2026-03-24 09:54:00,P,1.1533409413668003,4300.0,4900.0,24,269,0.91882324,,,-19.47943115234375,-1955.943115234375,,,,,,
2026-03-24 10:20:00,P,1.1530426656383974,4050.0,5000.0,24,87,-23.266846,,,,,,,,,,
2026-03-24 10:34:00,P,1.152834537652465,4300.0,4800.0,24,178,-21.694214,,,,,,,,,,
2026-03-24 14:36:00,P,1.152197223756725,4200.0,5000.0,24,87,-14.343933,,,,,,,,,,
2026-03-24 13:18:00,P,1.1516905555353214,4150.0,5100.0,24,87,-12.369507,,,,,,,,,,
2026-03-24 14:31:00,P,1.150688529379812,4100.0,4800.0,24,87,-44.070587,,,,,,,,,,
2026-03-24 14:02:00,P,1.1496266714386698,4100.0,4900.0,24,87,-28.861328,,,,,,,,,,
